    0.137376331813607540E+05   -0.361523035596082939E-01    0.485991483174560590E+00    0.703622407055412902E+00    0.574784535911030190E+02    0.293136316774399219E+00    0.130838519877047199E+01   -0.266687582716979960E+17   -0.473515351937698448E+01    1
    0.437243965603188190E+04    0.121885017541342837E-01    0.550211199392594996E+00    0.704568867999922577E+00    0.449937256644952299E+02    0.434252005669441776E+00    0.116911672359859509E+01   -0.172011774530121680E+17   -0.474515351937698782E+01    1
    0.161460607680044122E+05   -0.944568348954119910E-02    0.536031782895579512E+00    0.764903543085493021E+00    0.462519552132152754E+02    0.186752761912493515E+00    0.110232004551100182E+01   -0.636176604744370200E+16   -0.475515351937698494E+01    1
    0.216369488409052210E+05   -0.879293001973912164E-01    0.535992617365015578E+00    0.731307016975200619E+00    0.413470390673400487E+02    0.123364260314407448E+00    0.879974534942260300E+00   -0.553679577815154700E+16   -0.476515351937698117E+01    1
    0.180122846836324857E+04   -0.224356820055947002E-01    0.491424525904969323E+00    0.748879595135086396E+00    0.460781459533886064E+02    0.489969693047528132E+00    0.998720233340879116E+00   -0.500452112332096500E+16   -0.477515351937698451E+01    1
    0.814020630447614676E+05   -0.254820124116682013E-01    0.521671089313349934E+00    0.705813426457984394E+00    0.455475263468408471E+02    0.484345133391730909E-01    0.120251679721442906E+01   -0.460869371706814600E+16   -0.478515351937698341E+01    1
    0.145205741203001639E+04    0.789926552905436258E-01    0.494124497119517725E+00    0.707923811463970210E+00    0.517250998023393436E+02    0.455483628176589994E+00    0.995708411794281267E+00   -0.266780770587140300E+16   -0.479515351937697876E+01    1
    0.677518708978449808E+03    0.154504577456444983E-01    0.565566734843143126E+00    0.693814385547580681E+00    0.373572090234756686E+02    0.559520797245805057E+00    0.931670690110673161E+00   -0.132304073189504375E+16   -0.480515351937698032E+01    1
    0.186083088188978394E+03   -0.657873097151865233E-01    0.449001502741176617E+00    0.723018027883333247E+00    0.432462256796355433E+02    0.810484373859682417E+00    0.984845383907726579E+00   -0.120738727615606600E+16   -0.481515351937698277E+01    1
    0.263142676671650918E+03    0.251200290244959074E-01    0.499063643440298799E+00    0.734183050781733848E+00    0.494086935339003261E+02    0.669484329774217901E+00    0.102869442969980041E+01   -0.743492844655916750E+15   -0.482515351937698345E+01    1
    0.399724478924556422E+03   -0.370755881206274521E-01    0.505934397415091497E+00    0.824320709352173275E+00    0.440902923340360076E+02    0.541066200002129793E+00    0.153114384901727019E+01   -0.642576993359591875E+15   -0.483515351937698323E+01    1
    0.707548931187453576E+02   -0.891108943601133935E-01    0.468340123032926658E+00    0.755340031218270536E+00    0.466070346262896109E+02    0.674242580785478163E+00    0.101347876099939960E+01   -0.567903734757041484E+14   -0.484515351937698480E+01    1
    0.556116022184644180E+03    0.203633983075295517E-01    0.539417741651400773E+00    0.708650476587989409E+00    0.403779935092182143E+02    0.317426622901485489E+00    0.939864407055828521E+00   -0.426141295971187266E+14   -0.485515351937698814E+01    1
    0.226418569708004753E+03    0.532786134306466805E-01    0.464370730266604526E+00    0.777933493362060857E+00    0.356079124807636873E+02    0.414817312980293507E+00    0.909343034438774955E+00   -0.337407582979025312E+14   -0.486515351937698437E+01    1
    0.357906846082258383E+02    0.350281177425657078E-01    0.544069328824826948E+00    0.791233748085279465E+00    0.462290209298555936E+02    0.784360635472787004E+00    0.960040979064018085E+00   -0.284925408070340586E+14   -0.487515351937698149E+01    1
    0.478163800835069537E+03   -0.284002975082480319E-01    0.468503829645278258E+00    0.763890236374842324E+00    0.430916472089446785E+02    0.314004499819783511E+00    0.786959969286203487E+00   -0.280909835978813438E+14   -0.488515351937698572E+01    1
    0.120258255917648356E+03    0.738734664557458981E-02    0.521301235478736857E+00    0.758635127663003006E+00    0.385149225116487202E+02    0.502214198710563164E+00    0.951817702416276057E+00   -0.241970246502354180E+14   -0.489515351937698817E+01    1
    0.243177664780501601E+03   -0.264936070995409369E-02    0.518656889976658708E+00    0.786736904128052639E+00    0.422406324448170096E+02    0.355463718024755515E+00    0.133836593534494330E+01   -0.221657786679458828E+14   -0.490515351937698973E+01    1
    0.619866034841728961E+02   -0.302579563442117033E-01    0.537590754519904679E+00    0.676717376953110628E+00    0.458062575469760489E+02    0.599792415674653023E+00    0.740114483373822019E+00   -0.150865722030314688E+14   -0.491515351937698775E+01    1
    0.120319008982176888E+04    0.530282910485298867E-01    0.580757838279265748E+00    0.724065561877700326E+00    0.413276167496692111E+02    0.111237541523465100E+00    0.115596708659576763E+01   -0.575557584981878906E+13   -0.492515351937698220E+01    1
    0.546397513338978001E+03   -0.126737840787780071E-01    0.567873982721802784E+00    0.775854890929830288E+00    0.512606282549811496E+02    0.166339909002814312E+00    0.772086157703609444E+00   -0.539097946459688086E+13   -0.493515351937698199E+01    1
    0.147728196561430085E+02    0.792495617756693860E-01    0.485543337831227828E+00    0.785628614932132208E+00    0.437632843159678373E+02    0.462054389220243222E+00    0.738549553780561308E+00   -0.249677930169582306E+12   -0.494515351937698799E+01    1
    0.250692998971433445E+01   -0.281514920457133604E-01    0.504965576294973739E+00    0.828568396258589024E+00    0.418551058584674394E+02    0.800913224700822379E+00    0.124408559633806903E+01   -0.176573808201757599E+12   -0.495515351937699045E+01    1
    0.211447630458949547E+02    0.261420894735405526E-02    0.449941888212401220E+00    0.626995100757432478E+00    0.488252921223280154E+02    0.334905585908903292E+00    0.145639566279585453E+01   -0.146141550191667511E+12   -0.496515351937698846E+01    1
    0.704478667220257559E+01    0.104112248245737150E-01    0.425384537060966905E+00    0.747380823953236129E+00    0.453434960094933714E+02    0.544428865188961497E+00    0.717305334649787740E+00   -0.116842329487307846E+12   -0.497515351937698824E+01    1
    0.237342498171636018E+01    0.535505826222050368E-01    0.571234504138492749E+00    0.772230109106724072E+00    0.392378966310358663E+02    0.757598878618082949E+00    0.100653053135980919E+01   -0.976590854736926575E+11   -0.498515351937698359E+01    1
    0.477750276728593537E+01    0.265528706119557596E-01    0.607019291412982387E+00    0.689444774154868267E+00    0.448542301408444501E+02    0.633011499546322520E+00    0.474367406748813725E+00   -0.926824275078665009E+11   -0.499515351937698426E+01    1
    0.369593113254951744E+01   -0.951233305095498631E-02    0.546269458725286094E+00    0.799303092869485643E+00    0.381666950592060132E+02    0.668137423097000083E+00    0.720472630238436107E+00   -0.899102281835919189E+11   -0.500515351937698583E+01    1
    0.262648907351995886E+01    0.102192655545713440E+00    0.570924734044975235E+00    0.708648699360581280E+00    0.479538626933520220E+02    0.681384125834815446E+00    0.103019453945608741E+01   -0.784950525962318878E+11   -0.501515351937698384E+01    1
    0.172895563427726517E+01   -0.264418546546614612E-01    0.556341018681402066E+00    0.728453402665736549E+00    0.461074405365039652E+02    0.783946263568071622E+00    0.804662701488921273E+00   -0.631002050904546432E+11   -0.502515351937698451E+01    1
    0.180867939440743819E+01    0.317954706277217419E-01    0.572238840140100846E+00    0.720797076528743252E+00    0.390801227006562613E+02    0.731415047630859960E+00    0.118576113889174928E+01   -0.530504684907435989E+11   -0.503515351937698608E+01    1
    0.273109805021103202E+01    0.245281441723801345E-02    0.547357463419943402E+00    0.716554978299191014E+00    0.479552503668179355E+02    0.624166549683203398E+00    0.876637137692665713E+00   -0.422957073549617081E+11   -0.504515351937698409E+01    1
    0.483669205735412699E+01   -0.192535815746126548E-01    0.473338143912941267E+00    0.756380565926086712E+00    0.397089900541271206E+02    0.462445524949721243E+00    0.102978630843469343E+01   -0.247951378914665337E+11   -0.505515351937698298E+01    1
    0.125979071945655874E+01   -0.300370776989750156E-01    0.525642189291415263E+00    0.742911391060574022E+00    0.469889212858267555E+02    0.762695197996940522E+00    0.687987278164520766E+00   -0.246286480900864334E+11   -0.506515351937698455E+01    1
    0.120234111795483557E+03   -0.479351414192026939E-01    0.429132423539390295E+00    0.778230570389131016E+00    0.384656133625430527E+02    0.430572355017113106E-01    0.866514752828181023E+00   -0.100589386330606422E+11   -0.507515351937697989E+01    1
    0.804467968798343058E+01   -0.294496297201475889E-01    0.516924644189148852E+00    0.787142385164743885E+00    0.459569557303425853E+02    0.228759903266168463E+00    0.548611320793255697E+00   -0.213685752684520245E+10   -0.508515351937698501E+01    1
    0.179976558438307843E+00   -0.127936840977796763E-01    0.624819721369685110E+00    0.735972198586849924E+00    0.496731716753628234E+02    0.899358171328063616E+00    0.100593835396750975E+01   -0.139291979388456368E+10   -0.509515351937699013E+01    1
    0.802591881578541777E+00    0.346738949178861666E-01    0.452999558348759934E+00    0.722666967473284294E+00    0.479976336724420918E+02    0.529678005593490542E+00    0.811660234361197386E+00   -0.120756379170033169E+10   -0.510515351937699080E+01    1
    0.209254198739940278E+00    0.220622634258494134E-01    0.571286006853843786E+00    0.727541761690410516E+00    0.425042392773795967E+02    0.798383583222209037E+00    0.114865220266341561E+01   -0.985555178295696616E+09   -0.511515351937698348E+01    1
    0.718891002776605559E+00   -0.628119354634680688E-01    0.453382461810609316E+00    0.751086040432383029E+00    0.413694233595519947E+02    0.483162105854846813E+00    0.136300741969650807E+01   -0.774856595432951927E+09   -0.512515351937698238E+01    1
    0.307418139446301586E+00   -0.877975096799475108E-01    0.532785864316921987E+00    0.699426924303475639E+00    0.406997929506460991E+02    0.638359398121591370E+00    0.953304271564489047E+00   -0.525732875544009328E+09   -0.513515351937698394E+01    1
    0.181756850241746204E+00    0.126602313102897962E+00    0.399716783184366098E+00    0.731521870298161070E+00    0.496891114611419269E+02    0.745242535527341543E+00    0.815321391743608848E+00   -0.507361578651990116E+09   -0.514515351937697751E+01    1
    0.682773249330572485E+00    0.347947728376096291E-01    0.466339876574823953E+00    0.680756138658980881E+00    0.486280771425345648E+02    0.465053247674462933E+00    0.101866266417381812E+01   -0.420292686331358492E+09   -0.515515351937698085E+01    1
    0.119576992551831074E+01   -0.785597191131351263E-01    0.475207111278726835E+00    0.774063870018836475E+00    0.493057904666580313E+02    0.352768866368180722E+00    0.902268287938621349E+00   -0.251140179067079067E+09   -0.516515351937698330E+01    1
    0.134860152662554161E+00    0.301971253076110530E-01    0.546980586373567834E+00    0.688929111344806167E+00    0.400466497849842469E+02    0.639348992632853719E+00    0.124168478280653649E+01   -0.767510543725572079E+08   -0.517515351937698220E+01    1
    0.974811466428464335E-01    0.916813440321845308E-01    0.480655121153307052E+00    0.827453909609925264E+00    0.473766074558446704E+02    0.708404115272407653E+00    0.969732921377695400E+00   -0.620193460052349120E+08   -0.518515351937698643E+01    1
    0.125902068680079116E+01    0.805604120558808257E-01    0.448521857846409189E+00    0.748935964788313480E+00    0.394751014021457678E+02    0.209128786757351692E+00    0.969233985343996518E+00   -0.334492202858798802E+08   -0.519515351937698533E+01    1
    0.517555599577940217E+01    0.948355479620603820E-01    0.453425224790766301E+00    0.797598717443810501E+00    0.465425362122457642E+02    0.634433227130917210E-01    0.109321383915430426E+01   -0.252680898778491355E+08   -0.520515351937697623E+01    1
    0.514019554028462347E-01   -0.304835111755265842E-01    0.484941980549977558E+00    0.694112165244066159E+00    0.482860330299102714E+02    0.708409296576168579E+00    0.125312301535961668E+01   -0.185136373868365362E+08   -0.521515351937698224E+01    1
    0.187144616548447629E+01   -0.326118070967001752E-01    0.543326966533820621E+00    0.841006276333449820E+00    0.551165715522185948E+02    0.271685662629040370E-01    0.108570526678258727E+01   -0.175410385371188447E+08   -0.522515351937697670E+01    1
    0.165753539824224919E-05    0.297811665041867527E-01    0.491646164396731866E+00    0.804842552634005726E+00    0.434604586138050593E+02    0.679489101480140745E-01    0.119421357585417831E+01   -0.174535888105818480E+08   -0.523515351937698092E+01    1
    0.350046833165544403E-05   -0.339202951695687510E-01    0.541940904921054178E+00    0.709856943611313906E+00    0.419386103891447490E+02    0.993599610840350533E-01    0.983756174153227358E+00   -0.174535787426627912E+08   -0.524515351937698071E+01    1
    0.574546609155870315E-05    0.682237208722713453E-02    0.544645704493738614E+00    0.790545495655294528E+00    0.448671797641830352E+02    0.121328260609542604E+00    0.132888034842705549E+01   -0.174535570199820548E+08   -0.525515351937698583E+01    1
    0.300115046263078060E-05   -0.382999156331993162E-01    0.495826135688953895E+00    0.800448664220426043E+00    0.379437706740510663E+02    0.201015074143360395E+00    0.955555497020291078E+00   -0.174535258127172664E+08   -0.526515351937698739E+01    1
    0.193071726165777969E-04   -0.376828631778625689E-01    0.484040678840816030E+00    0.718392658754096303E+00    0.377973510723797403E+02    0.167000957700371988E+00    0.854510727628171707E+00   -0.174533731911392584E+08   -0.527515351937698007E+01    1
    0.191030737950678692E-03    0.595659958393578715E-01    0.486035623210514967E+00    0.695026151385345514E+00    0.474487952308156267E+02    0.946733013051109795E-01    0.100749578477601665E+01   -0.174531360965892896E+08   -0.528515351937697542E+01    1
    0.366077822945683734E-05    0.609559456144160364E-01    0.445941122690822034E+00    0.677246655514995743E+00    0.532090916114943582E+02    0.337648493000868855E+00    0.131487953071424002E+01   -0.174530927660590038E+08   -0.529515351937697609E+01    1
    0.140517999997333221E-05   -0.229433202232717836E-02    0.494949494325146122E+00    0.792109759376280476E+00    0.452713817750007976E+02    0.538258608881934553E+00    0.981794515942654544E+00   -0.174529854475871585E+08   -0.530515351937697677E+01    1
    0.173484831249566951E-05   -0.636793179599856318E-01    0.533369379670198263E+00    0.696936693494679904E+00    0.483223279936994956E+02    0.518692528690865240E+00    0.909403695817481372E+00   -0.174529528357463293E+08   -0.531515351937698188E+01    1
    0.334977695584835732E-05    0.412975862401844598E-01    0.546669480856872281E+00    0.808656118556652981E+00    0.441805272495537054E+02    0.413889071588576130E+00    0.859795662316160447E+00   -0.174529384506869614E+08   -0.532515351937698078E+01    1
    0.910266860976009795E-04   -0.107566035922884162E-01    0.491533838939364975E+00    0.726156733281826172E+00    0.504389253024170969E+02    0.140151109235331472E+00    0.996150089769307856E+00   -0.174529341636510007E+08   -0.533515351937697613E+01    1
    0.133890313332654988E-05   -0.238566593881721530E-01    0.454463552064199361E+00    0.723560679805786311E+00    0.549722999351669657E+02    0.643353942391374556E+00    0.951219088645528621E+00   -0.174526252734671496E+08   -0.534515351937697680E+01    1
    0.169290051389938210E-05    0.932808226494142578E-01    0.429121387095573126E+00    0.780120618622415107E+00    0.475407542532277674E+02    0.608151481166816277E+00    0.892359614844462579E+00   -0.174525221121663451E+08   -0.535515351937698103E+01    1
    0.253205780247695059E-04    0.589905372787232901E-01    0.485797492975651668E+00    0.714048499617736532E+00    0.466835682386101780E+02    0.259285947666624494E+00    0.101418448121592508E+01   -0.174524956740993708E+08   -0.536515351937698171E+01    1
    0.250727717334111182E-05   -0.606580578647134411E-01    0.574572521382221701E+00    0.824886656706369070E+00    0.482260060546739169E+02    0.612079528095854308E+00    0.640696200366373536E+00   -0.174523209467174150E+08   -0.537515351937698238E+01    1
    0.866939791289685849E-03   -0.353754811256049087E-01    0.489024034941046903E+00    0.798536195556081241E+00    0.444657557082990564E+02    0.767771692781668014E-01    0.850319941190872508E+00   -0.174521408060223237E+08   -0.538515351937698128E+01    1
    0.118055157059614765E-03    0.650409882162509279E-01    0.471478411430865385E+00    0.739994636608216960E+00    0.379410963803991592E+02    0.171691831433942399E+00    0.113028644086738828E+01   -0.174521236079098918E+08   -0.539515351937698018E+01    1
    0.244000174381105989E-05    0.889138912977694741E-02    0.483873147519001345E+00    0.732579577648861058E+00    0.447651501994715346E+02    0.693311137360270724E+00    0.112709794908383509E+01   -0.174514527061263993E+08   -0.540515351937698263E+01    1
    0.616325054856597379E-03    0.129432340021505988E-01    0.558098021771652797E+00    0.924965441856288706E+00    0.468753945210375846E+02    0.105361913215938630E+00    0.103713454324280785E+01   -0.174513084015875868E+08   -0.541515351937698153E+01    1
    0.352550619213023849E-05   -0.810655621890702810E-01    0.518147434471594615E+00    0.807726766382118266E+00    0.476399336254199071E+02    0.630179660805874176E+00    0.127708579879387796E+01   -0.174511141910155267E+08   -0.542515351937697865E+01    1
    0.357380804982750471E-04    0.239419941817739651E-01    0.487345076275536415E+00    0.695454574136639025E+00    0.469701279250320312E+02    0.292885520512017439E+00    0.122709739046496824E+01   -0.174508851558221392E+08   -0.543515351937697933E+01    1
    0.284151479416193016E-05   -0.473042373483150633E-01    0.540886383521506198E+00    0.841784019898079161E+00    0.505441558270626388E+02    0.912074465778827670E+00    0.112654133619695873E+01   -0.174491214677437097E+08   -0.544515351937698178E+01    1
    0.442111461160336747E-05   -0.224015377615048496E-02    0.529786643712905736E+00    0.848072879189018525E+00    0.436115268381199925E+02    0.795162702338529037E+00    0.100588953640551337E+01   -0.174485553768078722E+08   -0.545515351937698245E+01    1
    0.475757875172095539E-03   -0.628403621798572232E-01    0.503752836644226210E+00    0.646434629968682506E+00    0.532451968048639444E+02    0.163230714452232806E+00    0.971261129222212527E+00   -0.174485129158275835E+08   -0.546515351937698401E+01    1
    0.342852307044699931E-03    0.983904976362890427E-01    0.647508004554534056E+00    0.820496048856199534E+00    0.398380330780349965E+02    0.217786773128783473E+00    0.760808149423651492E+00   -0.174470717156203650E+08   -0.547515351937698025E+01    1
    0.559616757553613003E-05    0.394925098857599882E-01    0.544014318889212367E+00    0.751121323946950414E+00    0.457942992315857182E+02    0.795533474189487277E+00    0.104769164758643440E+01   -0.174469975682401024E+08   -0.548515351937698004E+01    1
    0.390995955516062262E-05   -0.319829512711122949E-01    0.491201368316012021E+00    0.707556309139298456E+00    0.512900259639436555E+02    0.929332813068120434E+00    0.112960475856835196E+01   -0.174467626898857467E+08   -0.549515351937697805E+01    1
    0.459850570627629648E-05    0.655426324815440442E-01    0.454111986155202874E+00    0.658775938802298788E+00    0.428044186955233741E+02    0.884821638591681836E+00    0.846872892916397779E+00   -0.174467056251783259E+08   -0.550515351937697694E+01    1
    0.335303579334341525E-03   -0.210509490648704486E-01    0.522100393894545212E+00    0.844980019717436526E+00    0.415111728829614961E+02    0.211929004639798191E+00    0.726014013883391041E+00   -0.174464841652883925E+08   -0.551515351937698295E+01    1
    0.803858190190659873E-05    0.482423997373581034E-01    0.514541000913846469E+00    0.835043901532588451E+00    0.432007357993121630E+02    0.746804489526658122E+00    0.862536805450052957E+00   -0.174458182983188927E+08   -0.552515351937698185E+01    1
    0.346641990453106958E-04    0.312497699967942827E-01    0.560533253692613309E+00    0.647018889564751065E+00    0.505016662753326884E+02    0.417463844621410063E+00    0.128628590419862787E+01   -0.174454111186330952E+08   -0.553515351937698163E+01    1
    0.312321516935466214E-04   -0.513244996749752033E-01    0.513344753876216808E+00    0.829267825599091624E+00    0.508561440859630594E+02    0.477126759041422932E+00    0.784467889771687799E+00   -0.174449866579242833E+08   -0.554515351937698142E+01    1
    0.817760309652688938E-04    0.211449628540644613E-01    0.483826586406373049E+00    0.784278207858210785E+00    0.510096396045010607E+02    0.340608100195258889E+00    0.946789785513568627E+00   -0.174446509388027266E+08   -0.555515351937698032E+01    1
    0.180583466358482324E-02    0.102970464895149119E-01    0.593482778555600721E+00    0.788722272376059075E+00    0.420778451617757128E+02    0.132127546309791066E+00    0.505469258555806933E+00   -0.174445013396281600E+08   -0.556515351937698544E+01    1
    0.535638692886427253E-04   -0.492103851503179757E-01    0.638935505710462981E+00    0.753412182004379649E+00    0.460247552858020939E+02    0.395551341265979128E+00    0.107524501955348040E+01   -0.174429588261065744E+08   -0.557515351937698611E+01    1
    0.175961282251039243E-04   -0.283799610977169860E-01    0.537126400582728314E+00    0.741384965463960599E+00    0.397074689838150761E+02    0.630177051543682643E+00    0.103119705423542896E+01   -0.174422242167075276E+08   -0.558515351937698146E+01    1
    0.455788985490155038E-04    0.543386480411567549E-01    0.514482952734666155E+00    0.732535087412819697E+00    0.429704856982110499E+02    0.465439442482024235E+00    0.758570646399346793E+00   -0.174419659488927312E+08   -0.559515351937697680E+01    1
    0.175892106775030009E-03    0.113805499763543705E+00    0.472981018735611880E+00    0.804840085158496144E+00    0.505841774696617037E+02    0.296930051673106210E+00    0.785726549186944734E+00   -0.174419151583726071E+08   -0.560515351937697748E+01    1
    0.207208582671541223E-04   -0.283557250347578962E-01    0.533155641358590393E+00    0.811380992031497383E+00    0.431948295562138682E+02    0.628597108851743469E+00    0.102278662904153883E+01   -0.174401494911231026E+08   -0.561515351937697904E+01    1
    0.171396094325298112E-04    0.668711815713891097E-02    0.529087135823526622E+00    0.768277648618028275E+00    0.518681052321258917E+02    0.656458644357835852E+00    0.125089332405850673E+01   -0.174400487365523912E+08   -0.562515351937698060E+01    1
    0.884343283120528513E-04   -0.516104290785265388E-01    0.447613455500603996E+00    0.699232788607020206E+00    0.423758322119909394E+02    0.418623119744907290E+00    0.744011555860495388E+00   -0.174393357634221576E+08   -0.563515351937698039E+01    1
    0.243980116045178118E-04    0.619587112255367070E-02    0.449087112770953256E+00    0.787120072760425948E+00    0.432768912149712079E+02    0.609777995789826832E+00    0.877825527948434603E+00   -0.174393290086781457E+08   -0.564515351937698284E+01    1
    0.160756496384938623E-04   -0.216229503041947716E-03    0.559121225703336222E+00    0.782877511553104144E+00    0.418927261601111596E+02    0.748079197973450016E+00    0.129643409895212036E+01   -0.174367956856300458E+08   -0.565515351937698085E+01    1
    0.457888385693983103E-04    0.103154365483683619E-01    0.432639238452902863E+00    0.817830422129532719E+00    0.428169538110643089E+02    0.500842207092687342E+00    0.105264167165754885E+01   -0.174366397945902050E+08   -0.566515351937697975E+01    1
    0.107901260079373981E-03    0.421633118367357104E-01    0.547172268768441383E+00    0.594303038302048892E+00    0.377490310287964022E+02    0.389414172568050110E+00    0.117850034226947553E+01   -0.174362299882073589E+08   -0.567515351937697954E+01    1
    0.254145976791375297E-04    0.323187164331070684E-01    0.430011623949514643E+00    0.693570632099923312E+00    0.503495799975069573E+02    0.652957316194384241E+00    0.976252931160609960E+00   -0.174339548756543919E+08   -0.568515351937697666E+01    1
    0.834703803584028401E-04   -0.188995324206070910E-01    0.460476285936289365E+00    0.787314390846750589E+00    0.417306135446024484E+02    0.458393872116012790E+00    0.924709627641866039E+00   -0.174318586567522101E+08   -0.569515351937697734E+01    1
    0.408887801339178394E-04   -0.940939372763185955E-01    0.484226930740548400E+00    0.814226767722347367E+00    0.445987264579038509E+02    0.647072389728772013E+00    0.800595701177567509E+00   -0.174275911479380950E+08   -0.570515351937697890E+01    1
    0.121763913683129392E-03   -0.340473111652300903E-01    0.528781663682119429E+00    0.718349816981880718E+00    0.514936205110862772E+02    0.410164975889880212E+00    0.125182072164348268E+01   -0.174265890098754838E+08   -0.571515351937697780E+01    1
    0.170745175807877556E-01   -0.100664470726545219E+00    0.498051811699039448E+00    0.764866435628454244E+00    0.341914233504821681E+02    0.731709672839578329E-01    0.844097867426265913E+00   -0.174264413494918868E+08   -0.572515351937697403E+01    1
    0.201216012591651157E-04   -0.123730932945790198E+00    0.490632262205255132E+00    0.846097361470104836E+00    0.413414674339588046E+02    0.860520821853960172E+00    0.113150670788742702E+01   -0.174258055559484176E+08   -0.573515351937697382E+01    1
    0.222035539145722056E-03    0.102902783829709760E-01    0.449912408826969923E+00    0.732654125841763371E+00    0.429919187306845814E+02    0.410467077740410358E+00    0.456625984038267041E+00   -0.174257902804238461E+08   -0.574515351937697805E+01    1
    0.546963006896737685E-04   -0.119872824553104301E-01    0.576352910907783844E+00    0.766391775826035793E+00    0.451044862070409209E+02    0.556258616382958926E+00    0.134528131695026265E+01   -0.174250303729976341E+08   -0.575515351937698227E+01    1
    0.126274748332875299E-03   -0.781224646820447427E-01    0.435911694706429653E+00    0.701834716036702000E+00    0.443187633621719854E+02    0.462151076694458651E+00    0.765490903016507129E+00   -0.174250215948926546E+08   -0.576515351937698384E+01    1
    0.284932342175479305E-04    0.272746862222823169E-01    0.510939111781608335E+00    0.696013056568043353E+00    0.406034958766262477E+02    0.791751657550346932E+00    0.878916394891780750E+00   -0.174217915002487041E+08   -0.577515351937697918E+01    1
    0.394067721034412562E-04   -0.475665723966707185E-01    0.578951646594036751E+00    0.789101793624316539E+00    0.376835498178949848E+02    0.695643383876487054E+00    0.988906515186760315E+00   -0.174216640782873705E+08   -0.578515351937698075E+01    1
    0.155284786608430572E-03    0.491759011348183450E-01    0.475685213238647986E+00    0.664349368106967320E+00    0.414708653874144844E+02    0.470368035632216241E+00    0.480176414930330697E+00   -0.174212345529395565E+08   -0.579515351937698409E+01    1
    0.186497279133130144E-03   -0.698723409690066577E-01    0.507393501839537020E+00    0.677621144614952597E+00    0.478700176387916088E+02    0.388823312808004418E+00    0.124042041466297093E+01   -0.174193603680755273E+08   -0.580515351937698565E+01    1
    0.250353466872596837E-04    0.125448400180821262E+00    0.493784314929738011E+00    0.730009655052299422E+00    0.410593591841206802E+02    0.841786458462073117E+00    0.119983824950437779E+01   -0.174187790997200757E+08   -0.581515351937698366E+01    1
    0.488667662201086516E-04    0.666846300346034537E-01    0.467506699845976259E+00    0.819298805409512165E+00    0.471385945115300373E+02    0.692449100510760029E+00    0.829287563887934454E+00   -0.174133205189365298E+08   -0.582515351937698256E+01    1
