    0.260235595703125044E+00    0.151152627468109131E+03   -0.195146732767061182E+00   -0.299029909190636767E+00    0.122778451442718506E+01    0.118962838954275861E+09    0.161247211694717407E+01   -0.295245289802551270E+00    0.678222274780273526E+00    0.196355187892913818E+02    0.352606225013732910E+01    0.784846547245979309E+01    0.216734511130788260E+00   -0.244230244928810375E+00    0.949132555271705453E-02   -0.177796424381958426E+19   -0.460515351937698814E+01    1
    0.799166870117187456E+00    0.571615219116210938E+01    0.142494560363288919E-01   -0.189112348957101301E+00    0.121513631343841544E+01    0.241607562119071454E+09    0.136765891313552856E+01   -0.807779729366302490E+00    0.495619964599609386E+00    0.213260078430175781E+02    0.167788314819335938E+01    0.570901575684547424E+01   -0.145664274776159702E+00   -0.172415506478470676E+00    0.629843427968297415E-02   -0.319821611457631296E+18   -0.461515351937698259E+01    1
    0.656534671783447266E+00    0.512849628925323486E+02   -0.354256721354466508E+00   -0.404522121627721234E-01    0.923826694488525391E+00    0.449876037445570290E+09    0.117844045162200928E+01   -0.913935184478759766E+00    0.685040903091430620E+00    0.120243891477584839E+03    0.294182658195495605E+01    0.707074019312858582E+01    0.231554506994473774E+00   -0.120812271495076562E+00    0.656637004587786333E-02   -0.318834376170669888E+18   -0.462515351937698149E+01    1
    0.604141807556152433E+00    0.118068469762802124E+03    0.663181022479408661E-01    0.261384138161460444E+00    0.106588902473449698E+01    0.852731603452808094E+10    0.138052582740783691E+01   -0.740225136280059814E+00    0.512022924423217729E+00    0.155757658481597900E+03    0.363508486747741699E+01    0.799327346682548523E+01   -0.475584237310978819E+00   -0.429097339352272900E+00    0.612055560416928553E-02   -0.249000570641413536E+18   -0.463515351937698661E+01    1
    0.775224542617797940E+00    0.142337912321090698E+03    0.456687344777811588E+00    0.238528754507432023E+00    0.113817155361175537E+01    0.681373484538794495E+07    0.121970093250274658E+01   -0.598110258579254150E+00    0.346719980239868164E+00    0.108235545158386230E+03    0.221644711494445801E+01    0.554579439759254456E+01   -0.774668571433101000E-01   -0.663135369246796585E-01    0.981446674485758619E-02   -0.222121849040303808E+18   -0.464515351937698728E+01    1
    0.473714923858642611E+00    0.161528023481369019E+03    0.468806406520462016E+00   -0.617496367763924470E-01    0.977558946609497048E+00    0.319198078551279381E+07    0.177409118413925171E+01   -0.912570416927337646E+00    0.477947092056274447E+00    0.143405710458755493E+03    0.291580438613891602E+01    0.686545777320861816E+01   -0.347327277970876647E+00   -0.444487186140607893E+00    0.591370161070579360E-02   -0.160945649867442816E+18   -0.465515351937698174E+01    1
    0.690951728820800803E+00    0.126195509433746338E+03   -0.140477352522786786E+00   -0.104968468696082090E+00    0.914063453674316406E+00    0.598760511807103872E+09    0.188657665252685547E+01   -0.481505095958709717E+00    0.753207588195800914E+00    0.567339456081390381E+02    0.265218639373779297E+01    0.570258828997612000E+01   -0.214383856952029883E+00   -0.285444972934753904E+00    0.479318823893031421E-02   -0.945769683258976480E+17   -0.466515351937698153E+01    1
    0.949522876739502086E+00    0.169568921327590942E+03    0.190513708103292795E+00   -0.319320655752667985E-02    0.114516491889953609E+01    0.265381159132495187E+08    0.120137059688568115E+01   -0.602902650833129883E+00    0.260470676422119185E+00    0.800845062732696533E+02    0.291245055198669434E+01    0.682958546280860901E+01   -0.206557495269835384E+00   -0.249304436622457715E+00    0.328675898971391052E-02   -0.606431543275981520E+17   -0.467515351937698398E+01    1
    0.650742197036743186E+00    0.477299630641937256E+02   -0.211837992027574834E+00   -0.204556603257267100E+00    0.122440667152404781E+01    0.348001339378460450E+07    0.160991680622100830E+01   -0.422233879566192627E+00    0.420134401321411166E+00    0.142721081972122192E+03    0.321884584426879883E+01    0.696738797426223755E+01    0.874923203275262962E-01    0.741531936222746425E-02    0.150777031900608421E-02   -0.605720884585301920E+17   -0.468515351937698377E+01    1
    0.277245235443115245E+00    0.414568555355072021E+02   -0.327176900116309399E+00   -0.373499804026119653E+00    0.934714126586914107E+00    0.168390522345987260E+08    0.191402649879455566E+01   -0.547298908233642578E+00    0.523689126968383878E+00    0.789418101310729980E+02    0.248877787590026855E+01    0.582915592193603516E+01    0.469545591486397740E-02    0.288827326695148989E+00    0.920670389336733161E-02   -0.587170728091502080E+17   -0.469515351937698444E+01    1
    0.513521337509155296E+00    0.467593145370483398E+02   -0.550730352223671948E+00   -0.506458674317510835E-01    0.105926101207733159E+01    0.453709734340914991E+07    0.148679673671722412E+01   -0.483462512493133545E+00    0.327332592010498025E+00    0.573319923877716064E+02    0.321423912048339844E+01    0.696895661950111389E+01   -0.220892964700408367E+00    0.208011799795713159E-01    0.670918385149540594E-02   -0.546774064137630640E+17   -0.470515351937698423E+01    1
    0.933992767333984508E+00    0.509047007560729980E+02    0.402903857975667523E+00    0.205364561612194962E+00    0.124164137840271005E+01    0.330392071810342598E+10    0.135334891080856323E+01   -0.535236597061157227E+00    0.830891561508178667E+00    0.857447504997253418E+01    0.113771963119506836E+01    0.753969851136207581E+01    0.221668245454870516E+00   -0.285141895167071446E-01    0.471494570537243137E-02   -0.510403330715551040E+17   -0.471515351937698135E+01    1
    0.761333131790161266E+00    0.115806595087051392E+03   -0.460115341912856857E+00    0.422105293067589926E+00    0.902724671363830500E+00    0.228111355858603166E+07    0.135284757614135742E+01   -0.121012687683105469E+00    0.897655105590820401E+00    0.192964768409729004E+02    0.226257705688476563E+01    0.615476492047309875E+01    0.248378401365956153E+00    0.400651178236296826E-01    0.597166764233007536E-02   -0.237562243100451480E+17   -0.472515351937698025E+01    1
    0.509142208099365279E+00    0.595155251026153564E+02   -0.615916097731065287E-01   -0.162499579952216505E+00    0.116390576362609854E+01    0.860194256681418419E+07    0.133439522981643677E+01   -0.513076484203338623E+00    0.728663539886474698E+00    0.133557937145233154E+03    0.213355040550231934E+01    0.279433342814445496E+01    0.349631543692053570E+00    0.940335432684560740E-01    0.523750482879168592E-02   -0.198831882555750200E+17   -0.473515351937698448E+01    1
    0.826054334640502930E+00    0.275635385513305664E+02   -0.213456815000999285E-01   -0.195024576480844897E+00    0.951451134681701616E+00    0.609818500674366951E+07    0.157813906669616699E+01   -0.533476054668426514E+00    0.714711761474609464E+00    0.235002815723419189E+02    0.317907238006591797E+01    0.412025976181030273E+01    0.174563638471435523E+00    0.119869382616731371E+00    0.355302207773510077E-02   -0.184427148309324480E+17   -0.474515351937698782E+01    1
    0.657177829742431663E+00    0.594662690162658691E+02   -0.143259472816529343E+00    0.658573866769798094E-01    0.107160253524780269E+01    0.146393281156458408E+09    0.174575310945510864E+01   -0.758375883102416992E+00    0.762957239151001110E+00    0.396528339385986328E+02    0.267510986328125000E+01    0.700521874427795410E+01   -0.210688668005837909E+00    0.182342887039885659E+00    0.336071404142540943E-02   -0.183065628258334960E+17   -0.475515351937698494E+01    1
