    0.485204720497131348E+02    0.237219959497451782E+02    0.177620172555234691E+06   -0.999999999899999928E+90   -0.160278011214887317E+01    1
    0.265725430846214294E+02    0.319393831491470337E+02    0.184661912794512755E+05   -0.999999999799999890E+90   -0.180278011214887313E+01    1
    0.336331203579902649E+02    0.223769941926002502E+02    0.161970950909232779E+06   -0.294548854285813123E+07   -0.200278011214887330E+01    1
    0.367657527327537537E+02    0.238140225410461426E+02    0.439279769996466727E-04   -0.101636753795495303E+07   -0.220278011214887304E+01    1
    0.254380893707275391E+02    0.485499441623687744E+02    0.635676456650330568E+00   -0.970806521133350325E+06   -0.240278011214887322E+01    1
    0.165907317399978638E+02    0.191402572393417358E+02    0.868711947404687095E+02   -0.916129773117885925E+06   -0.260278011214887339E+01    1
    0.284201934933662415E+02    0.218798279762268066E+02    0.479213712587680085E+01   -0.912547613202100387E+06   -0.280278011214887313E+01    1
    0.368069005012512207E+02    0.150264137983322144E+02    0.242247388949761433E+01   -0.895226844282463659E+06   -0.300278011214887330E+01    1
    0.127980184555053711E+02    0.190179216861724854E+02    0.699053726637755436E-02   -0.894387002916074358E+06   -0.320278011214887393E+01    1
    0.936212748289108276E+01    0.301999571919441223E+02    0.337611961917640599E+03   -0.891511041452894569E+06   -0.340278011214887366E+01    1
    0.139621132612228394E+02    0.353462553024291992E+02    0.610884023212980992E+03   -0.878085831438369118E+06   -0.360278011214887339E+01    1
    0.402581605315208435E+02    0.145497369766235352E+02    0.493470715434510453E+03   -0.870216146249839920E+06   -0.380278011214887357E+01    1
    0.317877471446990967E+02    0.519606143236160278E+01    0.562690279801089047E-02   -0.865368426296342281E+06   -0.400278011214887375E+01    1
    0.413983917236328125E+02    0.166887155175209045E+02    0.743501114464417157E+02   -0.864440773045469425E+06   -0.420278011214887393E+01    1
    0.218686565756797791E+02    0.190264108777046204E+02    0.292716118810327498E+04   -0.859239848512324388E+06   -0.440278011214887322E+01    1
    0.189510139822959900E+02    0.790420204401016235E+01    0.123630236645802857E-01   -0.849283657172512379E+06   -0.460278011214887339E+01    1
    0.418249890208244324E+02    0.161698958277702332E+02    0.286295975260836258E+04   -0.849074880957817310E+06   -0.480278011214887357E+01    1
    0.103227445483207703E+02    0.192196533083915710E+02    0.281490643270397708E-02   -0.848334145410270081E+06   -0.500278011214887375E+01    1
    0.299476686120033264E+02    0.811094403266906738E+01    0.248077988615953635E-01   -0.845479718789031729E+06   -0.520278011214887393E+01    1
    0.234552636742591858E+02    0.133806344866752625E+02    0.826180459023773324E+03   -0.837392952052334324E+06   -0.540278011214887410E+01    1
    0.200509798526763916E+02    0.139616438746452332E+02    0.419529784774976360E+04   -0.837268902080581523E+06   -0.560278011214887428E+01    1
    0.110948023200035095E+02    0.500899076461791992E+01    0.232241514825733434E-02   -0.829930350892314222E+06   -0.580278011214887357E+01    1
    0.119155099987983704E+02    0.560103744268417358E+01    0.254526001428552516E-02   -0.829879797721989220E+06   -0.600278011214887375E+01    1
    0.111804023385047913E+02    0.553689777851104736E+01    0.168899031078475287E+00   -0.827564238993148319E+06   -0.620278011214887393E+01    1
    0.113793149590492249E+02    0.516664028167724609E+01    0.173938000391882786E+00   -0.827548011393570341E+06   -0.640278011214887410E+01    1
    0.112788572328517418E+02    0.500482088669844494E+01    0.511268118200152166E+00   -0.826952847711697104E+06   -0.660278011214887428E+01    1
    0.232370445132255554E+02    0.890718460083007812E+01    0.574138765890830456E+02   -0.825405247487263405E+06   -0.680278011214887446E+01    1
    0.236410656571388245E+02    0.831072837114334106E+01    0.353198566557912045E+04   -0.822522127277739230E+06   -0.700278011214887375E+01    1
    0.370566087961196899E+02    0.814546674489974976E+01    0.506022548352894864E+04   -0.815539387756939861E+06   -0.720278011214887393E+01    1
    0.162600002663884986E+02    0.827298856847373365E+01    0.182418612157428868E+02   -0.815309266927263467E+06   -0.740278011214887410E+01    1
    0.160611077966179465E+02    0.823920135970102052E+01    0.218177297828903818E+02   -0.815096657191080274E+06   -0.760278011214887428E+01    1
    0.375498766308222400E+02    0.821797462639006682E+01    0.403663857955124513E+03   -0.812764013432325213E+06   -0.780278011214887446E+01    1
