    0.590234899520874046E+00    0.925812184810638428E+02    0.256054425239562988E+01    0.756685274839401245E+01   -0.681830970265399992E-02   -0.184182701941617122E+00    0.107318742337657563E-03    0.765490352169679728E-01   -0.598506777988616290E+00    0.230858325958251953E+00    0.397575259208679199E+02    0.143611006736755371E+03    0.231903254985809326E+00    0.125009346008300781E+03    0.244766175746917725E+02    0.155203001968519239E+02    0.340304913236775564E+01   -0.103773196128069324E+11   -0.470515351937698423E+01    1
    0.691710329055786222E+00    0.492070984840393066E+02    0.116195940971374512E+01    0.307102429866790771E+01   -0.297143427624522394E+00    0.157995246611989243E+00    0.158765667617624380E-03   -0.418269334453554437E-01   -0.690834505896331663E-01    0.662985801696777344E+00    0.785136437416076660E+02    0.613526558876037598E+02    0.889721632003784180E+00    0.105541753768920898E+03    0.180519819259643555E+02    0.138747075217423674E+02    0.406993013489228943E+02   -0.998614238199248314E+10   -0.471515351937698135E+01    1
    0.932915830612182750E+00    0.160444239377975464E+03    0.160294294357299805E+01    0.728356185555458069E+01   -0.227570426053922345E-01   -0.149959970090146305E+00    0.195478553025314305E-03    0.240595927386871272E+00    0.165293924495160671E-01    0.274922776222229004E+01    0.128336352109909058E+02    0.599671983718872070E+02    0.397001206874847412E+00    0.704607725143432617E+02    0.891704380512237549E+02    0.135239353944236740E+02    0.482103757398726282E-01   -0.851843716260735893E+10   -0.472515351937698025E+01    1
    0.314781332015991233E+00    0.738735187053680420E+02    0.318866491317749023E+01    0.635538789629936218E+01    0.262403443631673616E+00    0.265410222794220108E+00    0.111352029667260822E-03    0.708213135962107269E-02    0.170824617867382567E+00    0.989788532257080078E+00    0.561681067943572998E+02    0.102316274642944336E+03    0.488442122936248779E+00    0.331518721580505371E+03    0.819870531558990479E+02    0.194881268784083730E+02    0.110743123515335801E+00   -0.726764792688612270E+10   -0.473515351937698448E+01    1
    0.454951286315917969E+00    0.852448725700378418E+02    0.213782191276550293E+01    0.309253606200218201E+01   -0.160617059660551981E+00   -0.476241003547323849E+00    0.408190502160032367E-03   -0.302906968301699331E+00    0.166858605620197997E+00    0.169285345077514648E+01    0.618815928697586060E+02    0.172009398937225342E+03    0.282485067844390869E+00    0.625398159027099609E+01    0.938189625740051270E+02    0.125532620341858809E+02    0.485212167054235266E+01   -0.675791885886796570E+10   -0.474515351937698782E+01    1
    0.653446435928344727E+00    0.101919693946838379E+03    0.161538624763488770E+01    0.478332552313804626E+01    0.918851130750859313E-05    0.258141118244669510E+00    0.285898168110627774E-03   -0.258712723944342304E+00    0.165871133983780311E+00    0.138049268722534180E+01    0.878595972061157227E+02    0.178122335672378540E+03    0.412702441215515137E+00    0.218689680099487305E+02    0.205666840076446533E+02    0.152201283073000013E+02    0.126292270732888601E+01   -0.659857347236961937E+10   -0.475515351937698494E+01    1
    0.287070274353027344E+00    0.157217166423797607E+03    0.329042696952819824E+01    0.929231673479080200E+00   -0.216888855038989442E+00    0.886780726367730754E-01    0.588400985703201825E-05    0.276184604251419052E+00   -0.403741927416897961E-02    0.224312067031860352E+00    0.162871885299682617E+02    0.413467669486999512E+02    0.608262598514556885E+00    0.156515097618103027E+03    0.170604050159454346E+02    0.190150244264149286E+02    0.161734599881836125E+02   -0.473180921396132088E+10   -0.476515351937698117E+01    1
    0.689430618286132835E+00    0.137752890586853027E+02    0.166467642784118652E+01    0.678423333168029785E+01    0.619608015286138569E-01    0.876256013763337394E-01    0.135790804281374925E-03    0.209231981179914373E+00    0.491244366211082972E-01    0.185093998908996582E+01    0.572769910097122192E+02    0.130619630813598633E+03    0.129699587821960449E+00    0.627345085144042969E+02    0.454424858093261719E+02    0.173719716902677845E+02    0.135183667587969094E-01   -0.421375468293510294E+10   -0.477515351937698451E+01    1
    0.928741073608398526E+00    0.179878109693527222E+03    0.328826069831848145E+01    0.552770647406578064E+01   -0.308119582041226359E+00    0.219041950257497127E-01    0.907423140152728293E-04    0.189278558112774026E+00   -0.523203900106420372E-01    0.125329661369323730E+01    0.214489442110061646E+02    0.381188893318176270E+02    0.327360033988952637E-01    0.249584579467773438E+03    0.235906004905700684E+02    0.171768299435539262E+02    0.385213259095616056E+01   -0.387046651954095173E+10   -0.478515351937698341E+01    1
    0.372104835510253917E+00    0.938511157035827637E+02    0.353775525093078613E+01    0.427499997615814209E+01    0.400409139217413002E+00   -0.136279234564017082E+00    0.899755221392409743E-04   -0.238622453396857420E+00   -0.436203786195938581E+00    0.391854047775268555E+00    0.712664330005645752E+02    0.149167191982269287E+02    0.949007451534271240E+00    0.362839555740356445E+03    0.641920924186706543E+02    0.153904299190330214E+02    0.184451728976451242E-01   -0.373355842894969511E+10   -0.479515351937697876E+01    1
    0.830930709838867188E+00    0.136954568624496460E+03    0.373519515991210938E+01    0.463447186350822449E+01    0.927481867688053907E-01    0.206185324392975183E+00    0.101117395431584572E-03    0.124224209807144673E+00   -0.272831854417127762E+00    0.368663001060485840E+01    0.293833422660827637E+02    0.457840204238891602E+01    0.677101254463195801E+00    0.131147551536560059E+03    0.666268706321716309E+02    0.168258341959608302E+02    0.676682166804215002E+00   -0.265092077443320417E+10   -0.480515351937698032E+01    1
    0.570077848434448198E+00    0.448091983795166016E+02    0.305886077880859375E+01    0.369125741720199585E+01   -0.232855201282809954E+00   -0.168103566034294438E+00    0.152540923019132019E-03   -0.190267012934757229E+00    0.278033121603671829E+00    0.304247140884399414E+01    0.126857435703277588E+02    0.179156799316406250E+03    0.818057477474212646E+00    0.172440886497497559E+03    0.180802464485168457E+02    0.172481579330440020E+02    0.189529085496089156E+00   -0.254814682214360666E+10   -0.481515351937698277E+01    1
    0.602456378936767623E+00    0.369676744937896729E+02    0.290722131729125977E+01    0.231545943021774292E+01   -0.123768836127792284E+00   -0.157373553824110890E+00    0.495424054461911928E-03    0.388071807864626583E+00    0.588361694241560304E-01    0.453227758407592773E+00    0.618949609994888306E+02    0.352030491828918457E+02    0.413898527622222900E+00    0.183420825004577637E+03    0.320636272430419922E+02    0.164443935743420724E+02    0.239683794701962299E+00   -0.254023963161596203E+10   -0.482515351937698345E+01    1
    0.932422018051147550E+00    0.150069690942764282E+03    0.345371079444885254E+01    0.781877654790878296E+01   -0.315387413696661678E+00   -0.201711962377257664E+00    0.349125387152798172E-04   -0.124747901796406102E+00   -0.136439403656150315E+00    0.220633196830749512E+01    0.682927858829498291E+02    0.820086264610290527E+02    0.962567329406738281E-01    0.159080386161804199E+03    0.750247240066528320E+02    0.130070996719761034E+02    0.278511602563520597E+02   -0.222589169795877695E+10   -0.483515351937698323E+01    1
    0.893312835693359508E+00    0.464745175838470459E+02    0.354504799842834473E+01    0.727093625068664551E+01    0.229164864281402508E+00   -0.380951402571952313E+00    0.261671104247341610E-04   -0.356437597105576723E-01   -0.502621634992238882E-02    0.166780543327331543E+01    0.694599974155426025E+02    0.397247064113616943E+02    0.304743468761444092E+00    0.237017250061035156E+03    0.784532487392425537E+02    0.174917404401604841E+02    0.476597071108857939E+01   -0.219128694274495125E+10   -0.484515351937698480E+01    1
    0.431685543060302768E+00    0.839865624904632568E+02    0.341260457038879395E+01    0.185403096675872803E+01   -0.533506080881936406E-01   -0.202357761670527075E+00    0.339262781891593956E-03   -0.915712155505322839E-01    0.465210755190321290E+00    0.362470149993896484E-01    0.836222326755523682E+02    0.266041123867034912E+02    0.978735387325286865E+00    0.197538375854492188E+02    0.337515473365783691E+01    0.171439653903978808E+02    0.389770840183207012E-01   -0.197215565000876570E+10   -0.485515351937698814E+01    1
    0.446568059921264693E+00    0.937123489379882812E+02    0.358254814147949219E+01    0.551530081033706665E+01    0.154590954288577227E-01    0.136235078620785238E+00    0.185288682566349577E-04   -0.316462062914008579E+00    0.188359728532062676E+00    0.471582651138305664E+00    0.831477606296539307E+02    0.170742259025573730E+03    0.749920904636383057E+00    0.207960343360900879E+03    0.173148512840270996E+02    0.182915729787563350E+02    0.203135575037754492E+02   -0.196130672030256891E+10   -0.486515351937698437E+01    1
    0.513708639144897505E+00    0.848880636692047119E+02    0.396641778945922852E+01    0.367936092615127563E+01    0.647669623786969323E-01    0.197559051801777075E+00    0.813519132853149829E-04   -0.774879245373163578E-01    0.293131484308123136E+00    0.244053792953491211E+01    0.858880448341369629E+02    0.657979130744934082E+01    0.929632425308227539E+00    0.172898244857788086E+03    0.167310893535614014E+02    0.139064674192994975E+02    0.647417102648429488E+01   -0.148077108263784981E+10   -0.487515351937698149E+01    1
    0.365982294082641602E+00    0.168782476186752319E+03    0.241904544830322266E+01    0.494577977061271667E+01   -0.177514261214291341E+00    0.158737891246016810E+00    0.100927918706902563E-03    0.287352908537359064E+00    0.461081577769377304E+00    0.119050192832946777E+01    0.250539618730545044E+02    0.129085053205490112E+03    0.317879557609558105E+00    0.294990968704223633E+03    0.408351957798004150E+02    0.193418069158766883E+02    0.127512824396392374E-01   -0.146071670026220369E+10   -0.488515351937698572E+01    1
    0.281207036972045910E+00    0.761258232593536377E+02    0.204431223869323730E+01    0.410628232359886169E+01   -0.407996958185709094E-01    0.286290562661095205E+00    0.918951105230503881E-04   -0.346960518882489036E-01   -0.443868343482377858E+00    0.318014383316040039E+00    0.251943647861480713E+02    0.433370304107666016E+02    0.960656523704528809E+00    0.241782641410827637E+03    0.399549722671508789E+02    0.163876759587443743E+02    0.260263568214053366E-01   -0.136720542413132262E+10   -0.489515351937698817E+01    1
    0.558345556259155273E+00    0.656010282039642334E+02    0.816053152084350586E+00    0.496381047368049622E+01   -0.109229352734265664E+00    0.794838896182325227E-01    0.209900360196592502E-03    0.989346228974992553E-01    0.134839323207462725E+00    0.335147547721862793E+01    0.236620080471038818E+02    0.723833584785461426E+02    0.759155273437500000E+00    0.121998715400695801E+03    0.588876307010650635E+02    0.178864799660225984E+02    0.122575979034153537E+01   -0.132372422515768266E+10   -0.490515351937698973E+01    1
    0.358334684371948264E+00    0.125520172119140625E+03    0.387726497650146484E+01    0.235226470232009888E+01   -0.230008309893188129E+00    0.324723827557131861E+00    0.338313594677380877E-03    0.258981385104632089E+00   -0.364784107283670667E+00    0.335477018356323242E+01    0.858827340602874756E+02    0.396157765388488770E+02    0.408764600753784180E+00    0.607442855834960938E+01    0.723869800567626953E+01    0.168360973054179404E+02    0.393021780094814477E+00   -0.128651957367359757E+10   -0.491515351937698775E+01    1
    0.557525396347045898E+00    0.104755421876907349E+03    0.170549178123474121E+01    0.529170292615890503E+01    0.230059244026080550E+00   -0.904716843373984669E-01    0.963396853865988349E-04   -0.316263776593401102E+00    0.212310517235561852E+00    0.202441787719726562E+01    0.288005089759826660E+02    0.150210345983505249E+03    0.568044662475585938E+00    0.357836723327636719E+03    0.643611371517181396E+02    0.121378739805007836E+02    0.250235572139324027E+02   -0.107466313511539793E+10   -0.492515351937698220E+01    1
    0.544383573532104537E+00    0.372449290752410889E+02    0.238667726516723633E+01    0.461496907472610474E+01   -0.188043867460342934E+00    0.172278746987929360E+00    0.878103811893687946E-04   -0.417511884617733364E+00   -0.397863036779049106E+00    0.303700709342956543E+01    0.545189881324768066E+02    0.169264866113662720E+03    0.849359631538391113E+00    0.352458477020263672E+02    0.717249512672424316E+01    0.192243153460854010E+02    0.438341713887019577E-01   -0.952615307484368205E+09   -0.493515351937698199E+01    1
    0.487422037124633833E+00    0.887110376358032227E+02    0.218851447105407715E+01    0.134641709923744202E+01    0.471083139345484014E+00    0.765351740740001230E-01    0.386773745108728926E-03   -0.101743156765536621E+00    0.176645145853696131E-01    0.236333966255187988E+01    0.194528496265411377E+02    0.848550510406494141E+02    0.338694870471954346E+00    0.145619153976440430E+03    0.882383882999420166E+02    0.186915135718069685E+02    0.503932158877107881E+02   -0.885168662481860280E+09   -0.494515351937698799E+01    1
    0.651035833358764693E+00    0.736948728561401367E+01    0.385044145584106445E+01    0.664322558045387268E+01   -0.233876902687039756E+00    0.119619540547991565E+00    0.280097927735471797E-04   -0.181179094194248602E+00    0.203651272951109602E+00    0.358354306221008301E+01    0.882950377464294434E+02    0.168485641479492188E+00    0.590307474136352539E+00    0.235317683219909668E+03    0.203122854232788086E+02    0.188722241055943094E+02    0.427171354030773179E-01   -0.814222078033144832E+09   -0.495515351937699045E+01    1
    0.663218688964843706E+00    0.163748999834060669E+03    0.256337499618530273E+01    0.570255610346794128E+01   -0.169246626332732714E+00    0.987220719652398271E-01    0.523249757970641117E-04   -0.596696139466773801E+00    0.190444182513531596E+00    0.179688215255737305E+01    0.171421372890472412E+02    0.824988484382629395E+02    0.252616405487060547E-02    0.487430095672607422E+01    0.714111208915710449E+02    0.127648547544616875E+02    0.317717125456302374E+00   -0.738668097622795701E+09   -0.496515351937698846E+01    1
    0.866969728469848766E+00    0.685355365276336670E+02    0.214745807647705078E+01    0.659647065401077271E+01   -0.936124554021403460E-01    0.123426114486539618E+00    0.419644193434394488E-04    0.248014935823355626E+00    0.950204023981248147E-01    0.375635457038879395E+01    0.698475337028503418E+02    0.228982329368591309E+02    0.352877378463745117E+00    0.169108176231384277E+03    0.395375251770019531E+02    0.181464933755393751E+02    0.109262642276332365E+02   -0.737800796288110614E+09   -0.497515351937698824E+01    1
    0.401204729080200218E+00    0.250118672847747803E+02    0.366134881973266602E+01    0.337720337510108948E+01    0.415101998081696677E-01    0.382210684687369517E+00    0.119821668420398746E-03   -0.123424941236023933E+00    0.378531955267552497E-01    0.271214485168457031E+01    0.203097403049468994E+01    0.391651332378387451E+02    0.604962527751922607E+00    0.208077836036682129E+03    0.438420414924621582E+02    0.141490153096416833E+02    0.528288098373114856E+00   -0.719564851922838330E+09   -0.498515351937698359E+01    1
    0.436887359619140658E+00    0.407708323001861572E+02    0.310912227630615234E+01    0.361380058526992798E+01   -0.104896717111683691E+00    0.176028705651520290E+00    0.873406208079415669E-04    0.282237291650331810E-01   -0.531022522841226086E+00    0.656768321990966797E+00    0.677538013458251953E+02    0.100009843111038208E+03    0.840886831283569336E-01    0.235798478126525879E+03    0.302542209625244141E+02    0.164206862175736177E+02    0.490132048445326637E-01   -0.654661480092569828E+09   -0.499515351937698426E+01    1
    0.327720451354980513E+00    0.461788308620452881E+02    0.637683868408203125E+00    0.521644863486289978E+01    0.686308363187992654E-01   -0.196422130308539916E+00    0.206959435111545530E-03    0.166610823378232659E+00    0.135679591754245793E+00    0.350781536102294922E+01    0.305815815925598145E+01    0.729251003265380859E+02    0.567103743553161621E+00    0.246444511413574219E+03    0.630915522575378418E+02    0.166775338529781720E+02    0.914235623682660981E+00   -0.645096459682809472E+09   -0.500515351937698583E+01    1
    0.440645885467529308E+00    0.540726792812347412E+02    0.392151117324829102E+00    0.581807705760002136E+01   -0.172034252673933713E+00    0.341165820091648758E-02    0.317255977270392551E-03   -0.201252237307665144E+00    0.358269359213371996E+00    0.267082619667053223E+01    0.280166602134704590E+02    0.236690032482147217E+02    0.461365282535552979E+00    0.107093811035156250E+03    0.401030600070953369E+02    0.166425501768931206E+02    0.213093229170567522E+01   -0.611396123712184310E+09   -0.501515351937698384E+01    1
    0.491727161407470748E+00    0.957369339466094971E+02    0.938638687133789062E+00    0.150335359573364258E+01   -0.750819982460232682E-01   -0.757457135020013633E-01    0.106604273910259171E-04   -0.100252876783987546E+00   -0.271704191338628720E+00    0.775629758834838867E+00    0.222435432672500610E+02    0.692168712615966797E+02    0.967885315418243408E+00    0.855944156646728516E+02    0.570593059062957764E+02    0.152692856998636586E+02    0.770180691412457037E+02   -0.607423456350206137E+09   -0.502515351937698451E+01    1
    0.821308946609497159E+00    0.342891454696655273E+01    0.414454936981201172E+00    0.654631423950195312E+01    0.230017035892148336E+00   -0.720758702350408481E-01    0.171392677383129082E-03   -0.459721436106565184E-01    0.158996147522546927E+00    0.172808647155761719E+00    0.452559471130371094E+02    0.169191566705703735E+03    0.312823176383972168E+00    0.260626077651977539E+03    0.926393032073974609E+02    0.131579209302096984E+02    0.726172631576124661E-01   -0.534975639101945996E+09   -0.503515351937698608E+01    1
    0.220385074615478516E+00    0.129900112152099609E+03    0.266388010978698730E+01    0.264666262269020081E+01   -0.129372363312460381E+00    0.543610644294466663E-01    0.116962781259612880E-03   -0.493211581777869446E+00    0.393330631368698447E+00    0.133139204978942871E+01    0.555705106258392334E+02    0.390527701377868652E+02    0.396040260791778564E+00    0.158608150482177734E+03    0.295505166053771973E+02    0.157328240042783669E+02    0.487525505358509506E+02   -0.530931012522898793E+09   -0.504515351937698409E+01    1
    0.615678739547729448E+00    0.265534186363220215E+02    0.319199824333190918E+01    0.737443000078201294E+00    0.302810506737519469E+00    0.275696931606636796E-01    0.142582507850321551E-04   -0.354768207228103372E+00    0.204143952884953100E+00    0.319895553588867188E+01    0.783820384740829468E+02    0.178958294391632080E+03    0.137307405471801758E+00    0.242853069305419922E+03    0.536672532558441162E+02    0.146199359718684683E+02    0.582298324181787805E+02   -0.519728380446951687E+09   -0.505515351937698298E+01    1
    0.229214382171630870E+00    0.805619394779205322E+02    0.176810193061828613E+01    0.379944521188735962E+01   -0.476243754599575408E+00   -0.133250552969045311E+00    0.629410217240847090E-04    0.152250521758043433E+00    0.749225726597878006E-01    0.944855690002441406E+00    0.283666241168975830E+02    0.732390367984771729E+02    0.664722979068756104E+00    0.127426505088806152E+03    0.148120224475860596E+02    0.160991336674552414E+02    0.668784424239255715E-01   -0.505759285402893543E+09   -0.506515351937698455E+01    1
    0.338114643096923850E+00    0.108003973960876465E+02    0.129028344154357910E+01    0.301600012183189392E+01    0.165986049577346390E+00    0.387538678977642354E-01    0.211176198352277459E-03    0.171733870234508784E+00    0.608952801055964582E-01    0.234000277519226074E+01    0.480833762884140015E+02    0.179849678277969360E+03    0.536323666572570801E+00    0.270624780654907227E+03    0.154114127159118652E+02    0.160895065463840083E+02    0.615128291691366442E+02   -0.473898078194319785E+09   -0.507515351937697989E+01    1
    0.707684135437011808E+00    0.900940597057342529E+02    0.300849509239196777E+01    0.437925744056701660E+01   -0.832816550668573352E-01    0.217381872984299507E+00    0.446777419491512187E-04   -0.264451534886789463E+00   -0.254672877340172521E+00    0.104700231552124023E+01    0.459583908319473267E+02    0.317677187919616699E+02    0.714269220829010010E+00    0.260689973831176758E+03    0.378738582134246826E+02    0.179895334659271882E+02    0.192377138895041426E+02   -0.463357772372319758E+09   -0.508515351937698501E+01    1
    0.552376031875610352E+00    0.407298159599304199E+02    0.291870379447937012E+01    0.570634204149246216E+01    0.935717113194881878E-01   -0.888987500576013528E-01    0.292307705947114369E-04    0.381733341672953475E+00   -0.115306421745857854E+00    0.795891284942626953E+00    0.899153923988342285E+02    0.531566941738128662E+02    0.423860549926757812E-02    0.138023519515991211E+03    0.351882278919219971E+02    0.180955755969087910E+02    0.890416718200582546E+00   -0.454211129988568187E+09   -0.509515351937699013E+01    1
    0.557689380645751909E+00    0.374389278888702393E+02    0.100818610191345215E+01    0.650054323673248291E+01   -0.159448749984393151E+00    0.143151073714802041E+00    0.917089174520296680E-04   -0.290946867110036672E-01   -0.826406281030939854E-01    0.819067001342773438E+00    0.494918310642242432E+02    0.114553821086883545E+02    0.882052898406982422E+00    0.260039353370666504E+03    0.105371713638305664E+02    0.153197211563378097E+02    0.528666999140095739E+00   -0.442142177971381724E+09   -0.510515351937699080E+01    1
    0.972341346740722701E+00    0.107281376123428345E+03    0.270397043228149414E+01    0.624968382716178894E+01    0.650080212027297072E-01   -0.395996429703612984E+00    0.279254629575051238E-04    0.506486976140223602E-01    0.100897835584292273E+00    0.105740690231323242E+01    0.106383919715881348E+02    0.127129948139190674E+03    0.793468773365020752E+00    0.357486295700073242E+03    0.262765705585479736E+02    0.171320755600439938E+02    0.726133564576868284E+00   -0.434837127768808186E+09   -0.511515351937698348E+01    1
    0.798412322998046875E+00    0.252343082427978516E+02    0.172883987426757812E+01    0.460135507583618164E+01    0.115310058127745446E+00   -0.120146049358269530E+00    0.687953223071108180E-04    0.110667486145271943E+00    0.399431746684320244E+00    0.138663196563720703E+01    0.629435116052627563E+02    0.640271401405334473E+02    0.803455293178558350E+00    0.331206345558166504E+03    0.808182060718536377E+02    0.167985017718587208E+02    0.540491713024789933E+00   -0.415532149470976830E+09   -0.512515351937698238E+01    1
    0.461232471466064498E+00    0.124064751863479614E+03    0.257590603828430176E+01    0.756694108247756958E+00    0.289349001412050277E+00   -0.178845568027832302E+00    0.959368586634015691E-05   -0.643075229605747811E+00   -0.253516613616987553E-01    0.890351533889770508E+00    0.425742208957672119E+01    0.226739573478698730E+02    0.854659080505371094E+00    0.381346845626831055E+03    0.148710250854492188E+02    0.137834700735455407E+02    0.339975895070397343E+02   -0.380357866391068757E+09   -0.513515351937698394E+01    1
    0.302676248550415083E+00    0.383520591259002686E+02    0.236748695373535156E+00    0.215535792708396912E+01    0.580838243358043349E+00    0.968651640289417554E-02    0.252101465933260199E-03    0.132286534839039654E+00    0.129119152380769526E-02    0.297924017906188965E+01    0.862973499298095703E+02    0.175962395668029785E+03    0.745576679706573486E+00    0.422391176223754883E+02    0.789182186126708984E+01    0.160150911151193398E+02    0.549494126515965178E+02   -0.372883763159249961E+09   -0.514515351937697751E+01    1
    0.722309446334838956E+00    0.495412266254425049E+02    0.181472468376159668E+01    0.473293039202690125E+01   -0.183769906263904048E+00   -0.165378762828017251E+00    0.632423544906243431E-04   -0.530889797156190307E-01    0.492554072577096672E-01    0.158320927619934082E+01    0.333049303293228149E+02    0.487656176090240479E+02    0.396286427974700928E+00    0.263632249832153320E+03    0.477110147476196289E+01    0.151948097164497664E+02    0.144946401388825641E+00   -0.361210149267330229E+09   -0.515515351937698085E+01    1
    0.489742803573608443E+00    0.349346995353698730E+01    0.161643552780151367E+01    0.274055334925651550E+01    0.194720755122692490E+00    0.483034286037252847E+00    0.219676543677606409E-03   -0.212891174316510917E+00    0.474950719202077321E+00    0.486795186996459961E+00    0.508765375614166260E+02    0.102899333238601685E+03    0.494422554969787598E+00    0.758695125579833984E+02    0.244733512401580811E+02    0.171250906386295654E+02    0.720870456778403279E-01   -0.311606777221039534E+09   -0.516515351937698330E+01    1
    0.713832521438598766E+00    0.108733341693878174E+03    0.128406095504760742E+01    0.262093397974967957E+01   -0.249490644438314119E+00   -0.195675804289812377E+00    0.180938494223332216E-03    0.223647661742126608E+00   -0.480427456648716777E+00    0.281080722808837891E+01    0.491905277967453003E+02    0.744951152801513672E+02    0.311742126941680908E+00    0.374862527847290039E+03    0.670265734195709229E+02    0.174280260334280541E+02    0.475179514948819270E+00   -0.310095271143390477E+09   -0.517515351937698220E+01    1
    0.969381618499755904E+00    0.487645876407623291E+02    0.110199427604675293E+01    0.655376675724983215E+01   -0.389624382955664594E+00    0.184327911814553214E+00    0.565982201017528798E-04    0.296452499865637931E+00   -0.159555452825444588E+00    0.340369558334350586E+01    0.285826492309570312E+02    0.478455662727355957E+01    0.549514114856719971E+00    0.216124820709228516E+03    0.823978066444396973E+02    0.109015607012357076E+02    0.211938580858940795E-01   -0.309531799995360255E+09   -0.518515351937698643E+01    1
