    0.748799753442233706E+00    0.450437194780731787E+02   -0.133040812157379828E-02   -0.745670212703679141E-03    0.100190611151399667E+01    0.199907671291615530E+01    0.498297324944513953E+00    0.298588159271248905E+02    0.500192025976766601E+02    0.498661746661063499E-01   -0.953303831493633078E-04    0.421448493590383105E-04    0.159955709356934985E+02    0.497431754601973442E+01    0.201082296845445228E+03    0.497599024323439849E+02   -0.430995626236929529E+05
    0.748901042607748701E+00    0.450454935628071809E+02   -0.137952644286620557E-02   -0.661567127962034364E-03    0.100181532041679344E+01    0.199857349523528294E+01    0.498127331653667960E+00    0.298822654734350799E+02    0.499870761633358782E+02    0.498109284593576188E-01    0.196048669950616987E-04    0.712857712262217260E-04    0.159958683341453458E+02    0.496956702584328625E+01    0.200824400863113681E+03    0.497852444497488804E+02   -0.430987797550237010E+05
    0.749598918941595249E+00    0.450370402420604492E+02   -0.134195328858537945E-02   -0.868400913291428236E-03    0.100175542346887680E+01    0.199800443012116302E+01    0.497984119661233515E+00    0.298834391062936007E+02    0.499900294283824778E+02    0.498823387661568168E-01    0.300852946648004104E-04   -0.551361791930766049E-04    0.159956508608494126E+02    0.496824057591848423E+01    0.201007642576584345E+03    0.498488913597738446E+02   -0.430984010289544676E+05
    0.749224710610034261E+00    0.450424604145056264E+02   -0.138486853011606610E-02   -0.830890124298708948E-03    0.100178851311222727E+01    0.199780209514741758E+01    0.497557595451631585E+00    0.298168227656426623E+02    0.499843299695402763E+02    0.498717883566653364E-01   -0.185358311024462644E-04   -0.706739282445290176E-04    0.159959958018716133E+02    0.496235363749429048E+01    0.201120596114724208E+03    0.497609363718334734E+02   -0.430976609199441591E+05
    0.749028545418910729E+00    0.450589569647659118E+02   -0.124564808414777840E-02   -0.816495573923366170E-03    0.100180357583306767E+01    0.199889299453807201E+01    0.498469163703202711E+00    0.299378969842765805E+02    0.500310709710452883E+02    0.497867868722531581E-01   -0.269311241991843438E-04    0.423015582523158414E-04    0.159957958708264361E+02    0.497356117196650427E+01    0.200658304190473444E+03    0.498679135865562912E+02   -0.430968005985695490E+05
    0.749434863196986711E+00    0.450223347168015877E+02   -0.115899195609114425E-02   -0.837155815838803649E-03    0.100166658253485252E+01    0.199738492093253872E+01    0.498068621950127799E+00    0.299355381341735338E+02    0.500158944633422848E+02    0.497919507538476108E-01    0.124582771792840636E-03   -0.385144028248728075E-04    0.159954383707098931E+02    0.496631022775007480E+01    0.200562941871403893E+03    0.498813441340884651E+02   -0.430966000373838906E+05
    0.748993991092334443E+00    0.450367048404985439E+02   -0.144245647647816351E-02   -0.820794850109563489E-03    0.100181051218795769E+01    0.199839899343395078E+01    0.498129198391277173E+00    0.299055803491650991E+02    0.499926753556786920E+02    0.497632880250956366E-01   -0.125047457379301270E-04    0.651167155120365603E-05    0.159963521670030264E+02    0.497101278122797297E+01    0.200636045808560368E+03    0.498936322619082446E+02   -0.430964687805401190E+05
    0.749421497848367535E+00    0.450358042558636171E+02   -0.132157082505048994E-02   -0.867180652257989104E-03    0.100175388393310016E+01    0.199771845615080257E+01    0.497935977091562343E+00    0.298833761038683257E+02    0.499851332468407463E+02    0.498527865493713779E-01    0.536919653017216649E-04    0.130367820127847606E-04    0.159969131989569675E+02    0.496632658999357979E+01    0.200905129945501187E+03    0.498328846702620538E+02   -0.430962429606595106E+05
    0.749482064068890841E+00    0.450527454053062115E+02   -0.139268363003561637E-02   -0.811824977351778988E-03    0.100167188787415262E+01    0.199715869055446049E+01    0.496867079547130164E+00    0.298309604337901106E+02    0.499903363697287801E+02    0.498387274933410548E-01    0.399666190515734338E-04   -0.336672284397105222E-04    0.159951606612746637E+02    0.494880051826564493E+01    0.201262917012286039E+03    0.497995295873275907E+02   -0.430958774195270817E+05
    0.749073256668219445E+00    0.450729229517992565E+02   -0.145585071948696075E-02   -0.103888645103116244E-02    0.100183289674411524E+01    0.199882868622231480E+01    0.498009349377307398E+00    0.298680380027747212E+02    0.499983186331337492E+02    0.498064909815580659E-01   -0.867196085756510558E-06   -0.141370673232815968E-03    0.159962528061546934E+02    0.496940957684734119E+01    0.200891891977552262E+03    0.498559880105043121E+02   -0.430956946620995441E+05
    0.749170937336978815E+00    0.450332422267237718E+02   -0.136796576371867561E-02   -0.851170843868113134E-03    0.100178524364605681E+01    0.199824741599291045E+01    0.497650505365735851E+00    0.298567038980445751E+02    0.500053125486308119E+02    0.497803126576333993E-01   -0.958311419097599690E-04   -0.512792208520139787E-04    0.159948932980487957E+02    0.496369972799037118E+01    0.200979665869487576E+03    0.498095733413514949E+02   -0.430955375819949404E+05
    0.749046758241068256E+00    0.450054380994914638E+02   -0.134917961104201044E-02   -0.613847101415086554E-03    0.100187075341132026E+01    0.199831563590872063E+01    0.498034917881163774E+00    0.298848089899970439E+02    0.499971813623274883E+02    0.498655543379152022E-01   -0.143073434199693422E-04    0.554024333113830675E-04    0.159956872302477944E+02    0.496695454465844577E+01    0.200951323373821850E+03    0.497704457275941152E+02   -0.430955174910813075E+05
    0.749420586955561241E+00    0.450421351402713483E+02   -0.119530237847492119E-02   -0.612776841376060284E-03    0.100169422543991748E+01    0.199749091905759002E+01    0.497900774684627956E+00    0.299146312104370864E+02    0.499914142495071232E+02    0.497999677699289406E-01    0.635896067409908274E-04    0.630065355813698213E-04    0.159956422442453103E+02    0.496307257544975933E+01    0.200746822439433487E+03    0.498150824549758653E+02   -0.430953690782756166E+05
    0.748683805947586434E+00    0.450067496866450156E+02   -0.116843721638383428E-02   -0.623494911307238484E-03    0.100202260235702156E+01    0.199957680028317375E+01    0.498829331911263552E+00    0.299212821972714877E+02    0.499976960162970983E+02    0.498344141291330450E-01   -0.906845978605449228E-05    0.207669614664393690E-03    0.159956942802911222E+02    0.498210862231801510E+01    0.200750783831781746E+03    0.498412072732146854E+02   -0.430947445334490767E+05
    0.748945504002461293E+00    0.450511490260414220E+02   -0.140605121584329892E-02   -0.702723238033406286E-03    0.100175234973756266E+01    0.199873394926673154E+01    0.498135707610802891E+00    0.298777976741414477E+02    0.499821819511239909E+02    0.498350298605413147E-01   -0.442916360655632501E-04   -0.102784478750447943E-04    0.159955819853187684E+02    0.497190692099228837E+01    0.200884632855361360E+03    0.498557330249066197E+02   -0.430947411349298345E+05
    0.749019242978310462E+00    0.450240064033318035E+02   -0.139397622755362514E-02   -0.825708394726303377E-03    0.100191205856627974E+01    0.199906665885540624E+01    0.498123747886787205E+00    0.298569407214665929E+02    0.499909376805104415E+02    0.498610754575636791E-01   -0.222636395454643133E-04    0.982905205526948036E-04    0.159951896323669285E+02    0.497180681648354650E+01    0.201075105611697950E+03    0.498033451459557028E+02   -0.430947378457359591E+05
    0.749397046250159127E+00    0.450363011266083646E+02   -0.124453508714261122E-02   -0.599174489808476825E-03    0.100179111896894657E+01    0.199860857003335801E+01    0.498149197474531846E+00    0.298833738521956356E+02    0.499913693486762440E+02    0.499265145985774289E-01    0.228540763429304973E-04    0.152625175942956273E-04    0.159952958448134446E+02    0.496773772341962161E+01    0.200986144067649946E+03    0.498133050274708467E+02   -0.430947215069815720E+05
    0.748664835828775965E+00    0.450038391670063618E+02   -0.125235639149863303E-02   -0.628687298564364590E-03    0.100195821040702415E+01    0.199922855509206454E+01    0.498789652577785569E+00    0.299258605400719908E+02    0.499881723846564299E+02    0.498420502275679772E-01   -0.399895369875442468E-04    0.105320209209378650E-03    0.159960753391104280E+02    0.497969789157346288E+01    0.200624937194802868E+03    0.498287393357971951E+02   -0.430947180086650333E+05
    0.748565351334219198E+00    0.450412696449611616E+02   -0.135791209351459577E-02   -0.754065726206732171E-03    0.100204063567237989E+01    0.199938688570543843E+01    0.498218050242322408E+00    0.298742507196298952E+02    0.499821708161485674E+02    0.498446969623560637E-01   -0.515064429514587268E-04    0.399445485080992540E-04    0.159958014821391803E+02    0.497211858890253833E+01    0.200883742980426803E+03    0.498135839605530961E+02   -0.430947076055774087E+05
    0.749066745651612687E+00    0.450583463781408327E+02   -0.144862255384576970E-02   -0.906986470564210244E-03    0.100182231202198602E+01    0.199823181148333084E+01    0.497332170689236686E+00    0.298369534629924473E+02    0.499985291350952181E+02    0.498061006620360430E-01    0.664964477374329379E-05   -0.585236792309362614E-04    0.159951037436779746E+02    0.495735060880657397E+01    0.201219113321314325E+03    0.497538064015730725E+02   -0.430946570877271442E+05
    0.749239881671801777E+00    0.450429165087795411E+02   -0.116593001329117841E-02   -0.749032374989345626E-03    0.100186849832277325E+01    0.199863374138421368E+01    0.498499175722563748E+00    0.299259154607020967E+02    0.500075123639107488E+02    0.498543720706779089E-01    0.807853313488633251E-04    0.349471219856299418E-05    0.159959776279581298E+02    0.497360771337015173E+01    0.200773643780128168E+03    0.497913275462275777E+02   -0.430946388630781003E+05
    0.749227181829826838E+00    0.450545691600716935E+02   -0.131530487678102343E-02   -0.948548882688771372E-03    0.100181704487218770E+01    0.199884158547811785E+01    0.498233804242484368E+00    0.298838614699383918E+02    0.499879003011551859E+02    0.498687762182206049E-01    0.517796676499671928E-04   -0.410209562858050155E-04    0.159954982910828765E+02    0.497214493908053790E+01    0.200940845956147399E+03    0.498243531618664548E+02   -0.430945076270714198E+05
    0.749335889906124653E+00    0.450435996978808078E+02   -0.143744113847190974E-02   -0.922671300378783603E-03    0.100174136297099126E+01    0.199793083102575286E+01    0.497788588829126355E+00    0.298547109736416907E+02    0.499948853494502288E+02    0.498426358435426764E-01   -0.567194401471103992E-04   -0.108094045286727722E-03    0.159952593523948554E+02    0.496500631135475157E+01    0.200989160558248699E+03    0.497694387253909341E+02   -0.430944854918759811E+05
    0.749109043152740295E+00    0.450546234302716613E+02   -0.135123198332215639E-02   -0.768224324396100770E-03    0.100187126176121577E+01    0.199862837120870740E+01    0.498044759771378187E+00    0.298340897929761688E+02    0.499805659062267438E+02    0.499468561355151525E-01    0.172025308820738215E-04   -0.145141569135889045E-05    0.159964168574148324E+02    0.497239876843745066E+01    0.201240014522233366E+03    0.497795722350795344E+02   -0.430944459150807961E+05
    0.749000612881815853E+00    0.450148816906337572E+02   -0.120544650430530584E-02   -0.797358946540355717E-03    0.100189523664009772E+01    0.199863697923652950E+01    0.498523039205766572E+00    0.299300558852708107E+02    0.500105307247668804E+02    0.498250300225627080E-01    0.583349784296992275E-04    0.722106747853548729E-04    0.159961526266691010E+02    0.497504673915404450E+01    0.200576055332447027E+03    0.498833804231639206E+02   -0.430944206941086886E+05
    0.749250309340565135E+00    0.450303593554641424E+02   -0.129978033477435727E-02   -0.708495836126091390E-03    0.100175955294246966E+01    0.199823789230263427E+01    0.498201905253153943E+00    0.298937593752073418E+02    0.499947869271023606E+02    0.498810124462327059E-01   -0.120921579725734452E-04   -0.360498190765256341E-05    0.159963070350610597E+02    0.497159891797159492E+01    0.200937266609157717E+03    0.498204243492459611E+02   -0.430942583192796301E+05
    0.748874675214618923E+00    0.450348635674944049E+02   -0.139565352301899981E-02   -0.626181851815071455E-03    0.100191260306271213E+01    0.199902249476478833E+01    0.498504433361866894E+00    0.299015544292132027E+02    0.499611504653259431E+02    0.498758276219857036E-01    0.177798012000190088E-04    0.303601292571589015E-04    0.159961999248615427E+02    0.497522508496606619E+01    0.200739765313067238E+03    0.498415503383509346E+02   -0.430941784178766684E+05
    0.748744782453190538E+00    0.450445889848055359E+02   -0.128522362491825240E-02   -0.691614813402951774E-03    0.100190043502213033E+01    0.199910909987309382E+01    0.498369077443984732E+00    0.299011138084416110E+02    0.499900949031354074E+02    0.498256228880665578E-01    0.143303142276182264E-04    0.721999669145568030E-05    0.159952196880926891E+02    0.497474431450450361E+01    0.200868685139632532E+03    0.498293194743045262E+02   -0.430941641087036842E+05
    0.749130985860474885E+00    0.450308283099201105E+02   -0.141184979227237158E-02   -0.636489375731946381E-03    0.100182864351734002E+01    0.199864871731515770E+01    0.497967813701840956E+00    0.298579803166967359E+02    0.500124534517666675E+02    0.498800193763619254E-01   -0.122944440078996079E-03    0.883223050971429968E-04    0.159960336408385633E+02    0.496869819353303388E+01    0.201053029231273655E+03    0.498197788707318097E+02   -0.430941287489587994E+05
    0.749058390984151723E+00    0.450556820215076286E+02   -0.139639552807216036E-02   -0.838338190568266133E-03    0.100186178397565917E+01    0.199850567145361202E+01    0.497739973546719394E+00    0.298760787161434891E+02    0.499832389461723281E+02    0.497747616985217967E-01   -0.802071089885271364E-05   -0.123969825283341454E-03    0.159956568106920898E+02    0.496226055237551655E+01    0.200860540970629671E+03    0.498148004137718416E+02   -0.430940443120739801E+05
    0.748958285049540651E+00    0.450524260466964819E+02   -0.118904196071854709E-02   -0.645354792626424674E-03    0.100186915750216521E+01    0.199909643591321506E+01    0.498423519243302193E+00    0.299113750929342785E+02    0.500274316655657643E+02    0.498166284270386908E-01    0.118820314577509997E-04    0.107604073285906066E-03    0.159958578922542820E+02    0.497307000495977025E+01    0.200762003241800898E+03    0.498352278476101347E+02   -0.430939024034534668E+05
    0.748886620992249785E+00    0.450259329116149019E+02   -0.133802890580148135E-02   -0.861569745665870484E-03    0.100192502983921861E+01    0.199862875434225007E+01    0.497713668236266227E+00    0.298677432816927819E+02    0.499751624489443245E+02    0.498068052639994222E-01    0.276380201781799365E-04   -0.101484366422905669E-04    0.159960505429958246E+02    0.496235240283080081E+01    0.200994841374906599E+03    0.498301525605143922E+02   -0.430938544004268042E+05
    0.749124534193415403E+00    0.450229612208875025E+02   -0.137107346880080004E-02   -0.810507826862102466E-03    0.100188547318465249E+01    0.199831303444052599E+01    0.497775420182457129E+00    0.298552547464639808E+02    0.499933645472359345E+02    0.498735085217829749E-01   -0.118162819715856934E-04    0.109444956464208905E-03    0.159958486485581695E+02    0.496383221140815145E+01    0.201104193617159524E+03    0.497618754588991621E+02   -0.430938087276770530E+05
    0.749174259605326354E+00    0.450421274797565943E+02   -0.140418149695221484E-02   -0.749308547936761789E-03    0.100180433347496534E+01    0.199839250401131574E+01    0.497868077645684137E+00    0.298826361993935912E+02    0.499935123022726415E+02    0.499182276104776501E-01    0.356806513916580378E-04    0.127173932983174994E-03    0.159960183435959724E+02    0.496404366766782079E+01    0.201119794691838479E+03    0.498010578318855508E+02   -0.430937453511335043E+05
    0.749263333098195039E+00    0.450145072703340574E+02   -0.131444994830075702E-02   -0.688447475439083086E-03    0.100171051536351219E+01    0.199747074188008455E+01    0.497540485697258894E+00    0.298868621193507131E+02    0.500089506150489527E+02    0.497744483979256774E-01    0.210237202759458427E-04    0.825075267000328426E-05    0.159950727538292643E+02    0.495854202928302357E+01    0.200949391392738818E+03    0.497684032059461217E+02   -0.430937291901433637E+05
    0.749257463212763541E+00    0.450278673318631277E+02   -0.126022499342317022E-02   -0.681057402667704947E-03    0.100181266842129357E+01    0.199846255520683225E+01    0.498549335819025274E+00    0.299103087262235086E+02    0.499695220221771166E+02    0.499129879564008463E-01    0.107618573928404054E-03   -0.271368027795559365E-05    0.159958825067771162E+02    0.497554994678647855E+01    0.200736538878951677E+03    0.498630651172781967E+02   -0.430936935119068512E+05
    0.749009288255954475E+00    0.450415490935595599E+02   -0.136979006956492399E-02   -0.914245739679154677E-03    0.100190699177874154E+01    0.199881509117183986E+01    0.497784102908197579E+00    0.298446530566877719E+02    0.500073655185397428E+02    0.498108936135287922E-01   -0.654581128096324807E-04   -0.114807614697949050E-04    0.159959414246996730E+02    0.496636372556150008E+01    0.201099388146511615E+03    0.498369969454150166E+02   -0.430936190672367375E+05
    0.749030242837227078E+00    0.450243780426884612E+02   -0.124562297555582931E-02   -0.680193650046527617E-03    0.100175556228847151E+01    0.199823051928491124E+01    0.498071911274308721E+00    0.299068830134378558E+02    0.499991362430400770E+02    0.497933366677790062E-01   -0.152691365905008447E-04    0.573501912475518847E-04    0.159957470416469771E+02    0.496852991832908231E+01    0.200702081257393303E+03    0.499210855695835320E+02   -0.430936186790955690E+05
    0.749097627614256023E+00    0.450471797373296852E+02   -0.117819417172446909E-02   -0.571861944644785902E-03    0.100178114886798886E+01    0.199833398268481588E+01    0.498163911911681356E+00    0.298912660178787775E+02    0.499946072314532231E+02    0.498548288241761409E-01    0.633972681885540228E-04    0.706767357512940765E-05    0.159953102172848602E+02    0.496983395571736875E+01    0.200790900070563254E+03    0.498470268603389499E+02   -0.430935610611176380E+05
    0.749111402193536335E+00    0.450435893995716228E+02   -0.122973322694048897E-02   -0.626037531032629622E-03    0.100183935803090951E+01    0.199852560247707034E+01    0.498230244669569722E+00    0.299001726048535730E+02    0.499855715373915075E+02    0.498932127941641781E-01    0.808989436430971985E-04    0.239585416975304326E-04    0.159950459374976894E+02    0.497044903560608553E+01    0.200869654535422171E+03    0.498148745816748146E+02   -0.430935322639973165E+05
    0.748680304027150578E+00    0.450243597282223078E+02   -0.131719435364257014E-02   -0.561096116049721451E-03    0.100192956888746565E+01    0.199929628231424106E+01    0.498784698647837754E+00    0.299227784716779475E+02    0.499855070287514280E+02    0.498185235513898261E-01   -0.674896510270500899E-04    0.189435679590443874E-03    0.159965220344906545E+02    0.498126590656468871E+01    0.200561174688103250E+03    0.499211356227003620E+02   -0.430934767302508262E+05
    0.749129340370000563E+00    0.450286451729411255E+02   -0.121795703008182373E-02   -0.851741839990332868E-03    0.100191149588519024E+01    0.199827604480952670E+01    0.497975503397043606E+00    0.298934967186199678E+02    0.499894443629917546E+02    0.498120331036705707E-01    0.443685669077443397E-04   -0.907601329518881006E-05    0.159959890541934229E+02    0.496587157808029112E+01    0.200819929378166790E+03    0.498378299221797221E+02   -0.430933858641245897E+05
    0.748760377939791333E+00    0.450434591977161531E+02   -0.140407625244414044E-02   -0.736256740014821468E-03    0.100198447500287435E+01    0.199952612125972795E+01    0.498338531419859176E+00    0.298549749087510037E+02    0.499727956038498817E+02    0.498992966430704815E-01   -0.161545618382336906E-04    0.432654758596201611E-04    0.159957851597509375E+02    0.497514348986644706E+01    0.200953643278828366E+03    0.498595726305387501E+02   -0.430932361826489650E+05
    0.749283126942649647E+00    0.450543991768344299E+02   -0.127806098420555031E-02   -0.695540486710661925E-03    0.100174362957203922E+01    0.199842443469172104E+01    0.498349038265403999E+00    0.299075238667840608E+02    0.499986307591280976E+02    0.498120841269057285E-01   -0.399436847295821167E-04   -0.454052070655139287E-04    0.159955866950224337E+02    0.497301957693085672E+01    0.200757638353582905E+03    0.498201670145017772E+02   -0.430932196743866225E+05
    0.748878728475847799E+00    0.450256227171219905E+02   -0.135735180506816613E-02   -0.746374791442070144E-03    0.100187772344428128E+01    0.199881547023409656E+01    0.498139477645640094E+00    0.298951601316726467E+02    0.500054229642283659E+02    0.498031183661630170E-01   -0.780965612452080968E-04    0.900778134358556725E-04    0.159959682536304033E+02    0.496850803196630597E+01    0.200813069397240668E+03    0.498652945912399161E+02   -0.430931447787164216E+05
    0.748947730364328823E+00    0.450307735358519565E+02   -0.132712451095135962E-02   -0.837853518171661777E-03    0.100189512533246172E+01    0.199872775716620188E+01    0.498217002941920672E+00    0.298759137787134250E+02    0.499873912297566889E+02    0.498333217891997332E-01    0.594630320012191148E-04   -0.514893072687321201E-05    0.159954514971798805E+02    0.497301871746110891E+01    0.200917484175976540E+03    0.498232390703105068E+02   -0.430930998412969202E+05
    0.749351790558073549E+00    0.450138076718545008E+02   -0.136320199119024498E-02   -0.770616898250655507E-03    0.100175230671689341E+01    0.199775762364694054E+01    0.498040096735749116E+00    0.299143325127615043E+02    0.499875175577097437E+02    0.497133380724714691E-01   -0.390230350934611932E-04   -0.205799516856425375E-04    0.159953473520313665E+02    0.496714936853496969E+01    0.200564341654012821E+03    0.498679003159158043E+02   -0.430930783039594971E+05
    0.749349653761096857E+00    0.450612007657528437E+02   -0.135444373819862277E-02   -0.684146225546847968E-03    0.100175165947598521E+01    0.199825113183206327E+01    0.498027236986186894E+00    0.298526979534427603E+02    0.499620200009394750E+02    0.499238152872845675E-01    0.175036461402535471E-04   -0.833941008785911740E-04    0.159956636455112982E+02    0.496945233108691742E+01    0.201003744699905610E+03    0.497980975571717224E+02   -0.430929915710902278E+05
    0.749183685745410388E+00    0.450501555839506125E+02   -0.139442877056031246E-02   -0.704337284401811430E-03    0.100181504453419512E+01    0.199887475041236851E+01    0.498273974925362961E+00    0.298828624325221917E+02    0.499945218496815329E+02    0.498630085288240057E-01   -0.103572710570349214E-03    0.558808526531706168E-04    0.159953909152252649E+02    0.497184081420158641E+01    0.200863550341245656E+03    0.498258100441125933E+02   -0.430929804123430949E+05
    0.749512713806935293E+00    0.450635044011248596E+02   -0.135109285801507167E-02   -0.735480031613033099E-03    0.100168215743673783E+01    0.199805089102183819E+01    0.498232147653117186E+00    0.298983107056817659E+02    0.499804939347268373E+02    0.498840469517177545E-01    0.628273897423374295E-04    0.650729453467919190E-05    0.159963263215906828E+02    0.496963020745458284E+01    0.200723179330950245E+03    0.498678684108126191E+02   -0.430929791188951203E+05
    0.749337737013375138E+00    0.450359715300351269E+02   -0.120683165664631806E-02   -0.741740060904290356E-03    0.100175463408130683E+01    0.199857314833721134E+01    0.498498768188577246E+00    0.299057832985670586E+02    0.499875772025035019E+02    0.498848099117654500E-01    0.350033364596187349E-04    0.447455625207620936E-04    0.159958049759067507E+02    0.497513686906088637E+01    0.200748565023182891E+03    0.498787877381926279E+02   -0.430929533612761443E+05
    0.748944067194832419E+00    0.450377665411754293E+02   -0.131647968012287594E-02   -0.675389247254085351E-03    0.100188865591437537E+01    0.199906957959730325E+01    0.498471548701240108E+00    0.299155128035382951E+02    0.499866243031374751E+02    0.498269158913807672E-01   -0.595167056614063673E-04   -0.236974290382930319E-04    0.159955964035906373E+02    0.497343516939266106E+01    0.200696547077578231E+03    0.498420821439941975E+02   -0.430929419370448304E+05
    0.749632141097384963E+00    0.450462354532282632E+02   -0.135739347201532887E-02   -0.689994313907273094E-03    0.100164697041186024E+01    0.199742365443986403E+01    0.497808878906478458E+00    0.298677346422286156E+02    0.499916003231790214E+02    0.498819282836453909E-01   -0.250998788783747416E-04    0.550954657959640964E-04    0.159956614266123225E+02    0.496504673779835137E+01    0.200895586911035167E+03    0.498334238945814576E+02   -0.430928767498392408E+05
    0.749048723607013356E+00    0.450113840525492463E+02   -0.132404469159882890E-02   -0.681948315647709614E-03    0.100183075141766209E+01    0.199884956448956408E+01    0.498451581095889662E+00    0.298853436801533867E+02    0.500194954324373384E+02    0.498531641944381029E-01   -0.912775701000033521E-04    0.138526415614259759E-03    0.159957667326343262E+02    0.497671416003727440E+01    0.200856584465804701E+03    0.498342819352784048E+02   -0.430928677988856653E+05
    0.749153771144635439E+00    0.450250083438911091E+02   -0.128737543978292503E-02   -0.723962958740435652E-03    0.100181471182240278E+01    0.199878475953937307E+01    0.498397495015428849E+00    0.299069959880188598E+02    0.500111122914264143E+02    0.498615606919311435E-01   -0.209542640569443260E-04    0.107828933360614923E-03    0.159958541652751212E+02    0.497413836042694602E+01    0.200916058969754033E+03    0.498606391090270193E+02   -0.430928374154641497E+05
    0.749565946730110122E+00    0.450355052493350669E+02   -0.124261754766390132E-02   -0.810650724786170641E-03    0.100166622917939208E+01    0.199769985911549997E+01    0.497841865894639080E+00    0.298917701550278849E+02    0.500229818947731886E+02    0.498004355779123747E-01    0.290494810895660211E-04    0.848860691093617203E-04    0.159954715739741555E+02    0.496426340170007396E+01    0.200896449999491239E+03    0.498129094519206959E+02   -0.430928167756756156E+05
    0.749213011302516163E+00    0.450151291207154998E+02   -0.124239798953861653E-02   -0.590270955116023216E-03    0.100177659386624285E+01    0.199804369927945458E+01    0.497819141529502684E+00    0.298904170748354900E+02    0.500128688244451922E+02    0.498067383942282019E-01   -0.596299676081581091E-04    0.100329155040973110E-03    0.159952848538912686E+02    0.496243943459954284E+01    0.200876765377980547E+03    0.497970376048384509E+02   -0.430927317242166173E+05
    0.749365785880594437E+00    0.450628404066002943E+02   -0.129558835064301795E-02   -0.748664142709798311E-03    0.100171861141654217E+01    0.199837103066166266E+01    0.498092923586812231E+00    0.298904097507154134E+02    0.499855215073089241E+02    0.498607618520596624E-01    0.239266776133646815E-04   -0.889060732503213822E-04    0.159953649568569602E+02    0.496794314837189166E+01    0.200879392965812826E+03    0.497986810838089511E+02   -0.430926393782410451E+05
    0.748949984179180461E+00    0.450325736028402659E+02   -0.119863208547443074E-02   -0.843273485317547395E-03    0.100188851546298441E+01    0.199905132258728835E+01    0.498627253684167993E+00    0.299455523088988151E+02    0.500129023648395190E+02    0.497608721753284577E-01    0.629273923931471116E-04    0.384324235727922318E-04    0.159962471930167496E+02    0.497695724543014073E+01    0.200566908467607618E+03    0.499170833315133393E+02   -0.430925968891144585E+05
    0.749025084013936526E+00    0.450079138346486474E+02   -0.134697066231945998E-02   -0.719333666505641862E-03    0.100189914023810700E+01    0.199880912655610965E+01    0.498308685685983188E+00    0.298779731731796936E+02    0.499856099691373643E+02    0.498448811928782556E-01   -0.332411705048749919E-04    0.101732586404282548E-03    0.159954587042411713E+02    0.497426872460289449E+01    0.200957458415367341E+03    0.497653444715186879E+02   -0.430925874164320849E+05
    0.749312789035386340E+00    0.450053463919114662E+02   -0.118712413244402223E-02   -0.751045243056410708E-03    0.100176026412859476E+01    0.199821093734906086E+01    0.498447124174217049E+00    0.299153789422863667E+02    0.500020611515915476E+02    0.498292798628581085E-01    0.353937851695427098E-04    0.518720678736174327E-04    0.159954312251166133E+02    0.497396084109132541E+01    0.200623935470270737E+03    0.498573804991754699E+02   -0.430925825067887927E+05
