    0.729903213935119566E+05    0.723244279623031616E+01    0.348121121525764465E+02   -0.808906484678110108E+06   -0.460515351937698814E+01    1
    0.860502086764431782E-05    0.424545383453369141E+02    0.442035531997680664E+02   -0.756130111163679394E+06   -0.461515351937698259E+01    1
    0.109792673010467307E-04    0.441936022043228149E+02    0.414003255963325500E+02   -0.744466677743754699E+06   -0.462515351937698149E+01    1
    0.101813690981041719E-05    0.357780694961547852E+02    0.410230702161788940E+02   -0.630318184693268151E+06   -0.463515351937698661E+01    1
    0.282954614332004784E-03    0.465657451748847961E+02    0.302999392151832581E+02   -0.552882954763530870E+06   -0.464515351937698728E+01    1
    0.551865304168232251E+04    0.657891184091567993E+01    0.619768947362899780E+01   -0.520992906403478351E+06   -0.465515351937698174E+01    1
    0.349087308747181027E+02    0.592252969741821289E+01    0.626503974199295044E+01   -0.504141687265123765E+06   -0.466515351937698153E+01    1
    0.122169389000261128E-01    0.413744020462036133E+02    0.457428917288780212E+02   -0.496251722696144716E+06   -0.467515351937698398E+01    1
    0.500963029874344160E-02    0.447261172533035278E+02    0.359734201431274414E+02   -0.487723714204698161E+06   -0.468515351937698377E+01    1
    0.233394442387932013E-01    0.461728444695472717E+02    0.446609905362129211E+02   -0.484443062316221534E+06   -0.469515351937698444E+01    1
    0.537082383833476197E+05    0.307654553651809692E+02    0.372235146164894104E+02   -0.478801945985987317E+06   -0.470515351937698423E+01    1
    0.726443766610842308E-04    0.266789329051971436E+02    0.408964914083480835E+02   -0.469963814589333779E+06   -0.471515351937698135E+01    1
    0.525980107307040089E+05    0.154428911209106445E+02    0.324393656849861145E+02   -0.466940786522895563E+06   -0.472515351937698025E+01    1
    0.460349047398998356E-02    0.475018119812011719E+02    0.291020780801773071E+02   -0.448780889346832002E+06   -0.473515351937698448E+01    1
    0.360716625213857497E-02    0.413025322556495667E+02    0.324714073538780212E+02   -0.443963508737517463E+06   -0.474515351937698782E+01    1
    0.365033672852106529E-05    0.212193930149078369E+02    0.446042993664741516E+02   -0.440039422617165139E+06   -0.475515351937698494E+01    1
    0.977899218043312765E-05    0.226139083504676819E+02    0.411346876621246338E+02   -0.436092054425071459E+06   -0.476515351937698117E+01    1
    0.935183894501635191E-04    0.285197114944458008E+02    0.327259087562561035E+02   -0.413045460727513069E+06   -0.477515351937698451E+01    1
    0.454918618916935011E+05    0.213784936070442200E+02    0.405420938134193420E+02   -0.390152927681883913E+06   -0.478515351937698341E+01    1
