    0.494966566143139608E+00    0.937062246733186868E+02    0.478980670368677641E+00    0.315035522496932008E+00    0.121345866128105584E+01    0.882173239446780721E+00    0.995284325279417459E+02    0.809719373982364793E-01    0.627847895053665894E+00   -0.716538824884268455E+00    0.357752518441435297E+00    0.600678016586652166E-02   -0.405610652500555969E+12
    0.494966650122923069E+00    0.937062336216580007E+02    0.478980418381691864E+00    0.315035700316253497E+00    0.121345871968344987E+01    0.882173343168607405E+00    0.995285355511205410E+02    0.809719525269045753E-01    0.627847564952688120E+00   -0.716538932997418776E+00    0.357752565600243821E+00    0.600677425561606249E-02   -0.405610652500050537E+12
    0.494966645723589282E+00    0.937062345684552440E+02    0.478980481740146236E+00    0.315035686829446382E+00    0.121345873427923667E+01    0.882173449024646006E+00    0.995285855045430736E+02    0.809719482922654499E-01    0.627848044024534424E+00   -0.716538857420705666E+00    0.357752546873839339E+00    0.600677782715512351E-02   -0.405610652499537109E+12
    0.494966651526453472E+00    0.937062312527214516E+02    0.478980489422313305E+00    0.315035649520565508E+00    0.121345871368151625E+01    0.882173241129623920E+00    0.995284590862043359E+02    0.809719518357689544E-01    0.627847675575261999E+00   -0.716538910561291154E+00    0.357752545659003218E+00    0.600677532107229527E-02   -0.405610652499075134E+12
    0.494966657927481124E+00    0.937062298442224488E+02    0.478980386401308134E+00    0.315035678987113710E+00    0.121345873116477665E+01    0.882173171729490724E+00    0.995282847355693576E+02    0.809719605783082441E-01    0.627847093527165279E+00   -0.716539076774415973E+00    0.357752537543920723E+00    0.600676874813064945E-02   -0.405610652498605469E+12
    0.494966668684462929E+00    0.937062322131332053E+02    0.478980447148134647E+00    0.315035678978551337E+00    0.121345874318006097E+01    0.882173303931060859E+00    0.995284577411763394E+02    0.809719555227602639E-01    0.627847720750053906E+00   -0.716538925027430995E+00    0.357752536747262206E+00    0.600677374012532645E-02   -0.405610652498496521E+12
    0.494966608672770036E+00    0.937062291789240618E+02    0.478980505476166663E+00    0.315035630922933796E+00    0.121345869346320634E+01    0.882173328916644239E+00    0.995285204991297405E+02    0.809719457326982528E-01    0.627847658448958068E+00   -0.716538883032881713E+00    0.357752555086171597E+00    0.600677602822656531E-02   -0.405610652498279846E+12
    0.494966627131230075E+00    0.937062277080780319E+02    0.478980603643129443E+00    0.315035577108895626E+00    0.121345870050912263E+01    0.882173262829427651E+00    0.995285186162411435E+02    0.809719449749821685E-01    0.627848029046818246E+00   -0.716538780895352612E+00    0.357752524694157303E+00    0.600677870321695076E-02   -0.405610652496915039E+12
    0.494966620296005855E+00    0.937062271454757081E+02    0.478980547980358218E+00    0.315035596063060919E+00    0.121345869831613040E+01    0.882173263025003429E+00    0.995285019180957562E+02    0.809719470111665840E-01    0.627847731396603881E+00   -0.716538835778446792E+00    0.357752535461475452E+00    0.600677602635343172E-02   -0.405610652496423096E+12
    0.494966638510561108E+00    0.937062259292842015E+02    0.478980541465708010E+00    0.315035592587979751E+00    0.121345870786757670E+01    0.882173312622264394E+00    0.995286778089286486E+02    0.809719483353595615E-01    0.627847798539767354E+00   -0.716538700345295876E+00    0.357752536651054720E+00    0.600677537715153548E-02   -0.405610652494704834E+12
