    0.751043947329972816E+00    0.479073835540303250E+02   -0.133999445729230532E-01    0.947638044034457699E-01    0.100062610943633379E+01    0.739568958863777270E+00    0.111408933882164973E+03    0.500274349343033831E+00    0.849508486683239195E+00    0.348911061241741344E-01   -0.618250719571035879E-02    0.122239796945695597E-02   -0.465645620054823399E+10
    0.751043903139932301E+00    0.479073781098272491E+02   -0.133999347429217350E-01    0.947638141323360744E-01    0.100062610361849580E+01    0.739568914624681106E+00    0.111408963955121379E+03    0.500274376300662960E+00    0.849508505581508477E+00    0.348910930110917714E-01   -0.618252756205194594E-02    0.122239814372867650E-02   -0.465645619898316956E+10
    0.751043935942349750E+00    0.479073825493897729E+02   -0.133999271563035004E-01    0.947637978363968514E-01    0.100062610543713193E+01    0.739568929573744871E+00    0.111408945397001190E+03    0.500274374139349054E+00    0.849508503396993797E+00    0.348910968851078931E-01   -0.618252006138364334E-02    0.122239804153246104E-02   -0.465645619889943981E+10
    0.751043960388827259E+00    0.479073833162528118E+02   -0.133999201248367460E-01    0.947638064040122324E-01    0.100062610803541818E+01    0.739568932755941599E+00    0.111408942293481260E+03    0.500274392355173902E+00    0.849508519724485156E+00    0.348911073017542026E-01   -0.618250661951641120E-02    0.122239798337730413E-02   -0.465645619589047718E+10
    0.751043951198773208E+00    0.479073826991687213E+02   -0.133999226244807187E-01    0.947638095627605231E-01    0.100062610780372130E+01    0.739568927849328706E+00    0.111408944415972471E+03    0.500274385452959769E+00    0.849508518020960279E+00    0.348911059770261461E-01   -0.618250829894610460E-02    0.122239800082982425E-02   -0.465645619390704250E+10
    0.751043951198773208E+00    0.479073826991687213E+02   -0.133999226244807187E-01    0.947638095627605231E-01    0.100062610780372130E+01    0.739568927849328706E+00    0.111408944415972471E+03    0.500274385452959769E+00    0.849508518020960279E+00    0.348911059770261461E-01   -0.618250829894610460E-02    0.122239800082982425E-02   -0.465645619390704250E+10
    0.751043951198773208E+00    0.479073826991687213E+02   -0.133999226244807187E-01    0.947638095627605231E-01    0.100062610780372130E+01    0.739568927849328706E+00    0.111408944415972471E+03    0.500274385452959769E+00    0.849508518020960279E+00    0.348911059770261461E-01   -0.618250829894610460E-02    0.122239800082982425E-02   -0.465645619390704250E+10
    0.751043951198773208E+00    0.479073826991687213E+02   -0.133999226244807187E-01    0.947638095627605231E-01    0.100062610780372130E+01    0.739568927849328706E+00    0.111408944415972471E+03    0.500274385452959769E+00    0.849508518020960279E+00    0.348911059770261461E-01   -0.618250829894610460E-02    0.122239800082982425E-02   -0.465645619390704250E+10
    0.751043956704336990E+00    0.479073827084361312E+02   -0.133999251488199841E-01    0.947638048514053560E-01    0.100062610728358514E+01    0.739568949717628099E+00    0.111408940475748537E+03    0.500274386179581310E+00    0.849508504066616266E+00    0.348911061786919968E-01   -0.618250775332084869E-02    0.122239799725444250E-02   -0.465645619686298370E+10
    0.751043952370203050E+00    0.479073828360242402E+02   -0.133999477151144145E-01    0.947637980161179089E-01    0.100062610953268627E+01    0.739568982306020972E+00    0.111408940577293336E+03    0.500274382233506953E+00    0.849508475702052457E+00    0.348911045241895937E-01   -0.618251252747284603E-02    0.122239802575628228E-02   -0.465645619818511677E+10
