    0.838916018505012406E+00    0.479706759020224638E+02    0.115285652222513156E-01    0.332993657926197797E-01    0.100738355409240965E+01    0.103458509399022549E+09   -0.200471675387027481E+00   -0.199085122731300768E+01    0.803745721340980435E+00    0.401022426490090140E+02    0.567722502486501912E+00    0.105903526277715110E+01    0.250651892520873942E-01    0.738220429714578630E-01    0.826619479416111961E-03   -0.840108226857613802E+09
    0.838915958371993398E+00    0.479707885359692057E+02    0.115283562916619758E-01    0.332993976406511100E-01    0.100738350424455714E+01    0.103466827131384611E+09   -0.200509055257080182E+00   -0.199089460893516668E+01    0.803744015677315682E+00    0.401020873313576445E+02    0.567722426523340484E+00    0.105903527050439417E+01    0.250653218805546828E-01    0.738217814249653714E-01    0.826619096130571502E-03   -0.840108223051836610E+09
    0.838916188441172661E+00    0.479707632939218698E+02    0.115283690568569151E-01    0.332997452276670020E-01    0.100738352199109671E+01    0.103467564308369696E+09   -0.200506143731043029E+00   -0.199094177929968752E+01    0.803742379587842004E+00    0.401022029333175141E+02    0.567722752534198238E+00    0.105903593615214575E+01    0.250651122564030729E-01    0.738216777929703721E-01    0.826618641108077426E-03   -0.840108222241052151E+09
    0.838916038535830300E+00    0.479706874573445035E+02    0.115285788332680356E-01    0.332994173883954456E-01    0.100738355484221431E+01    0.103459748588464171E+09   -0.200480535207390731E+00   -0.199091578704569505E+01    0.803744013518983724E+00    0.401022413922643111E+02    0.567722641015135809E+00    0.105903592656442336E+01    0.250652431662449666E-01    0.738220238925480915E-01    0.826618824599420314E-03   -0.840108222160357118E+09
    0.838915887413331784E+00    0.479706988941349977E+02    0.115284662361030930E-01    0.332991830859342627E-01    0.100738349582916520E+01    0.103458966391323403E+09   -0.200476671524064232E+00   -0.199080204910793412E+01    0.803747093042051608E+00    0.401021012271342343E+02    0.567722170824983219E+00    0.105903438041222131E+01    0.250653446777355481E-01    0.738220195058841150E-01    0.826620078344641454E-03   -0.840108221914845228E+09
    0.838915897368232466E+00    0.479706948107835487E+02    0.115284889433166886E-01    0.332993314223951412E-01    0.100738349305025277E+01    0.103458551984067187E+09   -0.200464602885565668E+00   -0.199081017528867843E+01    0.803746742006657522E+00    0.401020865245496552E+02    0.567722229864690342E+00    0.105903440112107772E+01    0.250653198305231147E-01    0.738219818027014973E-01    0.826620002586189425E-03   -0.840108221842748165E+09
    0.838915666335726895E+00    0.479708875178057497E+02    0.115282539948544198E-01    0.332993054787238257E-01    0.100738351620841327E+01    0.103470569874109820E+09   -0.200511081811820202E+00   -0.199083991076275590E+01    0.803745429842890768E+00    0.401019049025503094E+02    0.567722063397764098E+00    0.105903450308545932E+01    0.250654726674044426E-01    0.738217400741146557E-01    0.826619447428793026E-03   -0.840108221693952799E+09
    0.838916273641256538E+00    0.479706152040256342E+02    0.115285384286704564E-01    0.332993662201185661E-01    0.100738345333176560E+01    0.103457639800993621E+09   -0.200490051485342380E+00   -0.199091291796944336E+01    0.803743764856390985E+00    0.401022970502223046E+02    0.567722752466958469E+00    0.105903557282882810E+01    0.250651770166969261E-01    0.738219214321338690E-01    0.826619238190255505E-03   -0.840108221390964150E+09
    0.838915869122832225E+00    0.479707559103683252E+02    0.115283695407524464E-01    0.332992435704780806E-01    0.100738345527392315E+01    0.103463207329673097E+09   -0.200493525469186418E+00   -0.199083126888886586E+01    0.803745839283034336E+00    0.401020181249177838E+02    0.567722202681115840E+00    0.105903435689553538E+01    0.250654010204050155E-01    0.738218373378407705E-01    0.826619835866844498E-03   -0.840108221328364968E+09
    0.838916095536633710E+00    0.479706639998146542E+02    0.115285912044727282E-01    0.332995287196452480E-01    0.100738352446750801E+01    0.103458645512686998E+09   -0.200471502595917728E+00   -0.199093004600446943E+01    0.803743543854659626E+00    0.401022254464961421E+02    0.567722694039922371E+00    0.105903592061797869E+01    0.250652415307101653E-01    0.738219844379668921E-01    0.826618805630816066E-03   -0.840108221300214171E+09
