    0.752439958189839553E+00    0.454858399981069041E+02   -0.540930413625182512E-02   -0.862585700326739743E-02    0.100099270365274839E+01    0.133141673505297637E+10    0.681690575910291585E+00    0.168309845292741178E+01    0.747566689724698197E+00    0.452249689620539002E+02    0.501597806334314278E+00    0.100071849494676912E+01   -0.257838190938591144E-02   -0.613494913965905581E-02    0.998228054603657192E-03   -0.923218902587825665E+06
    0.752433705939459019E+00    0.454844983667690883E+02   -0.540187240734614840E-02   -0.862569328738096650E-02    0.100099513323742251E+01    0.132622370038963437E+10    0.682694440733974894E+00    0.168363998271252946E+01    0.747560332547471118E+00    0.452262137761868246E+02    0.501600712308564400E+00    0.100072190258670779E+01   -0.257543607882801482E-02   -0.614480661642541857E-02    0.998218187314848246E-03   -0.923218537952157436E+06
    0.752437455475750694E+00    0.454854782205492683E+02   -0.540865399790702289E-02   -0.862410515616352825E-02    0.100099313059351713E+01    0.132990586478495407E+10    0.681656107073902007E+00    0.168334704294858151E+01    0.747563404016485356E+00    0.452256840112457965E+02    0.501591629003697914E+00    0.100071380146815203E+01   -0.258002983037120947E-02   -0.613656736411166605E-02    0.998234317026752260E-03   -0.923218494437717367E+06
    0.752439048336279059E+00    0.454845254685274227E+02   -0.540207428170087246E-02   -0.862691523888144303E-02    0.100099429658881256E+01    0.132708889279618812E+10    0.682185129808392410E+00    0.168233328376035951E+01    0.747555299805413354E+00    0.452253915186775330E+02    0.501602084188644048E+00    0.100071780051441750E+01   -0.257318094026988365E-02   -0.614435350364221991E-02    0.998221719660449380E-03   -0.923214964787921868E+06
    0.752433909625337183E+00    0.454851519737819672E+02   -0.539787462856979126E-02   -0.862802581218847196E-02    0.100099523709515870E+01    0.132720276967354631E+10    0.681684259566583628E+00    0.168335862646656098E+01    0.747555863098305462E+00    0.452250078637270860E+02    0.501602791516976065E+00    0.100073083921500117E+01   -0.257176550262011366E-02   -0.614517669923357341E-02    0.998205509514371939E-03   -0.923215896391878603E+06
    0.752435946405719980E+00    0.454847177592452852E+02   -0.540388692273556862E-02   -0.862634713819772012E-02    0.100099373874891207E+01    0.132808555050539231E+10    0.683084816979690812E+00    0.168339078691390531E+01    0.747564134082336018E+00    0.452263017731180739E+02    0.501589242516070510E+00    0.100071252017867529E+01   -0.257456935713328786E-02   -0.614345782913235539E-02    0.998233757107499587E-03   -0.923216086414286401E+06
    0.752434034703084675E+00    0.454847916674365322E+02   -0.540314530294681069E-02   -0.862517209462941060E-02    0.100099460510752203E+01    0.132778391692259574E+10    0.682069711829154546E+00    0.168385589336315622E+01    0.747558669003535181E+00    0.452265259016050436E+02    0.501604512460153140E+00    0.100072419750362052E+01   -0.257687908694270240E-02   -0.614187207296463308E-02    0.998216949070987068E-03   -0.923214122394199017E+06
    0.752437130104382179E+00    0.454849801441275901E+02   -0.540342335861307595E-02   -0.862656602989094953E-02    0.100099416897873827E+01    0.132866743925510025E+10    0.682299116972062358E+00    0.168363349995520428E+01    0.747565752592372235E+00    0.452246297118026135E+02    0.501594075497532654E+00    0.100071099310651412E+01   -0.257524586662080364E-02   -0.614101672755982490E-02    0.998242011302982301E-03   -0.923211899121566210E+06
    0.752437130104382179E+00    0.454849801441275901E+02   -0.540342335861307595E-02   -0.862656602989094953E-02    0.100099416897873827E+01    0.132866743925510025E+10    0.682299116972062358E+00    0.168363349995520428E+01    0.747565752592372235E+00    0.452246297118026135E+02    0.501594075497532654E+00    0.100071099310651412E+01   -0.257524586662080364E-02   -0.614101672755982490E-02    0.998242011302982301E-03   -0.923211899121566210E+06
    0.752437130104382179E+00    0.454849801441275901E+02   -0.540342335861307595E-02   -0.862656602989094953E-02    0.100099416897873827E+01    0.132866743925510025E+10    0.682299116972062358E+00    0.168363349995520428E+01    0.747565752592372235E+00    0.452246297118026135E+02    0.501594075497532654E+00    0.100071099310651412E+01   -0.257524586662080364E-02   -0.614101672755982490E-02    0.998242011302982301E-03   -0.923211899121566210E+06
    0.752437130104382179E+00    0.454849801441275901E+02   -0.540342335861307595E-02   -0.862656602989094953E-02    0.100099416897873827E+01    0.132866743925510025E+10    0.682299116972062358E+00    0.168363349995520428E+01    0.747565752592372235E+00    0.452246297118026135E+02    0.501594075497532654E+00    0.100071099310651412E+01   -0.257524586662080364E-02   -0.614101672755982490E-02    0.998242011302982301E-03   -0.923211899121566210E+06
    0.752437471510359224E+00    0.454851196200040917E+02   -0.540249305180551427E-02   -0.862648545001795490E-02    0.100099432139701539E+01    0.132853601973929143E+10    0.681745451868600472E+00    0.168292918239282630E+01    0.747553472367992855E+00    0.452250183183202239E+02    0.501596171094232268E+00    0.100071951879278820E+01   -0.257459078812798938E-02   -0.614008358582357472E-02    0.998221046960172820E-03   -0.923216487436680589E+06
    0.752435770396888248E+00    0.454847990996201190E+02   -0.540018210936981952E-02   -0.862673146317601003E-02    0.100099461018708191E+01    0.132720765087025046E+10    0.682128165848218004E+00    0.168307303827277721E+01    0.747554102961650591E+00    0.452255720858476096E+02    0.501600313549306676E+00    0.100072561349301892E+01   -0.257317280860347008E-02   -0.614419971804675349E-02    0.998213350917997099E-03   -0.923211901402679970E+06
    0.752435770396888248E+00    0.454847990996201190E+02   -0.540018210936981952E-02   -0.862673146317601003E-02    0.100099461018708191E+01    0.132720765087025046E+10    0.682128165848218004E+00    0.168307303827277721E+01    0.747554102961650591E+00    0.452255720858476096E+02    0.501600313549306676E+00    0.100072561349301892E+01   -0.257317280860347008E-02   -0.614419971804675349E-02    0.998213350917997099E-03   -0.923211901402679970E+06
    0.752435770396888248E+00    0.454847990996201190E+02   -0.540018210936981952E-02   -0.862673146317601003E-02    0.100099461018708191E+01    0.132720765087025046E+10    0.682128165848218004E+00    0.168307303827277721E+01    0.747554102961650591E+00    0.452255720858476096E+02    0.501600313549306676E+00    0.100072561349301892E+01   -0.257317280860347008E-02   -0.614419971804675349E-02    0.998213350917997099E-03   -0.923211901402679970E+06
    0.752435770396888248E+00    0.454847990996201190E+02   -0.540018210936981952E-02   -0.862673146317601003E-02    0.100099461018708191E+01    0.132720765087025046E+10    0.682128165848218004E+00    0.168307303827277721E+01    0.747554102961650591E+00    0.452255720858476096E+02    0.501600313549306676E+00    0.100072561349301892E+01   -0.257317280860347008E-02   -0.614419971804675349E-02    0.998213350917997099E-03   -0.923211901402679970E+06
    0.752434487736860502E+00    0.454851972758362635E+02   -0.540059165302063035E-02   -0.862634497218253346E-02    0.100099465162449786E+01    0.132748652539704823E+10    0.681748501017897302E+00    0.168327063242625785E+01    0.747555889264064577E+00    0.452259314552831597E+02    0.501609810322003469E+00    0.100073576189142432E+01   -0.257406800777247721E-02   -0.614339961870541233E-02    0.998200976167473329E-03   -0.923213120381995570E+06
    0.752435142432544168E+00    0.454847960991426419E+02   -0.540268033650980698E-02   -0.862666502514547288E-02    0.100099415520023571E+01    0.132777434380195069E+10    0.682725194392869938E+00    0.168314968519915586E+01    0.747561941377988592E+00    0.452261936011297365E+02    0.501602787563525943E+00    0.100072313627362819E+01   -0.257399197923831964E-02   -0.614371651559819133E-02    0.998224992900656471E-03   -0.923211726251643384E+06
    0.752435142432544168E+00    0.454847960991426419E+02   -0.540268033650980698E-02   -0.862666502514547288E-02    0.100099415520023571E+01    0.132777434380195069E+10    0.682725194392869938E+00    0.168314968519915586E+01    0.747561941377988592E+00    0.452261936011297365E+02    0.501602787563525943E+00    0.100072313627362819E+01   -0.257399197923831964E-02   -0.614371651559819133E-02    0.998224992900656471E-03   -0.923211726251643384E+06
    0.752435142432544168E+00    0.454847960991426419E+02   -0.540268033650980698E-02   -0.862666502514547288E-02    0.100099415520023571E+01    0.132777434380195069E+10    0.682725194392869938E+00    0.168314968519915586E+01    0.747561941377988592E+00    0.452261936011297365E+02    0.501602787563525943E+00    0.100072313627362819E+01   -0.257399197923831964E-02   -0.614371651559819133E-02    0.998224992900656471E-03   -0.923211726251643384E+06
