    0.750466847740589582E+00    0.449917380731589702E+02   -0.256741555673410660E-03    0.113379109157096773E-03    0.999962500121030828E+00    0.751343176271064284E+00    0.447063579267871205E+02    0.498849127638780199E+00    0.999743767818080831E+00   -0.272925635724511045E-03    0.125252449862556481E-03    0.500362440434006544E-04    0.500370584882242397E+00    0.299969991857681109E+02    0.499893841875366007E+02    0.501669209607708139E-01   -0.772951964538074702E-04    0.162694189020585518E-03    0.160009546075710887E+02    0.500538375607453112E+01    0.200197284951859444E+03    0.499364721538447114E+02   -0.427981574678835314E+05
    0.750309341160915855E+00    0.449868568993180631E+02   -0.116949965167382507E-03    0.611639794542067830E-04    0.999996910977018594E+00    0.753039165196072835E+00    0.445093806717662019E+02    0.498965390874794412E+00    0.100211131890040051E+01   -0.309406273391772950E-03   -0.191050190347539511E-04    0.498120473823598394E-04    0.500208856336878283E+00    0.300123345140144515E+02    0.499999190201564687E+02    0.501107436837137724E-01   -0.103300153469106974E-04    0.558743467073683007E-04    0.160002297678119554E+02    0.500321333126311174E+01    0.200176886405918680E+03    0.499734797165769464E+02   -0.427981416931779968E+05
    0.750074903728823239E+00    0.449936483403371454E+02   -0.211955559341867039E-03    0.125306227277883575E-03    0.999926862907083103E+00    0.747719954441921075E+00    0.450169841251096798E+02    0.500092287148363623E+00    0.999842419747495992E+00   -0.179745190046779889E-03    0.906507151867422066E-04    0.499833293415742681E-04    0.499998441789486547E+00    0.299669843602965429E+02    0.500152416897745624E+02    0.500084234234950201E-01   -0.145166225824226790E-03    0.124187784182122201E-03    0.160000196438676028E+02    0.500223973550431911E+01    0.200156210177673643E+03    0.499351202763626745E+02   -0.427979865730008023E+05
    0.750296219034151779E+00    0.450214729420526183E+02   -0.491357220058721047E-04   -0.153532909541408179E-03    0.999883235928961112E+00    0.749222698728118752E+00    0.448357486969481300E+02    0.498746997023614413E+00    0.999584460287926357E+00   -0.300845386978430959E-03   -0.275587945665254209E-03    0.500359698755227533E-04    0.500161883026484344E+00    0.299916006785788447E+02    0.500153618659931780E+02    0.500901046691192217E-01    0.841486846036591031E-04   -0.376249791300462430E-05    0.160007285359677773E+02    0.500346645319513250E+01    0.200176282540815777E+03    0.499728122877976446E+02   -0.427979677217923600E+05
    0.750064509197158280E+00    0.450021477475161760E+02   -0.153830253927245397E-03    0.105187397208721380E-03    0.999969976920836112E+00    0.747931707560588466E+00    0.449922301352640801E+02    0.498606657833430722E+00    0.998707406091240868E+00   -0.451505223685622699E-03   -0.999163242741584660E-04    0.500691351336904700E-04    0.500269384861864230E+00    0.299999850830670454E+02    0.500062991710099638E+02    0.500756415346969366E-01   -0.498886294867552976E-04    0.831935266652219195E-04    0.160002525828441726E+02    0.500418103684143745E+01    0.200052361909165995E+03    0.499507872780332463E+02   -0.427977923609403806E+05
    0.750339679446857089E+00    0.449983045059254323E+02   -0.137219917206564255E-03    0.214958928242438173E-04    0.999976216556549891E+00    0.748868065692571916E+00    0.450031916935378504E+02    0.500548486357780265E+00    0.100146202555439623E+01   -0.532038125649553632E-04    0.310741494986738675E-03    0.498863364299193131E-04    0.499903157233351048E+00    0.299628390772719229E+02    0.499972745276435901E+02    0.501961501175496733E-01    0.177905401835750802E-04    0.165461339679248074E-04    0.160002761624442869E+02    0.499821945637691467E+01    0.200588842685029391E+03    0.498600816477163065E+02   -0.427977727868501825E+05
    0.750159429824040602E+00    0.450185020642423197E+02   -0.178544188365540034E-03    0.134834190305462351E-03    0.999902054975323917E+00    0.749199588197132282E+00    0.449338051689898990E+02    0.500124684586944812E+00    0.100077152151126336E+01   -0.362530252478065595E-03   -0.410123116071858644E-03    0.499339696405604690E-04    0.500221435598765418E+00    0.299938654825437006E+02    0.500037151033361909E+02    0.501393176648488800E-01   -0.382246692380588558E-05    0.827725522750874103E-04    0.160003015329807994E+02    0.500310528537588706E+01    0.200197312717898598E+03    0.499263874753935326E+02   -0.427976486646548001E+05
    0.750113877545734997E+00    0.450196868210264185E+02   -0.141759027894649301E-03    0.115335721343077863E-04    0.999982221323776010E+00    0.750384430326832552E+00    0.447945541157422369E+02    0.498432988696847323E+00    0.999087583993548467E+00   -0.269700186789497006E-03    0.140009698314906386E-04    0.500362360587345713E-04    0.499844101141701191E+00    0.299903840203029510E+02    0.500387565062125645E+02    0.500406743383618388E-01   -0.386117489008933732E-04    0.439966881140006996E-04    0.159999803250245805E+02    0.499619483193736880E+01    0.200262415685082914E+03    0.498961569851425324E+02   -0.427974898433453491E+05
    0.750321894305752579E+00    0.449906895572761485E+02   -0.169119230010896795E-03    0.481882056953804945E-04    0.999984761170169656E+00    0.752005770641130278E+00    0.447592306319570383E+02    0.498602121464858106E+00    0.999574511725017878E+00   -0.861239559970572894E-04    0.731856270815548800E-04    0.500843531606015558E-04    0.499889638918496082E+00    0.299427045103003771E+02    0.500021066074038885E+02    0.501652813898581101E-01   -0.261230151147354016E-04    0.143442983928939409E-03    0.160000748307155973E+02    0.499891332952357814E+01    0.200540905931312665E+03    0.498717570216845516E+02   -0.427973925403341564E+05
    0.750458610794772829E+00    0.450125545197096599E+02   -0.193745956802037633E-03    0.117430212819007658E-04    0.999909030841643176E+00    0.749119115662913559E+00    0.451044294712512652E+02    0.502296393779470329E+00    0.100559674682490963E+01   -0.199005645237428222E-03    0.197432254440229272E-04    0.496206196816500854E-04    0.500162059588129870E+00    0.299685820088107100E+02    0.499919369932898903E+02    0.502019656678493673E-01    0.131640339274073665E-04    0.116017896007701828E-03    0.160004475218574065E+02    0.500430698678445385E+01    0.200392292078355723E+03    0.499245852834122061E+02   -0.427973541307436681E+05
    0.750388431452873039E+00    0.449975828763117249E+02   -0.968990836448391105E-04   -0.650131155144404566E-04    0.999919767502296053E+00    0.748858114831023824E+00    0.450039268260119485E+02    0.499675689569457515E+00    0.100029333562899181E+01   -0.542538289543735629E-03   -0.322334404523106873E-03    0.499760928496960008E-04    0.500187365786290417E+00    0.299701212582192724E+02    0.499955893029803633E+02    0.501679792867145771E-01    0.712538519735526102E-04   -0.618333567732747848E-04    0.160002963437319927E+02    0.500379345283812960E+01    0.200438460166593757E+03    0.498804008169880291E+02   -0.427971942337622022E+05
    0.749951785231419699E+00    0.449977673630098920E+02   -0.205128821559063813E-03   -0.310335901825566402E-04    0.999971922191913998E+00    0.749622179924814835E+00    0.448341988358947532E+02    0.498336195141822647E+00    0.997727297834735127E+00   -0.984784657560913701E-04   -0.298345401378767060E-04    0.501568298777343204E-04    0.499647655378126720E+00    0.299351293790862556E+02    0.499935342981617694E+02    0.501059763646498624E-01   -0.287159379676290380E-04    0.739898977506319984E-04    0.160004827058461778E+02    0.499754076595670593E+01    0.200480567305864554E+03    0.499481779396967909E+02   -0.427971804338118673E+05
    0.750299781664887755E+00    0.450342508708954199E+02   -0.140071776129038013E-03   -0.152236193270916334E-04    0.999896323624782202E+00    0.748358740337067729E+00    0.448455998230883353E+02    0.498269579973943666E+00    0.997343938113210315E+00    0.112752283478679543E-04    0.156591062764758863E-03    0.501415017990361475E-04    0.499866349195399351E+00    0.299387324255888387E+02    0.500159605221291841E+02    0.501260731385540573E-01   -0.267169558202908317E-04   -0.112796223007377551E-04    0.160005707970272724E+02    0.500114090023861024E+01    0.200418653186795439E+03    0.499259683222222534E+02   -0.427970412860417127E+05
    0.750255694625290070E+00    0.450171120698073679E+02   -0.254515615486918727E-03    0.614483403138051430E-04    0.999906297863744520E+00    0.747990303944542356E+00    0.448360054218754698E+02    0.498353511043596764E+00    0.998370379240387629E+00    0.593758942912419303E-05    0.136694599363798504E-03    0.500686060097209229E-04    0.500076742766511151E+00    0.299733741013380381E+02    0.499888514805106041E+02    0.501518546909726706E-01   -0.218116567112535111E-04    0.176207604489170872E-04    0.160006813789507767E+02    0.500194448606865549E+01    0.200289321740828399E+03    0.499393057293831006E+02   -0.427969988190961740E+05
    0.750439370335579392E+00    0.450075488332776814E+02   -0.257820972001607859E-03    0.948883323815197043E-04    0.999880806427325353E+00    0.749612507810946127E+00    0.448710331032436329E+02    0.499530150197871670E+00    0.100052776690025302E+01   -0.560709760077051741E-04    0.156376778218053131E-03    0.499548687022120626E-04    0.500307493865365438E+00    0.299927351882007329E+02    0.499911405285547090E+02    0.501017314010037337E-01   -0.322636364746295171E-04    0.129106813544260150E-03    0.160011356765264452E+02    0.500573848925087095E+01    0.200119149801066015E+03    0.499794997586240584E+02   -0.427969758793148358E+05
    0.750219202121371831E+00    0.450043689731139551E+02   -0.272577636990127992E-03    0.661159809945690110E-04    0.999962142631385054E+00    0.750190184998117848E+00    0.450431820352937322E+02    0.499452530025498054E+00    0.100011862330533963E+01   -0.445276707811864930E-03   -0.198262781177591059E-03    0.500318929793119169E-04    0.500123074155731651E+00    0.299878268734774807E+02    0.500077696603454882E+02    0.501043391574875832E-01   -0.657594616173058275E-04    0.732729517022380256E-04    0.160001403200791188E+02    0.500028533690203858E+01    0.200201181764420483E+03    0.498797810631745477E+02   -0.427969207260005787E+05
    0.750460489993251434E+00    0.449990630390117374E+02   -0.159955477734032817E-03   -0.141192049406488238E-04    0.999947366357196943E+00    0.751606189734167707E+00    0.448871894851379523E+02    0.501249973089579304E+00    0.100432772422544381E+01   -0.131146265724976725E-03   -0.146321888086389910E-04    0.497377927480260865E-04    0.500253176612815986E+00    0.299823279939468819E+02    0.499884774382308734E+02    0.501343452592508676E-01   -0.379130006330028404E-04   -0.718379030464967186E-05    0.159998528411106005E+02    0.500420860104433451E+01    0.200319945176243436E+03    0.498833655238774156E+02   -0.427968880316328869E+05
    0.750133112170886518E+00    0.450211443497912782E+02   -0.151630878576136522E-03    0.131868655684884444E-03    0.999928117906513481E+00    0.747558001766597258E+00    0.451921714167988426E+02    0.500775004786273681E+00    0.100035592395449546E+01   -0.246020554108359680E-03    0.342861108047215214E-04    0.499599161560241393E-04    0.499886053702124356E+00    0.299466131630391352E+02    0.500009526661005594E+02    0.501057481719949516E-01   -0.213393270691501652E-04    0.661629907739343115E-04    0.159999240803646909E+02    0.499948649527952771E+01    0.200354672538536818E+03    0.499064754173743808E+02   -0.427968476479314122E+05
    0.750099533288139275E+00    0.449756415854645581E+02   -0.116106467490666935E-03    0.127820723376584144E-03    0.999956552634985063E+00    0.749892368989403257E+00    0.447772376620442856E+02    0.498373359576072317E+00    0.997656619503429098E+00   -0.568149655460530685E-03   -0.372053089912712757E-03    0.501753310892715589E-04    0.500116945336458896E+00    0.299610370606187466E+02    0.499889482847119311E+02    0.501730517699261816E-01   -0.116588851538654848E-04    0.155900946305780557E-03    0.160002198184354363E+02    0.500375340897329846E+01    0.200432896897067707E+03    0.498886945056706068E+02   -0.427967955478372896E+05
    0.750207693928112818E+00    0.449906589999832107E+02   -0.108791103918456775E-03   -0.303031297521154319E-04    0.999909267410237335E+00    0.750898269751355096E+00    0.447432779866912966E+02    0.499124285172595106E+00    0.100064190766438776E+01   -0.506298455783034873E-03   -0.211159762378369950E-03    0.499511116647752894E-04    0.500176897218884031E+00    0.300237929150264122E+02    0.500108660860743441E+02    0.499811044783874531E-01   -0.243568440710336338E-04    0.279048708350168759E-04    0.160002835420768896E+02    0.500178024217788231E+01    0.199963824655499224E+03    0.500198405972538254E+02   -0.427966824148371961E+05
    0.750008029863666659E+00    0.449964901772541737E+02   -0.140716248701674258E-03   -0.107294667288854662E-04    0.999962662224349708E+00    0.751076895877820450E+00    0.446073699447781706E+02    0.497070320310257274E+00    0.997115871799688303E+00   -0.218136748707141085E-03   -0.173888663430311609E-03    0.501865006754343429E-04    0.500175208608628075E+00    0.300153982444007745E+02    0.500127553002904151E+02    0.499881712082715646E-01   -0.284431609766564045E-04    0.527451908932676092E-05    0.160005237947540486E+02    0.500243867900870587E+01    0.199929294648809474E+03    0.499751655274173814E+02   -0.427966469556770317E+05
    0.750365429875278656E+00    0.449987735732784984E+02   -0.184576932959225923E-03    0.632956706822639537E-04    0.999901836463239935E+00    0.749797227394741750E+00    0.450599429316039135E+02    0.502682054571823134E+00    0.100567292865288271E+01   -0.204084065710063929E-03   -0.589790874247517630E-04    0.496229162748790839E-04    0.500315738710020552E+00    0.299915043737932905E+02    0.500111345511744290E+02    0.501134368404058395E-01   -0.704233918470819763E-04    0.102507553936489370E-03    0.160005309178379989E+02    0.500641033170029282E+01    0.200129615775071244E+03    0.500077585991621660E+02   -0.427966310567605979E+05
    0.750180361846570332E+00    0.450091826582821710E+02   -0.270444706037512364E-03    0.140763719937108214E-03    0.999957240874878250E+00    0.751263141943630197E+00    0.448000921869207858E+02    0.499357270438337608E+00    0.100022827058344133E+01   -0.326333751139307106E-03   -0.178094027347256871E-04    0.499791910085610903E-04    0.499766469614753905E+00    0.299602278028701576E+02    0.499877797635511527E+02    0.501539149357401459E-01   -0.643597607719671770E-04    0.444591647014778274E-04    0.159998189814481346E+02    0.499439312692059811E+01    0.200491453361880929E+03    0.498473766106884852E+02   -0.427965008913424244E+05
    0.750015365542747725E+00    0.449994689663314418E+02   -0.419818132540384088E-04    0.140151344870441456E-03    0.999978173266258041E+00    0.748201342617687448E+00    0.450724075019120747E+02    0.499422672066263784E+00    0.998343744142703549E+00   -0.118387714457189672E-04    0.195626692256047909E-03    0.501257614333629339E-04    0.500061717514386661E+00    0.299858057930186455E+02    0.500052840821282985E+02    0.500908522273564027E-01   -0.107865944051613370E-04    0.398113105557026229E-04    0.159998325024588137E+02    0.500029613099388648E+01    0.200245797025693605E+03    0.498869972790502914E+02   -0.427964811169929890E+05
    0.750195201826583391E+00    0.449968495679222329E+02   -0.119859556973515383E-03    0.158591229005797432E-04    0.999987290090668113E+00    0.749325938690050153E+00    0.449376752708778966E+02    0.499588171677785187E+00    0.100007074136119156E+01   -0.220100864680031254E-03   -0.180213711663962492E-03    0.499471758097685934E-04    0.499912767229064414E+00    0.299510429366972382E+02    0.500101489095466576E+02    0.501575809286606347E-01   -0.292406392977444435E-04   -0.104015483557933705E-04    0.160002969893588336E+02    0.500145342466755860E+01    0.200509210870790611E+03    0.498806125457566552E+02   -0.427964328461808182E+05
    0.750202755402054278E+00    0.450167154733932193E+02   -0.144466213157291076E-03   -0.192533073329796562E-04    0.999910444268171883E+00    0.750257027206117977E+00    0.449541589585729469E+02    0.501143659768526151E+00    0.100295671290729560E+01    0.140136463876225495E-04    0.235117787288204537E-04    0.497832402278357259E-04    0.500281808951582807E+00    0.300003625433407706E+02    0.500040029302707154E+02    0.500720249417376251E-01   -0.150954790493400628E-04    0.703215100563011398E-06    0.160005474108383510E+02    0.500688608423088777E+01    0.200108559024900160E+03    0.499749137765711993E+02   -0.427964298870178027E+05
    0.750149603692314093E+00    0.449641864102752109E+02   -0.104109671843699233E-03    0.885424103733752353E-04    0.999992663620868250E+00    0.750920554527263917E+00    0.447323114475149239E+02    0.498140890669008241E+00    0.998534795733336034E+00   -0.696689896902851532E-04    0.812325537752335797E-04    0.501324661244161924E-04    0.500079182864745952E+00    0.300090174748929535E+02    0.500044345166185238E+02    0.500530309847814561E-01   -0.368968146407809604E-04    0.146274083399876255E-03    0.159996554795070249E+02    0.499933462137184037E+01    0.200234368494369420E+03    0.499233495542865384E+02   -0.427962563386395486E+05
    0.750239116029233655E+00    0.450100640485699941E+02   -0.173328286175649548E-03   -0.691254247239140516E-04    0.999936745840909857E+00    0.752013284763896728E+00    0.446802023454862507E+02    0.498465173515180215E+00    0.100020263916785979E+01   -0.238674558380660203E-03   -0.203232065370122748E-03    0.500316430278234075E-04    0.500147539240218708E+00    0.300077785205603469E+02    0.499941061539234539E+02    0.500479926453580859E-01    0.697854464128327473E-05   -0.695812752458319691E-04    0.160002195616561345E+02    0.500004358528800363E+01    0.200106379208701782E+03    0.499125391831117682E+02   -0.427962541862074140E+05
    0.750211875681426221E+00    0.450210374031415128E+02   -0.190069218653716104E-03    0.734259789043710329E-05    0.999884266032191715E+00    0.749674521956566142E+00    0.449119559815095002E+02    0.501463056570926047E+00    0.100476122527611933E+01   -0.273026527674006647E-03   -0.136345730645995241E-03    0.496952535887121673E-04    0.500224507464722801E+00    0.299870952958881922E+02    0.500097667310482521E+02    0.500906090034287585E-01   -0.483057547293540111E-04    0.379826969285008883E-04    0.160001287615072556E+02    0.500541304804943632E+01    0.200164369333398639E+03    0.499465146248330143E+02   -0.427962426357879449E+05
    0.750215163674643248E+00    0.450228190316925350E+02   -0.174806993318774869E-03    0.559543268489862036E-04    0.999963097437577275E+00    0.749778616223236272E+00    0.449356341395289860E+02    0.498264434448672022E+00    0.997864557066328706E+00   -0.145002305507185717E-03    0.507464971206597192E-04    0.501203899105680741E-04    0.500006412439385040E+00    0.299625747567292748E+02    0.499937976755795290E+02    0.500904234005635982E-01   -0.570131837627964270E-04   -0.120669252062884348E-04    0.159999852766724349E+02    0.500278016368437140E+01    0.200265857757398123E+03    0.499618472539546801E+02   -0.427961870396189188E+05
    0.750338340084963695E+00    0.450162271464657380E+02   -0.175965421123130169E-03    0.983749473867919177E-04    0.999938147337339878E+00    0.749133856236725792E+00    0.449628740543253400E+02    0.499019067250339843E+00    0.998140524573844279E+00    0.725533873199369413E-04    0.354058881781122217E-03    0.501109505710331280E-04    0.500100021338216405E+00    0.299896111688866505E+02    0.499981461451456823E+02    0.500817177915475129E-01   -0.769197745275282136E-04    0.102280442655125211E-04    0.160005843959355722E+02    0.500143139452543206E+01    0.200132581031490304E+03    0.499573873843496514E+02   -0.427961530275327532E+05
    0.750104623840213813E+00    0.449660801601283637E+02   -0.170615834392174703E-03    0.289648050543946580E-04    0.999964274665173791E+00    0.750156358921301170E+00    0.448156086499848456E+02    0.499602885055693946E+00    0.100109409991163512E+01   -0.136372590733513296E-03    0.126173156261900053E-03    0.499201037461902036E-04    0.500374243851997469E+00    0.300145507852375140E+02    0.500151836985466716E+02    0.500228035233516236E-01   -0.584460072061243919E-04    0.997950409861046494E-04    0.159999402399597006E+02    0.500555648789408902E+01    0.199962339312943101E+03    0.499481075954642719E+02   -0.427961461886134784E+05
    0.750299666730864123E+00    0.449717284299104421E+02   -0.937631101868640851E-04    0.877567347721748309E-04    0.999929307746109775E+00    0.749950538547158985E+00    0.448415024672773583E+02    0.500013294820120691E+00    0.100168823920796957E+01   -0.146951955096691781E-04    0.338581439146136789E-03    0.498717190109053028E-04    0.500380331306296111E+00    0.299994482066715484E+02    0.499870938008832510E+02    0.501102233563677710E-01    0.174847581005121220E-04    0.716616413972758442E-04    0.159998198718610709E+02    0.500523467410355494E+01    0.200157552175732263E+03    0.499275874954615588E+02   -0.427960318461074639E+05
    0.750300076381466896E+00    0.450138117166734517E+02   -0.161107446769942399E-03    0.148664705670460205E-04    0.999918995130141930E+00    0.750394210133773720E+00    0.448303672025373459E+02    0.498138537926279878E+00    0.997560014286736574E+00   -0.198535812533745781E-03    0.117302110383273508E-03    0.501576157426999859E-04    0.499909130175174188E+00    0.299660990491960995E+02    0.500113936402726793E+02    0.500675428943617856E-01   -0.449468473291274824E-04    0.807107237571316803E-06    0.160002290910538356E+02    0.500058917128189773E+01    0.200270382912988595E+03    0.499508287641683069E+02   -0.427959946527103166E+05
    0.750101812316139149E+00    0.449901642540312139E+02   -0.117487473817465876E-03   -0.523763763060779811E-04    0.100001400396641249E+01    0.750780229290989976E+00    0.447562875014277566E+02    0.498071343967706748E+00    0.998489326318066084E+00    0.141288061848659244E-03    0.113939682839712895E-03    0.500988149197323016E-04    0.499999920141299015E+00    0.299880154879217642E+02    0.500221667662896508E+02    0.500495877436420364E-01   -0.580468365866998711E-04    0.394136366185062669E-04    0.160003182193316107E+02    0.500095160005943828E+01    0.200235187208219514E+03    0.499373946466200209E+02   -0.427959896202270320E+05
    0.750326157158029972E+00    0.450172931693099727E+02   -0.256534014709444702E-03   -0.113942613703584277E-03    0.999917251155901132E+00    0.749278473869548378E+00    0.451545943924759783E+02    0.501594087314753856E+00    0.100337695834877882E+01   -0.834185685100534527E-04    0.130157244000467638E-03    0.498038084532464569E-04    0.499930036901134411E+00    0.299612210313240119E+02    0.500211728075491280E+02    0.501176305501699476E-01   -0.874340979587968394E-04   -0.789911398079118022E-05    0.160003649851745067E+02    0.499924247392656973E+01    0.200356858258977837E+03    0.498921913775046448E+02   -0.427959701039734500E+05
    0.750327335593878875E+00    0.449723314446237552E+02   -0.114846958110256692E-03    0.142637932809161738E-03    0.999966659709134453E+00    0.749655373797718960E+00    0.449384795795444774E+02    0.501178413821435464E+00    0.100338363781971052E+01   -0.418777896707021725E-04    0.622430402355759186E-04    0.497408010832741529E-04    0.500275316421176397E+00    0.299742568505609412E+02    0.499828585073387401E+02    0.501935075556569701E-01   -0.162774205936233280E-04    0.134003093233810210E-03    0.160006696028216737E+02    0.500680878856328349E+01    0.200322332055626134E+03    0.499634823432478257E+02   -0.427959587555811304E+05
    0.750338019710324655E+00    0.450056068685419035E+02   -0.198787631469911076E-03   -0.927642036652588333E-04    0.999881724029267671E+00    0.748969803550556978E+00    0.448473371847041733E+02    0.499085667289669244E+00    0.100005567748175905E+01   -0.310216577678114368E-03   -0.140479410983035847E-03    0.500012725216515851E-04    0.500155454999870686E+00    0.299810418335481579E+02    0.500033957901074970E+02    0.500994285183773147E-01   -0.124005802366520013E-04    0.335000021539767458E-04    0.160010215126754076E+02    0.500452039152356409E+01    0.200157658779937776E+03    0.499953403515663481E+02   -0.427959513815265236E+05
    0.750403060503998853E+00    0.450169975659661787E+02   -0.184259248855893316E-03    0.337194295138951538E-04    0.999922705035083736E+00    0.751646374168845277E+00    0.447690114221906867E+02    0.500085545103035600E+00    0.100258591294766974E+01   -0.144703242207467133E-04    0.349933068641361880E-03    0.498522562933555465E-04    0.500105560988102105E+00    0.299932812457018798E+02    0.500166691136289430E+02    0.500547200969302802E-01   -0.872968276662437542E-04    0.724647529403894965E-04    0.160002582993914615E+02    0.500142973278621916E+01    0.200163868961081619E+03    0.499364755284540749E+02   -0.427959034942806320E+05
