    0.413838911056518599E+00    0.166286423206329346E+03   -0.594927086321554929E-01    0.338136100683817720E+00    0.914085602760314919E+00    0.729734468460083052E+00    0.113913652896881104E+03    0.294153761863708496E+01    0.628230172395706177E+01    0.896410169758071890E-01   -0.178553574868490522E+00    0.262987238335925060E-03    0.350633597373962402E+01    0.787657767534255981E+02    0.101210786104202271E+03    0.440098345279693604E+00    0.223352739570125587E-01   -0.800491725762444845E-01    0.125398363913050126E+02    0.685169880598065384E+00    0.195488223433494568E+03    0.336199522018432617E+02    0.878272460087268066E+10    0.372748374938964844E+00   -0.995637893676757812E+00   -0.108687065637689160E+13   -0.460515351937698814E+01    1
    0.625935363769531294E+00    0.195563077926635742E+01   -0.186680482988049429E+00    0.220857316148660943E+00    0.124148120880126944E+01    0.900720024108886852E+00    0.172435065507888794E+03    0.351254391670227051E+01    0.479525017738342285E+01    0.223021982375842080E-01   -0.290715376950617943E-01    0.470620160607366372E-03    0.739375829696655273E+00    0.287419295310974121E+02    0.127936145067214966E+03    0.911459267139434814E+00    0.288535295362031208E+00    0.256387166520468501E+00    0.140278058302322499E+02    0.421739102049721559E+01    0.325793513655662537E+03    0.903841197490692139E+02    0.133846622941495758E+07    0.432090580463409424E+00   -0.971827030181884766E+00   -0.383245755677158325E+12   -0.461515351937698259E+01    1
    0.289045286178588878E+00    0.872294819355010986E+02   -0.972686235034871810E-01    0.851807078196035877E-01    0.949995684623718306E+00    0.790456819534301802E+00    0.114449204206466675E+03    0.270073819160461426E+01    0.677540707588195801E+01    0.181654109194265001E-01    0.258415179308748966E+00    0.295611394204933276E-03    0.155665969848632813E+01    0.849162536859512329E+02    0.440556049346923828E+02    0.244820296764373779E+00    0.103108520732670114E+00   -0.317479834377480008E+00    0.132422217008818297E+02    0.509118150901219577E-01    0.439174413681030273E+02    0.952347218990325928E+02    0.730620020110461593E+09    0.538029015064239502E+00   -0.505868315696716309E+00   -0.358764287366221375E+12   -0.462515351937698149E+01    1
    0.369061803817749057E+00    0.906242465972900391E+02    0.173239429546676704E+00    0.185575713926396241E+00    0.913354253768920876E+00    0.581307935714721724E+00    0.501027524471282959E+02    0.280470728874206543E+01    0.769385132193565369E+01   -0.105668245794336285E+00   -0.200864830568523778E+00    0.326161477719241332E-03    0.139709520339965820E+01    0.450207173824310303E+02    0.150612119436264038E+03    0.959003806114196777E+00   -0.327097236657875934E+00   -0.272726722982206293E+00    0.164802669137493112E+02    0.493018240594179780E+01    0.322553606331348419E+03    0.845342695713043213E+02    0.241624407668018788E+09    0.806402623653411865E+00   -0.179698824882507324E+00   -0.236106014772805756E+12   -0.463515351937698661E+01    1
    0.851979541778564498E+00    0.975681853294372559E+02   -0.175074761201351264E+00    0.303691340696507495E+00    0.118227276802062997E+01    0.562934207916259810E+00    0.289733183383941650E+02    0.104256391525268555E+01    0.491412836313247681E+01   -0.276904291674115288E+00    0.352487611506618226E+00    0.990849841457815128E-05    0.351748228073120117E+00    0.762180107831954956E+02    0.149782115221023560E+03    0.604696750640869141E+00    0.209491593675027871E-01   -0.707288488418455694E-02    0.177958876884985244E+02    0.668695580168007808E+02    0.366995865106582642E+03    0.642901659011840820E+01    0.294304706172658300E+10    0.392054259777069092E+00   -0.921022593975067139E+00   -0.189595096408385773E+12   -0.464515351937698728E+01    1
    0.737769031524658336E+00    0.514989495277404785E+01    0.876982492377859912E-01    0.275531257497950599E+00    0.959353184700012185E+00    0.212360811233520519E+00    0.784450328350067139E+02    0.363712000846862793E+01    0.776186856627464294E+01    0.133155528680267352E-01    0.280039640777179244E+00    0.494214689401613807E-04    0.339277982711791992E+01    0.548740053176879883E+02    0.712269723415374756E+02    0.148284316062927246E+00   -0.138425921776345828E+00   -0.521145584081454172E+00    0.192912464324964503E+02    0.114496411613678167E-01    0.131751739978790283E+03    0.152860522270202637E+02    0.624651241640937328E+08    0.650377452373504639E+00   -0.620361983776092529E+00   -0.133386546334579254E+12   -0.465515351937698174E+01    1
    0.920611190795898482E+00    0.644080996513366699E+02   -0.379791338651134458E+00    0.280888888675340231E+00    0.105716848373413086E+01    0.371998739242553722E+00    0.416627418994903564E+02    0.369933819770812988E+01    0.469109955430030823E+01   -0.169010530971741013E+00   -0.780560106013613014E-02    0.180912818866500220E-03    0.240624380111694336E+01    0.230545413494110107E+02    0.748203921318054199E+02    0.686311423778533936E+00   -0.131266477757187305E+00   -0.199194478283680920E+00    0.168264300485312859E+02    0.734752110880648601E+01    0.736843287944793701E+02    0.621695339679718018E+02    0.167039281420489699E+09    0.477717518806457520E-01   -0.689138889312744141E+00   -0.127077142565159012E+12   -0.466515351937698153E+01    1
    0.944178485870361461E+00    0.123624633550643921E+03   -0.267478404041946172E+00   -0.531450513694143756E+00    0.106817114353179932E+01    0.243239688873291032E+00    0.490012657642364502E+02    0.350198340415954590E+01    0.561262968182563782E+01    0.113151108033544084E+00   -0.699049994063666302E-01    0.240909068156081236E-03    0.132232093811035156E+01    0.519406020641326904E+02    0.565709638595581055E+02    0.855732977390289307E+00   -0.635774576926945167E-01    0.426660199960464670E+00    0.157973592573749873E+02    0.271079482111013792E+00    0.238745012879371643E+03    0.971317589282989502E+02    0.177163683174805902E+08    0.817978441715240479E+00   -0.264218866825103760E+00   -0.113607596280801514E+12   -0.467515351937698398E+01    1
    0.507884836196899503E+00    0.673870146274566650E+02    0.275560534747152919E+00   -0.461860135195136967E+00    0.124575719833374032E+01    0.771164989471435636E+00    0.214626073837280273E+01    0.854141712188720703E+00    0.606699544191360474E+01    0.213327644379745551E+00   -0.300901818041206526E+00    0.403449322285585378E-03    0.585326910018920898E+00    0.718686854839324951E+02    0.115203237533569336E+02    0.452176690101623535E+00   -0.391045996003990648E+00    0.188958191120731062E+00    0.141506622817409848E+02    0.744028244252025517E+00    0.102182710170745850E+03    0.379474699497222900E+02    0.648533366917992681E+08    0.254076719284057617E-02   -0.654674708843231201E+00   -0.852185304185776215E+11   -0.468515351937698377E+01    1
    0.554679870605468750E+00    0.129688142538070679E+03   -0.398694504328740290E-01    0.555391661152378896E-01    0.117111909389495850E+01    0.257915210723876964E+00    0.294826054573059082E+02    0.324940252304077148E+01    0.519826281070709229E+01   -0.222962045214854077E+00   -0.140567727255572789E+00    0.192455960405684600E-03    0.211636710166931152E+01    0.476587074995040894E+02    0.321887934207916260E+02    0.350606620311737061E+00   -0.105581259343735925E+00   -0.161941858427867458E+00    0.162761342111622795E+02    0.804376113739356524E-01    0.332323507964611053E+03    0.505210757255554199E+02    0.977501764224326134E+09    0.194048941135406494E+00   -0.962595343589782715E-01   -0.808868130929894257E+11   -0.469515351937698444E+01    1
