    0.849175059507529140E+00    0.377273142660141474E+02   -0.544273298772354232E-02    0.129004283835140510E+00    0.993337613551243614E+00    0.708665984017493248E+10   -0.191891213498025470E+01   -0.167852202116133276E-01    0.771812609431225427E+00    0.144169266842037700E+03    0.522906377898923025E+00    0.109510297707540749E+01    0.333016834374375362E-01    0.229207275784473440E-01    0.904318544915885510E-03   -0.102006185502350521E+10
    0.849175057958156065E+00    0.377269362150125147E+02   -0.543824442667108568E-02    0.129003822515687455E+00    0.993337555312811094E+00    0.708878748680688286E+10   -0.191898069226570489E+01   -0.168500109589112546E-01    0.771813678888425114E+00    0.144168724295499516E+03    0.522914307930475331E+00    0.109509843644868088E+01    0.333019490300623458E-01    0.229217314163184908E-01    0.904315779507483997E-03   -0.102006185347887695E+10
    0.849174982915833487E+00    0.377272406693410218E+02   -0.544314564053611019E-02    0.129004619440266283E+00    0.993337683763196644E+00    0.708628282091403866E+10   -0.191892279277377242E+01   -0.167778824894498912E-01    0.771812546116494191E+00    0.144169447772467549E+03    0.522907638704028677E+00    0.109510465341359131E+01    0.333019169423917766E-01    0.229210467976468865E-01    0.904317817525966921E-03   -0.102006185227729356E+10
    0.849174925350824950E+00    0.377273090295683318E+02   -0.544324508613048662E-02    0.129004563664797484E+00    0.993337649348361107E+00    0.708632336515513229E+10   -0.191892586186930636E+01   -0.167761148199002674E-01    0.771812322141913087E+00    0.144169473634683385E+03    0.522906953708264788E+00    0.109510434932846801E+01    0.333018580452967214E-01    0.229209931680282586E-01    0.904317807387884491E-03   -0.102006185152949309E+10
    0.849175106964854987E+00    0.377269346438555218E+02   -0.543773284219244667E-02    0.129003630328320185E+00    0.993337486975356287E+00    0.708917644042296314E+10   -0.191898321764212909E+01   -0.168580719112750854E-01    0.771813908654906511E+00    0.144168570891601888E+03    0.522914246895520574E+00    0.109509694892505260E+01    0.333018600705847767E-01    0.229216965949091515E-01    0.904315810582239287E-03   -0.102006185151785743E+10
    0.849174947421729387E+00    0.377272208984281150E+02   -0.544292766512014057E-02    0.129003791483843083E+00    0.993337584156063658E+00    0.708679934334984016E+10   -0.191889899234946348E+01   -0.167854778582273712E-01    0.771812306515697211E+00    0.144169305769643415E+03    0.522906175934680473E+00    0.109510233189570005E+01    0.333014992483747774E-01    0.229206806688157377E-01    0.904317747993288045E-03   -0.102006185148363876E+10
    0.849174832909314059E+00    0.377272497344312256E+02   -0.544384316259921130E-02    0.129003565195473346E+00    0.993337532671982659E+00    0.708673704883426857E+10   -0.191888267887199682E+01   -0.167742422630650090E-01    0.771811921225583841E+00    0.144169493597123221E+03    0.522904617970821772E+00    0.109510260069924836E+01    0.333011233578478574E-01    0.229206724204134467E-01    0.904316967225403021E-03   -0.102006185143924248E+10
    0.849174949554505565E+00    0.377272426315446836E+02   -0.544375608737534059E-02    0.129004826005992945E+00    0.993337710839874766E+00    0.708605411124427128E+10   -0.191891607139872344E+01   -0.167685613411976409E-01    0.771812440123041066E+00    0.144169617376868445E+03    0.522907503409111851E+00    0.109510601970376076E+01    0.333018587841007463E-01    0.229211971351293113E-01    0.904317171753226084E-03   -0.102006185091758978E+10
    0.849175016413804995E+00    0.377272609224904372E+02   -0.544363472597594357E-02    0.129004832998475705E+00    0.993337694242266145E+00    0.708620689796773529E+10   -0.191890842550004503E+01   -0.167704239530795940E-01    0.771812589559620621E+00    0.144169565736332544E+03    0.522907243431480762E+00    0.109510583121239047E+01    0.333017680040132505E-01    0.229211649609358768E-01    0.904317140745307629E-03   -0.102006185044966424E+10
    0.849174955253871877E+00    0.377272227347217992E+02   -0.544369467031218749E-02    0.129004834883639646E+00    0.993337719696982702E+00    0.708603742355204201E+10   -0.191891848306877044E+01   -0.167696116407752838E-01    0.771812486776602968E+00    0.144169606554500803E+03    0.522907747794723932E+00    0.109510601234399663E+01    0.333019014033996072E-01    0.229212154691973737E-01    0.904317245318351430E-03   -0.102006184880488551E+10
    0.849174846395026828E+00    0.377272023154501284E+02   -0.544360829651711030E-02    0.129004659978560088E+00    0.993337713425575086E+00    0.708596846523083210E+10   -0.191893416067450850E+01   -0.167713241453137929E-01    0.771812252560928114E+00    0.144169609985091199E+03    0.522908003134306520E+00    0.109510540281707835E+01    0.333020183994597041E-01    0.229211910974408579E-01    0.904317520510229504E-03   -0.102006184577259624E+10
    0.849174846395026828E+00    0.377272023154501284E+02   -0.544360829651711030E-02    0.129004659978560088E+00    0.993337713425575086E+00    0.708596846523083210E+10   -0.191893416067450850E+01   -0.167713241453137929E-01    0.771812252560928114E+00    0.144169609985091199E+03    0.522908003134306520E+00    0.109510540281707835E+01    0.333020183994597041E-01    0.229211910974408579E-01    0.904317520510229504E-03   -0.102006184577259624E+10
    0.849174846395026828E+00    0.377272023154501284E+02   -0.544360829651711030E-02    0.129004659978560088E+00    0.993337713425575086E+00    0.708596846523083210E+10   -0.191893416067450850E+01   -0.167713241453137929E-01    0.771812252560928114E+00    0.144169609985091199E+03    0.522908003134306520E+00    0.109510540281707835E+01    0.333020183994597041E-01    0.229211910974408579E-01    0.904317520510229504E-03   -0.102006184577259624E+10
    0.849174846395026828E+00    0.377272023154501284E+02   -0.544360829651711030E-02    0.129004659978560088E+00    0.993337713425575086E+00    0.708596846523083210E+10   -0.191893416067450850E+01   -0.167713241453137929E-01    0.771812252560928114E+00    0.144169609985091199E+03    0.522908003134306520E+00    0.109510540281707835E+01    0.333020183994597041E-01    0.229211910974408579E-01    0.904317520510229504E-03   -0.102006184577259624E+10
    0.849174846395026828E+00    0.377272023154501284E+02   -0.544360829651711030E-02    0.129004659978560088E+00    0.993337713425575086E+00    0.708596846523083210E+10   -0.191893416067450850E+01   -0.167713241453137929E-01    0.771812252560928114E+00    0.144169609985091199E+03    0.522908003134306520E+00    0.109510540281707835E+01    0.333020183994597041E-01    0.229211910974408579E-01    0.904317520510229504E-03   -0.102006184577259624E+10
    0.849174846395026828E+00    0.377272023154501284E+02   -0.544360829651711030E-02    0.129004659978560088E+00    0.993337713425575086E+00    0.708596846523083210E+10   -0.191893416067450850E+01   -0.167713241453137929E-01    0.771812252560928114E+00    0.144169609985091199E+03    0.522908003134306520E+00    0.109510540281707835E+01    0.333020183994597041E-01    0.229211910974408579E-01    0.904317520510229504E-03   -0.102006184577259624E+10
    0.849174846395026828E+00    0.377272023154501284E+02   -0.544360829651711030E-02    0.129004659978560088E+00    0.993337713425575086E+00    0.708596846523083210E+10   -0.191893416067450850E+01   -0.167713241453137929E-01    0.771812252560928114E+00    0.144169609985091199E+03    0.522908003134306520E+00    0.109510540281707835E+01    0.333020183994597041E-01    0.229211910974408579E-01    0.904317520510229504E-03   -0.102006184577259624E+10
    0.849174851288595933E+00    0.377272566979285386E+02   -0.544398996218398330E-02    0.129004894711328477E+00    0.993337720141609815E+00    0.708581891338460255E+10   -0.191893062645894452E+01   -0.167644743913850647E-01    0.771812205135336882E+00    0.144169697207514673E+03    0.522907587038448196E+00    0.109510627860667631E+01    0.333020122154654430E-01    0.229212446678781871E-01    0.904317293311765903E-03   -0.102006184743114698E+10
    0.849174851288595933E+00    0.377272566979285386E+02   -0.544398996218398330E-02    0.129004894711328477E+00    0.993337720141609815E+00    0.708581891338460255E+10   -0.191893062645894452E+01   -0.167644743913850647E-01    0.771812205135336882E+00    0.144169697207514673E+03    0.522907587038448196E+00    0.109510627860667631E+01    0.333020122154654430E-01    0.229212446678781871E-01    0.904317293311765903E-03   -0.102006184743114698E+10
    0.849174905427035664E+00    0.377272552500453884E+02   -0.544468222785656018E-02    0.129005160543754549E+00    0.993337737924369080E+00    0.708575485417953110E+10   -0.191891059867999281E+01   -0.167539734306004773E-01    0.771812457688134446E+00    0.144169913030014015E+03    0.522907412833002794E+00    0.109510804971245701E+01    0.333015530469504412E-01    0.229215364832708220E-01    0.904316236265258070E-03   -0.102006184828297436E+10
