    0.113095947890052564E+02    0.179592269659042358E+03    0.476080667972564697E+02   -0.262298116746462746E+11   -0.460515351937698814E+01    1
    0.111870884966116790E+02    0.248033010959625244E+03    0.408201706409454346E+02   -0.242017348714613991E+11   -0.461515351937698259E+01    1
    0.117546233682301651E+02    0.156560683250427246E+03    0.491071772575378418E+02   -0.149953343759186268E+11   -0.462515351937698149E+01    1
    0.117003606405478493E+02    0.230797934532165527E+03    0.547279047966003418E+02   -0.120990021168760548E+11   -0.463515351937698661E+01    1
    0.121148872665593874E+02    0.227564162015914917E+03    0.437832844257354736E+02   -0.524487505333857822E+10   -0.464515351937698728E+01    1
    0.124339366368293689E+02    0.233705711364746094E+03    0.592977559566497803E+02   -0.374353514008826923E+10   -0.465515351937698174E+01    1
    0.215305508480258538E+02    0.212424802780151367E+03    0.456069505214691162E+02   -0.207165670997920370E+10   -0.466515351937698153E+01    1
    0.128204564915543742E+02    0.233934736251831055E+03    0.587347066402435303E+02   -0.165841431269351840E+10   -0.467515351937698398E+01    1
    0.125547426085098728E+02    0.207409578561782837E+03    0.405773437023162842E+02   -0.135181698360466552E+10   -0.468515351937698377E+01    1
    0.228732476005162795E+02    0.201934832334518433E+03    0.561567354202270508E+02   -0.101890218378196263E+10   -0.469515351937698444E+01    1
    0.200626502751264724E+02    0.231286400556564331E+03    0.506908535957336426E+02   -0.365610177110949278E+09   -0.470515351937698423E+01    1
    0.131712695560669992E+02    0.184708160161972046E+03    0.485810744762420654E+02   -0.358776220533663273E+09   -0.471515351937698135E+01    1
    0.133327144202772487E+02    0.157300776243209839E+03    0.546785414218902588E+02   -0.347827812045779943E+09   -0.472515351937698025E+01    1
    0.132813291128021245E+02    0.248673021793365479E+03    0.461703884601593018E+02   -0.283407693321070135E+09   -0.473515351937698448E+01    1
    0.135574655751642226E+02    0.179623502492904663E+03    0.588697159290313721E+02   -0.263007384363980293E+09   -0.474515351937698782E+01    1
    0.132815105111901453E+02    0.179425245523452759E+03    0.448489356040954590E+02   -0.211504002951263189E+09   -0.475515351937698494E+01    1
    0.196429980286257688E+02    0.210283333063125610E+03    0.426044487953186035E+02   -0.191961292940210789E+09   -0.476515351937698117E+01    1
    0.135461271516435460E+02    0.166052204370498657E+03    0.510616564750671387E+02   -0.158814760998813629E+09   -0.477515351937698451E+01    1
    0.191547324293496963E+02    0.176529526710510254E+03    0.548206925392150879E+02   -0.157689454253032476E+09   -0.478515351937698341E+01    1
    0.137165915976209636E+02    0.213071125745773315E+03    0.562689745426177979E+02   -0.156318490369796783E+09   -0.479515351937697876E+01    1
    0.135272865710849466E+02    0.222661578655242920E+03    0.454338622093200684E+02   -0.145925757433101863E+09   -0.480515351937698032E+01    1
    0.138527330964295317E+02    0.168452197313308716E+03    0.592342031002044678E+02   -0.128832867185641527E+09   -0.481515351937698277E+01    1
    0.138266757361347352E+02    0.238307827711105347E+03    0.525141108036041260E+02   -0.107775463912957162E+09   -0.482515351937698345E+01    1
    0.190829772179086845E+02    0.226225018501281738E+03    0.581254172325134277E+02   -0.102494962797011346E+09   -0.483515351937698323E+01    1
    0.188846408358934106E+02    0.155342078208923340E+03    0.474782288074493408E+02   -0.985301649708363712E+08   -0.484515351937698480E+01    1
    0.137478813959728132E+02    0.202567756175994873E+03    0.415869545936584473E+02   -0.921981835955783427E+08   -0.485515351937698814E+01    1
    0.189381394804423699E+02    0.219070869684219360E+03    0.567828941345214844E+02   -0.877372590504559875E+08   -0.486515351937698437E+01    1
    0.138211240965485889E+02    0.228244864940643311E+03    0.455355548858642578E+02   -0.870788416410534978E+08   -0.487515351937698149E+01    1
    0.139583446581592092E+02    0.150339066982269287E+03    0.545873522758483887E+02   -0.852324373470914662E+08   -0.488515351937698572E+01    1
    0.138783161036556422E+02    0.171385562419891357E+03    0.421062803268432617E+02   -0.827775883575316072E+08   -0.489515351937698817E+01    1
    0.139651122457504151E+02    0.185129952430725098E+03    0.552713048458099365E+02   -0.826752831708032191E+08   -0.490515351937698973E+01    1
    0.138923476370156891E+02    0.238668370246887207E+03    0.448247051239013672E+02   -0.785693240691107810E+08   -0.491515351937698775E+01    1
    0.187833299303241645E+02    0.219871115684509277E+03    0.585652148723602295E+02   -0.755450230657686889E+08   -0.492515351937698220E+01    1
    0.140960033514351686E+02    0.159798812866210938E+03    0.555361163616180420E+02   -0.682930399412627816E+08   -0.493515351937698199E+01    1
    0.187430494949255504E+02    0.222172647714614868E+03    0.532992839813232422E+02   -0.674810220712803006E+08   -0.494515351937698799E+01    1
    0.187838801247934519E+02    0.225355654954910278E+03    0.463479447364807129E+02   -0.660200194854446575E+08   -0.495515351937699045E+01    1
    0.141897336197116815E+02    0.152293831110000610E+03    0.506140398979187012E+02   -0.608254482818870991E+08   -0.496515351937698846E+01    1
    0.186157310626657662E+02    0.237039458751678467E+03    0.469895374774932861E+02   -0.580936879784746468E+08   -0.497515351937698824E+01    1
    0.185387943125684949E+02    0.226897776126861572E+03    0.453845405578613281E+02   -0.577177785580013469E+08   -0.498515351937698359E+01    1
    0.182684120127067011E+02    0.198837488889694214E+03    0.465125298500061035E+02   -0.516624365729931071E+08   -0.499515351937698426E+01    1
    0.142046515504804596E+02    0.224770283699035645E+03    0.532666301727294922E+02   -0.512797984356413782E+08   -0.500515351937698583E+01    1
    0.142372334566776058E+02    0.179287946224212646E+03    0.497321462631225586E+02   -0.507852904719021767E+08   -0.501515351937698384E+01    1
    0.182486537057266922E+02    0.205544042587280273E+03    0.597053503990173340E+02   -0.488806205549111739E+08   -0.502515351937698451E+01    1
    0.142855026722688532E+02    0.216302478313446045E+03    0.565319919586181641E+02   -0.478330952300914451E+08   -0.503515351937698608E+01    1
    0.181412355167218635E+02    0.180601239204406738E+03    0.583379483222961426E+02   -0.477801794133019894E+08   -0.504515351937698409E+01    1
    0.181498817324345048E+02    0.201612257957458496E+03    0.486275541782379150E+02   -0.475431867492223084E+08   -0.505515351937698298E+01    1
    0.180234129880578458E+02    0.194609749317169189E+03    0.428030478954315186E+02   -0.469029088559924141E+08   -0.506515351937698455E+01    1
    0.143149210910652265E+02    0.194708055257797241E+03    0.415956056118011475E+02   -0.462311061690975875E+08   -0.507515351937697989E+01    1
    0.179216212658055056E+02    0.178594499826431274E+03    0.416049361228942871E+02   -0.452474373432132155E+08   -0.508515351937698501E+01    1
    0.183099978668897094E+02    0.245701050758361816E+03    0.578707265853881836E+02   -0.451327150052411109E+08   -0.509515351937699013E+01    1
    0.178604139644587541E+02    0.164419555664062500E+03    0.407858955860137939E+02   -0.444551903413920254E+08   -0.510515351937699080E+01    1
    0.179916105821269845E+02    0.181659048795700073E+03    0.478521883487701416E+02   -0.444435585473469645E+08   -0.511515351937698348E+01    1
    0.179676618536747448E+02    0.231297737360000610E+03    0.428271317481994629E+02   -0.444261591676427424E+08   -0.512515351937698238E+01    1
    0.180588343090847623E+02    0.182695406675338745E+03    0.568670666217803955E+02   -0.444138051898706555E+08   -0.513515351937698394E+01    1
    0.178847942973581269E+02    0.221412205696105957E+03    0.431919586658477783E+02   -0.424188203986372724E+08   -0.514515351937697751E+01    1
    0.179350137897523680E+02    0.210930937528610229E+03    0.512465775012969971E+02   -0.401597051161691546E+08   -0.515515351937698085E+01    1
    0.143245641206648013E+02    0.220595908164978027E+03    0.411759090423583984E+02   -0.401413363302762136E+08   -0.516515351937698330E+01    1
    0.179764171927804064E+02    0.213582074642181396E+03    0.535599470138549805E+02   -0.401220931470785215E+08   -0.517515351937698220E+01    1
    0.176690091655119019E+02    0.160919886827468872E+03    0.414263379573822021E+02   -0.401171725629018694E+08   -0.518515351937698643E+01    1
    0.179882797032509210E+02    0.232242697477340698E+03    0.517690384387969971E+02   -0.397208065945227072E+08   -0.519515351937698533E+01    1
