   -0.115732464059285736E+00    0.333911095647417139E-01    0.134955111308236724E+02    0.521015350763994284E+05    0.113108634948730469E+00    0.811592888832092285E+02    0.131279379129409790E+03    0.350623905658721924E+00    0.321997404098510742E+02    0.551933109760284424E+02   -0.187318668395538579E+21   -0.460515351937698814E+01    1
    0.287085332389435566E+00   -0.256378876747288154E+00    0.166086082418390646E+02    0.263385951049024443E+05    0.383053135871887207E+01    0.426570850610733032E+02    0.993067717552185059E+02    0.452679157257080078E+00    0.100760102272033691E+03    0.345059037208557129E+02   -0.106905727614013563E+20   -0.461515351937698259E+01    1
    0.154890031840065834E+00    0.739605771809974888E+00    0.144650032637356496E+02    0.254097986160580331E+05    0.133756065368652344E+01    0.427711433172225952E+02    0.532987117767333984E+01    0.120065391063690186E+00    0.136118102073669434E+03    0.435515403747558594E+02   -0.390991244888976845E+19   -0.462515351937698149E+01    1
   -0.391047949819181076E-01    0.465139319395121209E+00    0.158832530851464071E+02    0.111349405080437755E+05    0.226269745826721191E+01    0.500575733184814453E+02    0.101060507297515869E+03    0.462033092975616455E+00    0.141073966026306152E+03    0.855647861957550049E+02   -0.324021532704942080E+18   -0.463515351937698661E+01    1
    0.485809360743012730E+00    0.402366327831348083E-01    0.156711302698365511E+02    0.112098121839306805E+05    0.201974391937255859E+01    0.684439069032669067E+02    0.122661473751068115E+03    0.646146714687347412E+00    0.339051342010498047E+03    0.264742136001586914E+02   -0.178742009887582144E+18   -0.464515351937698728E+01    1
   -0.389149452229166026E+00    0.174273053116931226E+00    0.164679752815502347E+02    0.464402060363652708E+04    0.393111348152160645E+01    0.871359586715698242E+02    0.408196485042572021E+02    0.515333414077758789E-01    0.357605552673339844E+03    0.410889685153961182E+02   -0.102700561256658960E+18   -0.465515351937698174E+01    1
    0.395067310793075610E+00   -0.336999520941464681E+00    0.157937511082503246E+02    0.555255753382797866E+04    0.250698661804199219E+01    0.776820516586303711E+02    0.354085922241210938E+02    0.879115223884582520E+00    0.102327394485473633E+03    0.440953195095062256E+02   -0.710687208064467920E+17   -0.466515351937698153E+01    1
   -0.159851843995849840E+00   -0.563568163985861292E+00    0.160413990672057629E+02    0.557424378600520777E+04    0.394886875152587891E+01    0.536438208818435669E+02    0.105465359687805176E+03    0.299909949302673340E+00    0.260876345634460449E+03    0.595899283885955811E+02   -0.660573284463486320E+17   -0.467515351937698398E+01    1
    0.343084528666353417E+00    0.522028355774155628E+00    0.171550423835489987E+02    0.141592948965616324E+04    0.322803139686584473E+01    0.770151418447494507E+02    0.156656799316406250E+03    0.307872891426086426E-01    0.104806900024414062E+03    0.398692131042480469E+02   -0.125670096414520360E+17   -0.468515351937698377E+01    1
    0.362799414822735145E+00   -0.409258176761934309E-01    0.144870741584081664E+02    0.155317440062354677E+03    0.498814821243286133E+00    0.738925302028656006E+02    0.675290644168853760E+02    0.661905467510223389E+00    0.261810421943664551E+03    0.126234412193298340E+02   -0.794971826660469200E+16   -0.469515351937698444E+01    1
   -0.316816853368142970E+00   -0.358931225869914064E-01    0.180257622970409948E+02    0.143440037984335777E+04    0.498542547225952148E+00    0.138003140687942505E+02    0.279731440544128418E+02    0.383151412010192871E+00    0.561741113662719727E+02    0.260499775409698486E+02   -0.789585345361656400E+16   -0.470515351937698423E+01    1
    0.251613012170572650E-01   -0.131283495331500022E+00    0.147800124912593578E+02    0.162893990359853046E+04    0.328044724464416504E+01    0.673693120479583740E+02    0.110425107479095459E+03    0.899817168712615967E+00    0.471246242523193359E+01    0.158688545227050781E+02   -0.446800214988559750E+16   -0.471515351937698135E+01    1
   -0.227708521758632487E+00    0.174641900387016769E+00    0.178784174640675140E+02    0.238807522310979863E+03    0.154436993598937988E+01    0.233720290660858154E+02    0.732036638259887695E+02    0.805729627609252930E+00    0.295384383201599121E+03    0.729522705078125000E+01   -0.351602721890514100E+16   -0.472515351937698025E+01    1
   -0.848751729095648111E-01   -0.191058376804282087E+00    0.165518987960208968E+02    0.433092245346442951E+03    0.209825634956359863E+01    0.128444927930831909E+02    0.148791972398757935E+03    0.166911423206329346E+00    0.210198616981506348E+03    0.491340696811676025E+02   -0.255468420362347800E+16   -0.473515351937698448E+01    1
