    0.765871095657348677E+00    0.260498929023742676E+02    0.153585067267404368E+00    0.242570612547447856E+00    0.101833486557006836E+01    0.404793187975883484E+02    0.354939103126525879E+01    0.360307092823149404E+07   -0.133138805627822876E+01   -0.182903528213500977E+01   -0.499332727384583890E+09   -0.460515351937698814E+01    1
    0.762291145324706987E+00    0.172671808004379272E+03   -0.135805051105878649E+00    0.115622848834383160E+00    0.938967204093933083E+00    0.403385251760482788E+02    0.174343764781951904E+02    0.710004561527428913E+10   -0.164117288589477539E+01   -0.132297134399414062E+01   -0.486982718464286685E+09   -0.461515351937698259E+01    1
    0.507760190963745139E+00    0.716621017456054688E+02    0.169653479576930943E+00   -0.278819582408317002E+00    0.979816722869873091E+00    0.564194187521934509E+02    0.103570401668548584E+02    0.458207801240278721E+10   -0.111462354660034180E+01   -0.104381036758422852E+01   -0.314352001954022765E+09   -0.462515351937698149E+01    1
    0.622893238067626975E+00    0.714956223964691162E+02   -0.136265280999896155E+00    0.353590594613995779E+00    0.107916715145111075E+01    0.379105448722839355E+02    0.165708422660827637E+02    0.414195050165901375E+10   -0.130726861953735352E+01   -0.109933143854141235E+01   -0.302213636436800778E+09   -0.463515351937698661E+01    1
    0.345934724807739236E+00    0.767521727085113525E+02   -0.275146958315997336E+00    0.210119421835086917E+00    0.116553156375885014E+01    0.496344581246376038E+02    0.643597245216369629E+01    0.135727627189760236E+07   -0.185863178968429565E+01   -0.102642166614532471E+01   -0.197409209302798152E+09   -0.464515351937698728E+01    1
    0.658903741836547874E+00    0.954636919498443604E+02   -0.203798679345600059E+00   -0.502073521303678549E+00    0.119888336658477779E+01    0.248470233380794525E+03    0.940659642219543457E+01    0.115726847837950308E+08   -0.106418454647064209E+01   -0.134845966100692749E+01   -0.160434918152088791E+09   -0.465515351937698174E+01    1
    0.905472135543823331E+00    0.723227620124816895E+02   -0.167946215637551910E+00    0.414195859339842154E+00    0.114821419715881357E+01    0.292742998898029327E+03    0.736116766929626465E+02    0.546258724110105515E+10   -0.178889113664627075E+01   -0.191538852453231812E+01   -0.114948796434931561E+09   -0.466515351937698153E+01    1
    0.285167741775512740E+00    0.156473625898361206E+03    0.474344399620662327E+00    0.109804732242656550E+00    0.943214440345764182E+00    0.171016106009483337E+03    0.389762461185455322E+02    0.112841294959358945E+08   -0.104698932170867920E+01   -0.193100690841674805E+01   -0.105107260765448481E+09   -0.467515351937698398E+01    1
    0.396359443664550781E+00    0.171368114948272705E+03   -0.367852714791369773E+00   -0.352534244062436608E+00    0.886742591857910156E+00    0.318488360941410065E+03    0.883077859878540039E+02    0.324689445939705849E+10   -0.118525213003158569E+01   -0.104400241374969482E+01   -0.102642842730574459E+09   -0.468515351937698377E+01    1
    0.605060482025146507E+00    0.618963825702667236E+02    0.637983504581100726E-02   -0.211048075950574038E+00    0.123895282745361324E+01    0.261432321369647980E+03    0.766510784626007080E+02    0.663123952352305794E+10   -0.157537358999252319E+01   -0.144051289558410645E+01   -0.101678070214996502E+09   -0.469515351937698444E+01    1
    0.566813945770263672E+00    0.153751591444015503E+03   -0.509158102265193646E+00   -0.180841811615276238E+00    0.112870957851409903E+01    0.301110351085662842E+03    0.733208060264587402E+01    0.317636902362731981E+10   -0.165025234222412109E+01   -0.150281137228012085E+01   -0.969461000158042014E+08   -0.470515351937698423E+01    1
    0.715059185028076305E+00    0.925809502601623535E+01   -0.300506231087069031E-01   -0.304570390727174733E+00    0.977519488334655740E+00    0.307181566953659058E+02    0.492989838123321533E+02    0.926150826921403527E+09   -0.168834006786346436E+01   -0.120600807666778564E+01   -0.886576067449151427E+08   -0.471515351937698135E+01    1
    0.641257667541503928E+00    0.993893623352050781E+01    0.231595291828565530E+00   -0.546785019017756779E+00    0.101076185703277588E+01    0.174464711546897888E+03    0.428771376609802246E+01    0.575651935648314282E+08   -0.174320286512374878E+01   -0.177525067329406738E+01   -0.872900153827979416E+08   -0.472515351937698025E+01    1
    0.446071338653564464E+00    0.157951244115829468E+03   -0.164197505151423423E+00   -0.283828258739233952E+00    0.866684436798095703E+00    0.287263134121894836E+03    0.543373227119445801E+02    0.334181226049589552E+07   -0.122080683708190918E+01   -0.105710244178771973E+01   -0.869082761373411715E+08   -0.473515351937698448E+01    1
    0.559706830978393577E+00    0.297435414791107178E+02   -0.146330622414046173E-01    0.261574026798619630E+00    0.124354372024536142E+01    0.216209204494953156E+03    0.104799985885620117E+02    0.911581941991645098E+08   -0.174649167060852051E+01   -0.112069672346115112E+01   -0.843457455450970232E+08   -0.474515351937698782E+01    1
    0.206978130340576189E+00    0.171474384069442749E+03    0.107972762959028051E+00    0.309583403869190921E+00    0.108704781532287598E+01    0.227616035938262939E+03    0.464316606521606445E+02    0.166625580839681644E+08   -0.196145045757293701E+01   -0.140771889686584473E+01   -0.821810119605140388E+08   -0.475515351937698494E+01    1
    0.989216327667236328E+00    0.493412947654724121E+02    0.430046613133267308E+00   -0.668846901261005766E+00    0.113414936065673833E+01    0.126431779563426971E+03    0.281576037406921387E+02    0.141534856541130715E+07   -0.113593602180480957E+01   -0.118341875076293945E+01   -0.802886382253356278E+08   -0.476515351937698117E+01    1
    0.609535217285156250E+00    0.650036573410034180E+01    0.150190891303224577E+00   -0.487633442071622514E+00    0.108232030868530282E+01    0.507393717765808105E+02    0.323822438716888428E+02    0.752640991308944583E+09   -0.125985258817672729E+01   -0.184243059158325195E+01   -0.801058436312063932E+08   -0.477515351937698451E+01    1
    0.294800138473510775E+00    0.167102640867233276E+03   -0.186290160801581700E+00   -0.305294442765190244E+00    0.123830931186676030E+01    0.232981482148170471E+03    0.330602109432220459E+02    0.219304731782865375E+09   -0.107162094116210938E+01   -0.170804935693740845E+01   -0.757047992786376029E+08   -0.478515351937698341E+01    1
    0.424297714233398460E+00    0.346065580844879150E+02    0.424075148516161626E+00    0.725271168281606982E+00    0.857730245590209939E+00    0.377956555783748627E+03    0.504035770893096924E+02    0.160815062220184924E+07   -0.188993620872497559E+01   -0.158003360033035278E+01   -0.742461101278394759E+08   -0.479515351937697876E+01    1
    0.891314554214477583E+00    0.138321293592453003E+03    0.812356628276864889E-01    0.202219096013594307E+00    0.106959021091461182E+01    0.355416634678840637E+03    0.633221864700317383E+00    0.120912547306441306E+07   -0.137586063146591187E+01   -0.117349368333816528E+01   -0.702226907191199958E+08   -0.480515351937698032E+01    1
