    0.750004343261876372E+00    0.449991321197190359E+02   -0.380482604719365070E-06   -0.659944352922807962E-06    0.100000036521342262E+01    0.750020719839006755E+00    0.449984644032848919E+02    0.499999845762779227E+00    0.100001025730450999E+01    0.236079691485792488E-05    0.135479430768403980E-06    0.999984338486248348E-03    0.119197906238381343E+06
    0.750002718532208235E+00    0.449999411234263960E+02    0.177847275904540453E-05   -0.108835641688740202E-05    0.999999888891053845E+00    0.750012077446376990E+00    0.449995473038163070E+02    0.499999515429113528E+00    0.100000040807179191E+01    0.257319418064838408E-05    0.113860844133756784E-05    0.100000267836301100E-02    0.119198199748229832E+06
    0.750013444109819405E+00    0.449993633327804474E+02   -0.184826273942439722E-06    0.353943409435931578E-05    0.100000102878487640E+01    0.750014818772542169E+00    0.449984949804413219E+02    0.500003639018354762E+00    0.100001505212361419E+01    0.118638333134971955E-05    0.194226506730956814E-05    0.999976770377775754E-03    0.119198933544289146E+06
    0.749991941765313141E+00    0.449996222193955688E+02   -0.184111684303665455E-05    0.719721509459079744E-06    0.999999462364264291E+00    0.749971313152646868E+00    0.450011153664696124E+02    0.499991439776242608E+00    0.999970394959252440E+00   -0.567893780146765676E-07   -0.729757194349174963E-06    0.100004575624196897E-02    0.119199456067298568E+06
    0.750006350244244446E+00    0.449992282032664903E+02    0.268931951608823573E-05   -0.201439623737206763E-05    0.999999475684635986E+00    0.750006552864669551E+00    0.449984869881175911E+02    0.500009140471134983E+00    0.100000756464252349E+01    0.294661951582982340E-05   -0.129165941297512487E-05    0.999977320916968764E-03    0.119200350219453991E+06
    0.750007574963381884E+00    0.450001341007585864E+02   -0.929662702470392000E-06    0.276054066392437245E-05    0.100000091078085451E+01    0.749995471952888293E+00    0.449998405836693323E+02    0.499996499067941524E+00    0.999993107028790185E+00   -0.596472162545352688E-06   -0.376929487162257545E-06    0.100001237709863443E-02    0.119200372929750898E+06
    0.749988484902916142E+00    0.449994215190932039E+02   -0.142135323104547161E-05    0.316550970981250066E-06    0.999999772584179381E+00    0.749976717646616997E+00    0.450014548524974316E+02    0.500004041433115054E+00    0.999998291474369472E+00    0.130001214947275997E-05    0.651066193803391983E-06    0.999995785593620371E-03    0.119200438415237440E+06
    0.750006582882136064E+00    0.449994070097171885E+02    0.180980623607939069E-05    0.629925444208237935E-06    0.100000102480006592E+01    0.749994294566241892E+00    0.449989444515781614E+02    0.500002105908955441E+00    0.100000571271822780E+01    0.197925695960470962E-05    0.219453649186378751E-05    0.999974445158507974E-03    0.119200524682155417E+06
    0.750003757536523263E+00    0.449987755988804849E+02    0.189334788256656402E-05    0.133814505211172100E-05    0.100000082928548206E+01    0.749996622164929461E+00    0.450005824182295555E+02    0.499984257842335578E+00    0.999981983319607193E+00    0.155007829594132860E-05    0.241590155850874415E-06    0.100002356011476951E-02    0.119200529763781931E+06
    0.750006517792751293E+00    0.449994200726589426E+02    0.267394119868114968E-05    0.108475044785127690E-05    0.100000110077798210E+01    0.749983677372297874E+00    0.449994214454371004E+02    0.499989662551428626E+00    0.999986871816383127E+00    0.129208091210535299E-05    0.450643557821380240E-07    0.100000562618339332E-02    0.119200636862254541E+06
