    0.873538234847215156E+00    0.129999280091553658E+03    0.332334656967764930E+00   -0.996373808112916287E-01    0.979581362972590797E+00    0.527027944160567197E+00    0.125744211445878562E+03    0.311825354006886535E+01    0.148382378968376116E+01    0.954035783890017919E-01    0.122947180267906742E+00    0.223434338186844525E-04    0.158984337247702889E-03    0.540457960311850005E+00    0.103210841873868304E+03    0.606760291670691676E+00   -0.459347798224762991E-02    0.265587352869594118E+00    0.162208535325000369E+02    0.958239706888097009E+00    0.158107378940145367E+03    0.891850737591005327E+02    0.220697605200337060E+08    0.146858237661623736E+01   -0.146484543292956770E+01    0.494065645841246544-323
    0.706432721565432242E+00    0.415337194972123580E+01    0.597596571630584564E-01    0.300833872855602348E-01    0.109596022618532785E+01    0.601544309449431935E+00    0.154672861730684019E+03    0.255105141005598801E+01    0.173960934827734981E+01    0.916713691777208961E-01    0.160798014796803251E+00    0.366746221349560753E-04    0.677523588797117939E-04    0.787753196146980894E+01    0.702506892803685474E+02    0.446694477402775680E+00    0.383655822700767479E-01    0.207244397272007580E+00    0.164962875849177273E+02    0.113896643616670334E+01    0.203277035073007426E+03    0.675310445980886129E+02    0.404413618184825331E+08    0.184344721623453722E+01   -0.190487366561488636E+01    0.494065645841246544-323
