    0.833882904052734464E+00    0.287174677848815918E+02    0.112210548368638724E+00    0.376367561111100424E+00    0.880959725379943825E+00    0.242462873458862305E+00    0.471639847755432129E+02    0.288245224952697754E+01    0.770602855086326599E+01   -0.389168833536485403E-01    0.447297350062936971E+00    0.294020111710551922E-03    0.286037206649780273E+01    0.984247326850891113E+00    0.136435668468475342E+03    0.717018902301788330E+00   -0.309241075992245706E+00   -0.152945425876152175E+00    0.166479095445328049E+02    0.125737382844501103E-01    0.293335342407226562E+03    0.150045156478881836E+01    0.233418852174609564E+08   -0.159029734134674072E+01    0.569645285606384277E+00   -0.722503213689453247E+12   -0.460515351937698814E+01    1
    0.900961208343505904E+00    0.280634164810180664E+00   -0.326155401408398604E+00   -0.314482263171331544E+00    0.116421034336090079E+01    0.601978302001953125E+00    0.952968800067901611E+02    0.323763275146484375E+01    0.789375948905944824E+01   -0.190857947547206114E+00   -0.217823753388816030E-01    0.219831445871386419E-03    0.388288640975952148E+01    0.204591608047485352E+02    0.139194824695587158E+03    0.111190855503082275E+00    0.105859744699731972E-01    0.337827488538830656E+00    0.133083615254549414E+02    0.123849720543907672E-01    0.137625263631343842E+03    0.861230731010437012E+02    0.104029521515547321E+07   -0.145459568500518799E+01    0.711722850799560547E+00   -0.680354656920916138E+12   -0.461515351937698259E+01    1
    0.503639459609985352E+00    0.107031018733978271E+03   -0.142829159796096283E+00   -0.930054480807347705E-02    0.103666195869445810E+01    0.402207612991333008E+00    0.106966838836669922E+03    0.325675010681152344E+01    0.627134937047958374E+01   -0.388694144190817936E+00    0.110797051425332138E+00    0.312330507475184528E-03    0.338996887207031250E+00    0.324214535951614380E+02    0.115815778970718384E+03    0.699798285961151123E+00    0.667989394157596367E-01    0.427370191138845779E+00    0.144731940056692121E+02    0.919712090038414476E+00    0.277386435866355896E+03    0.562033534049987793E+02    0.455974247458389774E+08   -0.142871296405792236E+01    0.148345947265625000E+00   -0.566320059963536377E+12   -0.462515351937698149E+01    1
    0.864331960678100586E+00    0.476422548294067383E+01   -0.221360005198431020E-01   -0.655808559939441843E-01    0.121722750663757329E+01    0.615927743911743208E+00    0.324776351451873779E+02    0.240492677688598633E+01    0.717345538735389709E+01    0.183938342713315661E+00    0.267283912528420264E+00    0.157235991324662530E-03    0.305977487564086914E+01    0.483563500642776489E+02    0.112829117774963379E+03    0.830436289310455322E+00    0.405980415742585476E+00    0.333070975948737469E+00    0.151372851606829482E+02    0.288365971128040667E-01    0.389006599783897400E+02    0.885363817214965820E+02    0.957506139274539649E+08   -0.100617039203643799E+01    0.969223082065582275E+00   -0.135433915934653793E+12   -0.463515351937698661E+01    1
    0.641545963287353471E+00    0.988295531272888184E+02   -0.265497494367099053E-01   -0.131900571176760345E-02    0.119526107311248775E+01    0.686063241958618120E+00    0.176580612659454346E+03    0.106438016891479492E+01    0.711652058362960815E+01   -0.239416671382623779E-02    0.765053471416617115E-01    0.311564836851235512E-03    0.156868171691894531E+01    0.101657330989837646E+02    0.175990312099456787E+03    0.504819869995117188E+00    0.174451171232053975E+00   -0.464800251200881032E+00    0.156524894755968784E+02    0.105700590974838615E+02    0.157938459515571594E+03    0.804691255092620850E+02    0.205375163475195080E+09   -0.192448234558105469E+01    0.830163240432739258E+00   -0.132040068569414108E+12   -0.464515351937698728E+01    1
    0.591691637039184593E+00    0.671207785606384277E+01    0.281512501875994303E+00    0.832515303186925210E-01    0.903552079200744651E+00    0.365423393249511730E+00    0.128789591789245605E+02    0.258628916740417480E+01    0.669860783219337463E+01    0.351578508469484463E+00    0.258024785493599140E+00    0.153488798050920776E-03    0.297694134712219238E+01    0.171318054199218750E+01    0.311937367916107178E+02    0.463560104370117188E+00    0.876535236534233542E-01   -0.615168404688386725E-01    0.125558396255207381E+02    0.473794525475059389E-01    0.128945612907409668E+03    0.212247252464294434E+02    0.154513868656553011E+08   -0.164468961954116821E+01    0.567858994007110596E+00   -0.122954411782833176E+12   -0.465515351937698174E+01    1
    0.896170854568481445E+00    0.643786597251892090E+02    0.778210826378534504E-01   -0.450802906621796839E+00    0.124541850090026851E+01    0.314335250854492210E+00    0.147337388992309570E+03    0.115714955329895020E+01    0.613818082213401794E+01   -0.169949372893558354E+00    0.204739119649982280E-01    0.284611162728680021E-03    0.337994813919067383E+01    0.161553257703781128E+02    0.129897193908691406E+03    0.244295537471771240E+00    0.750013518956301889E-01   -0.843544609328570755E-01    0.172819858171036387E+02    0.168056488227430978E+01    0.149621175229549408E+03    0.335915207862854004E+02    0.928228595654045790E+08   -0.141529119014739990E+01    0.209650337696075439E+00   -0.104879019899105042E+12   -0.466515351937698153E+01    1
    0.438204908370971702E+00    0.521120488643646240E+02   -0.570956893451281464E-01   -0.299929315588223777E+00    0.108303635120391850E+01    0.510865354537963889E+00    0.811154615879058838E+02    0.350774478912353516E+01    0.727275434136390686E+01    0.632416054882825873E-01   -0.121683165104573013E+00    0.905408096825161674E-04    0.207135510444641113E+01    0.745151084661483765E+02    0.858842146396636963E+02    0.549597144126892090E-01   -0.121610299616740636E+00    0.178674875539869105E+00    0.150368338664084735E+02    0.154077806655110123E+02    0.174155788123607635E+03    0.209655582904815674E+02    0.563233597252211999E+07   -0.139106357097625732E+01    0.588351368904113770E+00   -0.102615576829937271E+12   -0.467515351937698398E+01    1
    0.687131977081298917E+00    0.159111567735671997E+03    0.122992624486662726E-01    0.928951692444118793E-01    0.926526522636413552E+00    0.811495113372802779E+00    0.452122700214385986E+02    0.381079816818237305E+01    0.646060827374458313E+01    0.663853639973804310E+00   -0.597356942646138506E-01    0.265626201862745900E-03    0.603230953216552734E+00    0.827455580234527588E+02    0.104583224058151245E+03    0.777843177318572998E+00   -0.110949740586175488E+00    0.145107777473163252E+00    0.154821105789125610E+02    0.118513781081643815E+00    0.102076964080333710E+03    0.100995898246765137E+01    0.115424705386760887E+08   -0.136428409814834595E+01    0.546770811080932617E+00   -0.900802178947687073E+11   -0.468515351937698377E+01    1
    0.717081594467163130E+00    0.799858117103576660E+02    0.379536966637250978E-01   -0.168798324078378553E+00    0.124635131359100337E+01    0.453953838348388705E+00    0.109685182571411133E+01    0.344385385513305664E+01    0.616269308328628540E+01   -0.398224398101248156E+00    0.810634095065080607E-01    0.137314404888744094E-03    0.290440702438354492E+01    0.249714463949203491E+02    0.151944222450256348E+03    0.133817732334136963E+00    0.237282992437263890E+00   -0.244228138163712388E+00    0.160976099689032850E+02    0.519358750145474843E+02    0.303040012717247009E+02    0.149262249469757080E+02    0.342764279031990888E+07   -0.122318112850189209E+01    0.462625741958618164E+00   -0.616321793662847290E+11   -0.469515351937698444E+01    1
